Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,__target__
1967,2.0,3.0,51479.0,1,1,145.0,67,247,8,160,6,8,65,7,6,3,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,2.0,4.0,44213.0,1,1,461.0,48,95,11,35,0,4,7,4,2,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,4.0,75825.0,0,0,70.0,40,1032,105,779,137,105,51,0,5,8,9,4,1.0,0.0,0.0,0.0,0.0,0.0,1
1986,2.0,4.0,51381.5,1,0,195.0,19,5,1,3,3,263,362,0,27,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,3.0,72117.0,0,1,368.0,34,707,20,171,65,60,50,1,9,7,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,2.0,3.0,32880.0,1,0,122.0,76,8,4,15,7,6,2,1,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,3.0,44794.0,0,1,641.0,99,54,0,7,0,0,4,1,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,3.0,5.0,82384.0,0,0,107.0,55,984,51,432,180,120,190,1,3,10,13,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1950,3.0,2.0,63120.0,0,1,58.0,53,965,69,279,54,41,69,5,8,4,9,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1978,4.0,3.0,46377.0,1,0,548.0,89,37,0,46,4,3,0,1,2,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,2.0,58710.0,0,1,232.0,77,440,81,368,0,122,174,6,11,5,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,3.0,5.0,79419.0,0,0,655.0,96,751,127,687,20,15,31,1,4,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,0.0,3.0,72635.0,0,0,294.0,54,390,22,323,104,35,107,1,6,8,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0
1985,4.0,3.0,33454.0,1,0,268.0,32,76,10,56,3,1,23,2,4,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,2.0,5.0,78687.0,0,0,10.0,13,817,185,687,145,55,241,1,4,6,8,2,0.0,0.0,1.0,0.0,0.0,0.0,1
1944,4.0,4.0,82716.0,0,0,440.0,8,606,148,228,15,148,22,1,6,8,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,3.0,44529.0,0,1,323.0,98,538,13,91,17,6,26,6,6,2,11,5,0.0,1.0,0.0,0.0,0.0,0.0,0
1968,2.0,2.0,75693.0,0,0,124.0,10,797,153,293,72,97,30,1,11,4,6,4,0.0,1.0,1.0,1.0,0.0,0.0,1
1968,2.0,5.0,41728.0,1,0,284.0,92,13,6,15,3,5,13,1,2,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,4.0,6.0,54356.0,0,1,107.0,62,710,15,30,20,0,0,3,11,2,8,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1964,2.0,3.0,49096.0,1,1,401.0,15,144,1,32,2,1,7,4,4,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,3.0,3.0,33181.0,1,0,496.0,90,9,0,3,0,0,4,1,1,0,2,6,1.0,0.0,0.0,0.0,0.0,0.0,0
1978,4.0,3.0,41014.0,1,0,253.0,65,7,2,6,2,0,3,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,2.0,4.0,7500.0,1,0,488.0,54,5,3,10,12,7,20,4,3,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,3.0,5.0,46014.0,1,1,168.0,21,410,0,59,19,9,44,10,7,1,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1945,2.0,6.0,63285.0,0,0,440.0,84,508,124,249,50,38,134,1,6,5,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,0.0,3.0,62972.0,0,1,4.0,39,313,15,47,20,0,192,2,7,4,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,0.0,3.0,76800.0,0,0,555.0,33,173,26,255,35,71,81,1,4,4,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,3.0,51267.0,1,1,434.0,37,183,2,64,7,2,12,4,3,3,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,2.0,2.0,79803.0,0,1,635.0,54,574,8,216,21,16,33,1,4,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,3.0,3.0,36408.0,1,1,398.0,11,9,1,4,3,2,3,1,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,4.0,3.0,56242.0,0,1,205.0,72,689,8,167,11,8,88,5,8,4,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,2.0,5.0,28320.0,0,1,162.0,68,19,1,14,3,2,4,1,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,2.0,2.0,82623.0,0,0,445.0,58,204,34,204,172,153,173,1,2,9,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1953,2.0,3.0,70503.0,0,0,60.0,73,1379,33,216,0,33,66,1,2,4,9,6,0.0,1.0,1.0,0.0,0.0,0.0,0
1971,2.0,5.0,38590.0,1,0,275.0,65,3,1,8,4,3,3,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1947,3.0,5.0,77632.0,0,0,212.0,73,1200,105,758,0,42,147,1,4,2,6,2,0.0,1.0,1.0,0.0,0.0,0.0,1
1988,2.0,4.0,25008.0,1,0,523.0,72,2,8,8,6,1,9,2,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,2.0,3.0,65316.0,1,1,255.0,65,112,6,92,3,9,38,2,3,2,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1995,0.0,4.0,83257.0,0,0,48.0,56,536,27,590,38,107,67,1,5,10,12,6,1.0,0.0,1.0,0.0,0.0,1.0,1
1948,4.0,3.0,61467.0,0,2,127.0,69,410,16,114,0,5,49,3,5,2,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,4.0,3.0,75283.0,1,2,228.0,26,733,9,180,12,19,66,11,6,3,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,2.0,5.0,46610.0,0,0,335.0,4,288,10,30,4,10,125,1,6,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,3.0,61286.0,0,1,350.0,34,356,0,107,19,9,117,2,7,1,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,3.0,4.0,75777.0,0,0,322.0,12,712,26,538,69,13,80,1,3,6,11,1,0.0,1.0,1.0,0.0,0.0,0.0,1
1961,2.0,3.0,27116.0,1,1,549.0,78,12,1,21,2,2,3,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,3.0,5.0,51381.5,0,0,456.0,87,445,37,359,98,28,18,1,2,4,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,4.0,5.0,45068.0,0,1,276.0,25,14,0,3,0,0,3,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,2.0,5.0,58554.0,1,1,56.0,55,368,24,68,38,0,88,6,8,2,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,2.0,5.0,21994.0,0,1,141.0,4,9,0,6,3,1,3,1,0,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,1.0,3.0,24480.0,1,0,186.0,46,4,19,9,28,25,17,3,3,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,0.0,2.0,59601.0,0,1,342.0,14,691,7,69,0,7,23,4,2,2,7,8,0.0,1.0,0.0,0.0,0.0,0.0,0
1948,4.0,5.0,46681.0,0,2,413.0,52,269,15,69,15,19,38,2,4,6,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,0.0,5.0,54342.0,1,1,321.0,74,84,10,34,11,10,28,4,3,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,3.0,3.0,27100.0,1,0,236.0,64,12,0,13,2,0,10,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,3.0,4.0,55284.0,0,1,141.0,60,547,7,140,0,7,63,3,7,5,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,4.0,3.0,84618.0,0,0,455.0,96,684,100,801,21,66,0,1,6,9,10,2,0.0,0.0,1.0,0.0,0.0,0.0,0
1962,2.0,4.0,57967.0,0,1,205.0,39,229,7,137,4,0,91,5,4,2,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,5.0,77298.0,0,1,437.0,46,425,115,292,23,35,79,1,6,6,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,2.0,5.0,21994.0,0,1,141.0,4,9,0,6,3,1,3,1,0,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,0.0,5.0,71488.0,0,0,193.0,87,162,33,124,40,28,172,2,3,4,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,4.0,4.0,40637.0,1,1,334.0,72,22,0,13,0,0,3,2,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,4.0,35790.0,1,0,150.0,54,12,6,20,30,1,3,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1990,0.0,3.0,24683.0,1,0,555.0,98,8,4,10,6,7,6,2,2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,2.0,5.0,69096.0,0,1,404.0,4,247,49,159,7,82,109,1,5,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,2.0,5.0,56386.0,1,1,85.0,51,230,48,214,13,32,75,8,9,1,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1945,4.0,4.0,113734.0,0,0,631.0,9,6,2,3,1,262,3,0,27,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,3.0,3.0,37787.0,1,0,397.0,50,40,1,40,4,3,18,1,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1984,3.0,3.0,30477.0,1,0,512.0,16,47,1,6,0,0,12,1,1,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,4.0,3.0,33762.0,2,1,325.0,61,53,1,34,2,0,16,3,2,2,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,2.0,2.0,21846.0,1,0,427.0,38,7,17,18,6,10,26,4,4,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,4.0,3.0,70421.0,0,1,661.0,98,479,28,136,75,14,35,3,10,3,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,2.0,3.0,73448.0,0,0,531.0,10,236,106,189,23,41,130,1,7,2,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1985,2.0,4.0,29760.0,1,0,30.0,87,64,4,68,7,5,17,4,3,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,3.0,2.0,44635.0,1,1,416.0,25,56,0,9,0,0,3,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,2.0,3.0,42081.0,1,0,200.0,86,175,10,110,54,6,27,2,6,3,4,6,1.0,0.0,0.0,0.0,0.0,0.0,0
1969,2.0,6.0,43638.0,0,1,7.0,37,63,10,83,7,19,19,2,4,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,2.0,3.0,42192.0,0,0,384.0,40,40,15,15,17,6,7,1,2,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2.0,2.0,26759.0,1,0,528.0,65,25,3,16,8,5,2,2,2,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,2.0,63693.0,0,1,419.0,63,587,43,337,42,87,54,3,11,6,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,5.0,43482.0,2,1,447.0,83,18,1,32,6,3,28,3,2,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1988,4.0,3.0,67546.0,0,0,32.0,90,864,134,768,150,38,172,1,4,10,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,2.0,3.0,48752.0,1,1,130.0,8,73,57,100,71,15,0,5,6,1,5,9,0.0,0.0,0.0,0.0,0.0,0.0,1
1972,3.0,2.0,42618.0,1,0,414.0,92,76,14,74,13,5,10,2,5,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,4.0,3.0,36947.0,1,1,8.0,49,88,3,21,4,1,29,4,3,0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,5.0,37758.0,1,1,63.0,49,27,2,10,0,0,1,2,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,2.0,4.0,80695.0,0,0,491.0,85,557,129,984,193,37,18,1,5,8,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,2.0,3.0,50501.0,1,1,306.0,10,297,0,38,13,0,152,7,5,4,4,6,1.0,0.0,0.0,0.0,0.0,0.0,1
1972,2.0,2.0,51813.0,1,1,242.0,37,51,2,7,0,1,2,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,4.0,63810.0,0,1,100.0,45,977,12,253,16,12,101,4,4,3,12,8,0.0,1.0,0.0,0.0,0.0,0.0,0
1976,3.0,3.0,49681.0,0,2,439.0,66,411,0,26,0,0,21,6,7,1,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,3.0,5.0,70545.0,0,1,636.0,29,138,39,63,55,18,21,1,4,1,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,5.0,42554.0,1,1,160.0,93,29,1,11,0,0,0,2,2,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,5.0,85693.0,0,1,251.0,59,386,172,183,185,132,111,2,9,5,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,4.0,30015.0,1,0,523.0,28,25,0,22,2,3,5,2,1,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,2.0,3.0,28332.0,0,0,606.0,58,14,10,13,4,15,9,1,2,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,3.0,13260.0,1,1,371.0,48,9,4,17,10,2,7,4,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,3.0,2.0,49476.0,0,1,308.0,29,386,23,95,54,41,196,4,2,11,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,3.0,4.0,46098.0,1,1,19.0,86,57,0,27,0,0,36,4,3,2,2,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1971,2.0,2.0,44421.0,1,1,190.0,53,110,5,59,7,1,7,5,5,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,0.0,4.0,42607.0,0,1,450.0,30,156,29,56,30,32,47,2,3,2,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,2.0,3.0,24711.0,0,0,594.0,86,10,7,25,6,3,7,1,3,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,2.0,64713.0,1,0,528.0,11,180,60,241,13,54,54,2,5,5,7,4,0.0,0.0,0.0,0.0,0.0,0.0,1
1947,0.0,3.0,81044.0,0,0,489.0,0,450,26,535,73,98,26,1,5,6,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,4.0,53201.0,1,1,187.0,49,280,7,81,20,0,27,8,6,3,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1988,3.0,3.0,78285.0,0,0,433.0,13,647,107,391,175,67,40,1,6,4,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,4.0,6.0,35340.0,1,1,662.0,1,27,0,12,0,1,5,2,2,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,2.0,5.0,38823.0,0,1,31.0,56,70,0,11,2,8,23,1,2,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,0.0,3.0,22212.0,1,0,471.0,49,5,9,20,6,8,21,2,2,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1990,2.0,3.0,30093.0,0,0,326.0,19,2,6,28,13,4,16,1,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,4.0,3.0,38097.0,1,1,73.0,70,77,2,35,0,1,69,4,3,2,2,7,1.0,0.0,0.0,0.0,0.0,0.0,1
1945,4.0,5.0,71604.0,0,0,450.0,3,345,53,528,98,75,97,1,8,3,5,4,1.0,0.0,0.0,0.0,0.0,0.0,1
1973,0.0,5.0,69401.0,0,1,568.0,41,399,27,159,58,8,39,4,4,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,0.0,3.0,36550.0,1,0,194.0,74,47,90,94,123,103,120,5,9,1,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1949,2.0,6.0,72643.0,0,0,201.0,60,526,80,553,123,94,53,1,3,10,7,2,0.0,0.0,0.0,1.0,0.0,0.0,1
1980,2.0,3.0,77353.0,0,1,478.0,38,275,59,107,69,101,59,2,6,4,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,3.0,5.0,65176.0,0,1,87.0,57,960,28,183,220,70,70,4,9,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,4.0,42473.0,1,1,538.0,72,93,1,21,0,4,25,3,2,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1946,4.0,5.0,64014.0,2,1,643.0,56,406,0,30,0,0,8,7,8,2,5,7,0.0,0.0,0.0,1.0,0.0,0.0,0
1970,4.0,3.0,23626.0,1,0,627.0,84,27,2,14,0,0,0,3,3,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,4.0,6.0,71670.0,0,0,327.0,8,1462,16,128,0,0,160,1,5,3,6,6,0.0,1.0,1.0,0.0,1.0,0.0,1
1952,4.0,2.0,46610.0,0,2,87.0,8,96,12,96,33,22,43,6,4,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1
1976,2.0,4.0,37697.0,1,0,528.0,82,34,6,21,11,4,8,1,2,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,4.0,43020.0,1,0,462.0,79,45,7,99,4,25,43,3,4,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,3.0,24027.0,1,0,298.0,7,14,7,11,11,0,5,2,2,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,0.0,2.0,87305.0,0,0,53.0,19,345,25,501,63,138,80,1,5,3,8,2,0.0,0.0,1.0,0.0,0.0,0.0,1
1953,4.0,4.0,51411.0,1,2,286.0,81,14,0,3,0,0,1,1,0,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,4.0,61825.0,0,1,355.0,56,162,50,100,55,30,27,1,4,2,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,2.0,4.0,58138.0,0,0,36.0,58,635,88,546,172,88,88,3,8,10,4,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1969,2.0,2.0,69901.0,0,1,289.0,95,312,21,206,102,92,149,3,7,3,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,0.0,3.0,54210.0,0,1,280.0,18,70,54,109,80,9,45,2,4,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,0.0,3.0,65463.0,1,0,520.0,17,391,32,70,21,32,16,2,6,2,9,5,0.0,1.0,0.0,0.0,0.0,0.0,0
1990,2.0,3.0,35765.0,1,0,473.0,86,22,3,30,0,5,15,2,2,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,0.0,3.0,23559.0,1,0,321.0,87,25,5,19,7,0,23,3,3,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,3.0,3.0,27161.0,1,0,433.0,41,7,4,23,7,0,11,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,4.0,3.0,81300.0,0,1,88.0,17,1004,12,145,32,12,36,3,10,3,5,5,0.0,0.0,0.0,1.0,0.0,0.0,1
1973,4.0,5.0,39435.0,1,0,354.0,16,71,0,18,0,0,13,1,3,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,3.0,3.0,33585.0,0,1,402.0,91,30,11,33,13,6,29,1,2,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2.0,3.0,72063.0,0,1,321.0,3,180,32,348,76,32,90,2,5,2,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1984,2.0,4.0,11012.0,1,0,217.0,82,24,3,26,7,1,23,3,3,1,2,9,1.0,0.0,0.0,0.0,0.0,0.0,0
1954,2.0,2.0,79865.0,0,1,651.0,12,71,99,278,185,121,38,1,5,10,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,4.0,2.0,72968.0,0,0,478.0,8,1092,37,592,145,37,55,1,5,5,8,3,0.0,0.0,0.0,1.0,0.0,0.0,1
1986,2.0,5.0,78394.0,0,0,190.0,13,298,27,697,216,24,166,1,4,6,5,2,0.0,0.0,0.0,0.0,0.0,0.0,1
1955,4.0,4.0,55521.0,1,2,427.0,11,416,0,26,0,0,4,9,6,3,6,7,0.0,1.0,0.0,0.0,0.0,0.0,1
1981,3.0,4.0,36143.0,1,0,575.0,33,12,0,1,0,0,6,1,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,3.0,5.0,40442.0,1,1,20.0,52,45,12,52,25,22,13,4,3,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1967,2.0,3.0,61223.0,0,1,302.0,46,709,43,182,42,118,247,2,9,3,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,3.0,87195.0,0,0,614.0,35,217,76,690,50,26,38,1,3,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1
1989,4.0,5.0,77845.0,0,0,621.0,40,760,40,480,0,40,26,1,3,5,12,1,0.0,0.0,1.0,1.0,0.0,0.0,0
1971,2.0,3.0,76445.0,1,0,58.0,2,739,107,309,140,80,35,1,2,5,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,2.0,3.0,93404.0,1,2,267.0,97,1279,15,287,20,0,15,3,3,4,7,5,0.0,1.0,1.0,0.0,0.0,0.0,0
1984,1.0,4.0,25707.0,1,0,509.0,18,1,6,2,3,6,3,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,2.0,4.0,61823.0,0,1,193.0,26,523,7,134,37,14,169,4,8,2,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,5.0,60894.0,0,1,316.0,61,606,7,155,10,0,54,5,10,3,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,0.0,3.0,82347.0,0,0,95.0,38,556,54,845,202,133,63,1,7,7,10,3,1.0,0.0,0.0,1.0,0.0,0.0,0
1954,3.0,5.0,36634.0,0,1,288.0,0,213,9,76,4,3,30,3,5,2,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,3.0,5.0,73450.0,0,0,467.0,85,1142,51,415,90,69,37,1,7,8,11,3,1.0,0.0,0.0,1.0,0.0,0.0,0
1980,4.0,3.0,30732.0,1,0,153.0,44,155,1,25,0,1,3,4,4,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,3.0,59809.0,0,2,76.0,36,598,16,141,32,41,49,3,3,3,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,2.0,5.0,43776.0,1,0,609.0,77,8,0,9,2,1,3,1,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,4.0,63810.0,0,1,100.0,45,977,12,253,16,12,101,4,4,3,12,8,0.0,1.0,0.0,0.0,0.0,0.0,0
1969,4.0,2.0,58086.0,0,1,167.0,80,708,7,62,0,0,15,2,11,3,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,0.0,2.0,21282.0,1,0,617.0,76,1,5,8,4,8,20,2,2,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,3.0,5.0,41275.0,1,2,569.0,33,24,4,22,0,2,9,4,3,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,2.0,5.0,48186.0,1,0,565.0,39,97,3,66,12,7,34,3,4,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,3.0,2.0,23748.0,1,0,109.0,97,6,6,29,12,15,8,3,2,1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,2.0,83829.0,0,0,413.0,78,897,161,430,186,161,27,0,4,7,6,1,1.0,0.0,1.0,1.0,0.0,0.0,1
1978,2.0,3.0,44359.0,1,1,650.0,19,20,0,14,7,3,1,3,2,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,0.0,3.0,37284.0,1,1,230.0,46,11,1,2,2,1,6,1,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,4.0,5.0,5648.0,1,1,560.0,68,28,0,6,1,1,13,1,1,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,0
1953,4.0,3.0,55707.0,0,1,484.0,91,208,7,82,30,66,35,2,3,2,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,4.0,5.0,66375.0,0,1,454.0,96,712,0,45,0,0,191,3,2,4,5,7,1.0,0.0,0.0,0.0,0.0,0.0,0
1974,4.0,4.0,30899.0,1,0,71.0,35,24,0,8,0,0,1,2,1,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,2.0,36627.0,2,0,340.0,78,9,1,5,0,0,1,1,0,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,4.0,2.0,83664.0,1,1,268.0,57,866,21,151,28,21,86,3,2,2,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,3.0,71855.0,0,1,164.0,59,548,31,422,0,112,28,4,5,5,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,2.0,5.0,47889.0,1,0,497.0,94,29,0,29,0,5,4,1,2,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,2.0,5.0,83033.0,1,0,623.0,82,812,99,431,237,149,33,1,11,4,10,5,0.0,0.0,0.0,1.0,0.0,0.0,0
1958,4.0,5.0,51518.0,0,1,409.0,92,350,8,66,17,4,4,2,3,2,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1989,3.0,5.0,88420.0,0,0,608.0,87,957,153,612,99,95,153,1,4,7,8,1,1.0,0.0,1.0,1.0,0.0,0.0,0
1964,2.0,3.0,60597.0,0,1,494.0,2,522,0,257,32,16,66,4,2,2,8,7,0.0,0.0,0.0,1.0,0.0,0.0,1
1967,4.0,3.0,77766.0,0,1,197.0,97,1004,59,265,115,59,27,2,11,10,11,6,1.0,0.0,0.0,0.0,0.0,0.0,1
1958,4.0,6.0,33438.0,1,1,399.0,81,62,1,16,3,2,6,4,2,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,2.0,3.0,77142.0,0,0,289.0,54,476,75,162,29,151,97,1,4,4,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,2.0,3.0,59041.0,1,1,613.0,25,69,2,15,2,2,6,2,2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1961,3.0,5.0,48330.0,0,1,449.0,2,28,0,4,0,0,0,1,1,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
