net_profit_to_total_assets,total_liabilities_to_total_assets,working_capital_to_total_assets,current_assets_to_short_term_liabilities,liquidity_days_ratio,retained_earnings_to_total_assets,ebit_to_total_assets,book_value_equity_to_total_liabilities,sales_to_total_assets,equity_to_total_assets,extended_profit_to_total_assets,gross_profit_to_short_term_liabilities,gross_profit_plus_depreciation_to_sales,gross_profit_plus_interest_to_total_assets,liabilities_days_ratio,gross_profit_plus_depreciation_to_total_liabilities,total_assets_to_total_liabilities,gross_profit_to_total_assets,gross_profit_to_sales,inventory_days_ratio,sales_growth_ratio,operating_profit_to_total_assets,net_profit_to_sales,three_year_gross_profit_to_total_assets,equity_minus_share_capital_to_total_assets,net_profit_plus_depreciation_to_total_liabilities,operating_profit_to_financial_expenses,working_capital_to_fixed_assets,log_total_assets,net_liabilities_to_sales,gross_profit_plus_interest_to_sales,current_liabilities_days_ratio,operating_expenses_to_short_term_liabilities,operating_expenses_to_total_liabilities,sales_profit_to_total_assets,total_sales_to_total_assets,current_assets_minus_inventories_to_long_term_liabilities,constant_capital_to_total_assets,sales_profit_to_sales,liquid_assets_to_short_term_liabilities,liabilities_to_adjusted_operating_profit,operating_profit_to_sales,receivables_plus_inventory_turnover_days,receivables_days_ratio,net_profit_to_inventory,current_assets_minus_inventory_to_short_term_liabilities,inventory_days_cost_ratio,ebitda_to_total_assets,ebitda_to_sales,current_assets_to_total_liabilities,short_term_liabilities_to_total_assets,short_term_liabilities_days_cost_ratio,equity_to_fixed_assets,constant_capital_to_fixed_assets,working_capital_absolute,gross_margin,adjusted_liquidity_ratio,total_costs_to_total_sales,long_term_liabilities_to_equity,inventory_turnover_ratio,receivables_turnover_ratio,short_term_liabilities_days_ratio,sales_to_short_term_liabilities,sales_to_fixed_assets,__target__
0.1503,0.19505,0.68948,5.2974,172.37,0.0,0.18588,4.127,1.4267,0.80495,0.18902,1.1585,0.14011,0.18588,356.16,1.0248,5.127,0.18588,0.13028,25.198,1.125,0.18044,0.10535,0.54822,0.78923,0.84242,57.384,4.5944,3.5024,-0.22432,0.13032,47.03,7.7611,6.3842,0.18148,1.4267,3.6564,0.80495,0.1272,3.2197,0.033434,0.12648,85.281,60.083,1.526,4.6835,28.87,0.16643,0.11665,4.3576,0.16044,0.12885,5.3638,5.3638,2192.4,0.1272,0.18672,0.88784,0.0,14.485,6.0749,41.047,8.8921,9.5067,0
-0.1286,1.0705,-0.06257,0.92576,-44.951,0.0,-0.1286,-0.065817,1.7276,-0.070454,-0.079319,-0.15259,-0.057566,-0.1286,-3928.7,-0.092906,0.93418,-0.1286,-0.074439,31.973,0.93174,-0.083001,-0.074439,0.068356,-0.12596,-0.092906,-1.6842,-0.28468,3.7473,0.61929,-0.061138,171.35,2.1301,1.6771,-0.067627,1.7276,2.7621,0.15722,-0.039145,0.008515,-0.66259,-0.048044,163.32,131.35,-0.84979,0.74619,30.769,-0.11215,-0.064917,0.72886,0.84278,0.46945,-0.32055,0.71532,-349.68,-0.039145,1.8253,1.0738,-3.2315,11.416,2.7788,178.06,2.0499,7.8602,0
0.33592,1.0942,-0.094171,0.91393,-12.634,-1.2836,0.3597,-0.086061,3.5212,-0.094166,0.3597,0.32874,0.18847,0.3597,601.79,0.60653,0.91393,0.3597,0.10215,1.6016,1.3805,0.3597,0.095399,0.28315,-0.65868,0.58479,0.97606,0.5269,2.2483,0.30621,0.10215,116.52,3.1324,3.1324,0.093799,3.5212,3.6564,-0.094166,0.026638,0.014575,0.054958,0.10215,102.0,100.4,21.742,0.89981,1.6454,0.055757,0.015834,0.91393,1.0942,0.31924,1.28,1.428,-16.682,0.02664,-3.5674,0.90502,0.0,227.9,3.6354,113.42,3.2182,4.0983,0
-0.26989,1.1283,0.017269,1.0219,-44.771,-0.34236,-0.26989,-0.11371,2.7647,-0.1283,-0.24607,-0.34237,-0.085854,-0.26989,-1735.0,-0.21037,0.88629,-0.26989,-0.097619,41.484,0.99175,-0.24644,-0.097619,-0.21854,-0.14631,-0.21037,-10.346,0.088812,3.4436,0.40557,-0.089003,96.581,3.7792,2.6403,-0.21439,2.7647,1.445,0.21171,-0.077545,0.097077,-0.17582,-0.089139,96.247,54.763,-0.8589,0.62329,38.499,-0.27897,-0.1009,0.71395,0.78828,0.26461,-0.65984,1.0888,47.958,-0.077545,2.1035,1.0967,-2.6501,8.7985,6.6651,104.07,3.5072,14.218,0
0.21945,0.2505,0.31823,3.0273,45.762,0.0,0.21945,2.992,1.6062,0.7495,0.27082,1.398,0.16758,0.21945,339.69,1.0745,3.992,0.21945,0.13663,26.07,1.0894,0.26523,0.13663,0.71633,0.12164,1.0745,5.163,0.6064,3.9803,0.096239,0.13816,41.478,8.7998,5.5143,0.22483,1.6062,3.8543,0.84302,0.13998,0.82922,0.026512,0.16513,78.41,52.34,1.9128,2.2965,30.314,0.21551,0.13418,1.897,0.15698,0.11364,1.4282,1.6064,3041.1,0.13998,0.29279,0.86733,0.12479,14.001,6.9736,35.672,10.232,3.0606,0
0.027487,0.027547,0.52743,20.147,133.73,0.098404,0.034268,31.562,1.0376,0.86943,0.034268,1.244,0.25798,0.034268,152.97,2.386,36.302,0.034268,0.1345,226.8,1.2598,0.018248,0.10789,0.12294,0.86943,2.1399,0.74317,1.1852,4.6975,-0.14417,0.1345,40.949,8.9135,0.66242,0.018248,0.28292,3.6564,0.86943,0.071621,12.846,0.01822,0.071621,288.1,61.305,0.17363,14.4,235.33,-0.013211,-0.051855,20.147,0.027547,0.11219,1.9537,1.9537,26284.0,0.03627,0.031615,0.96373,0.0,1.6094,5.9538,39.464,9.2489,0.57251,0
0.16263,0.46453,0.22737,1.4895,18.045,0.59098,0.20196,1.0145,1.0874,0.47126,0.20196,0.43476,0.098554,0.20196,628.17,0.58105,2.1527,0.20196,0.073741,13.568,1.2068,0.21013,0.059381,0.73212,0.47126,0.49639,0.83429,0.73798,4.8908,0.12555,0.073741,67.32,5.4218,0.45234,0.21013,2.7491,3.6564,0.47126,0.076723,0.26567,0.05492,0.076723,75.763,62.195,1.5974,1.2703,14.754,0.14217,0.05191,1.4895,0.46453,0.18444,1.5296,1.5296,17681.0,0.080389,0.3451,0.91961,0.0,26.901,5.8686,61.909,5.8958,8.8893,0
-0.016555,1.5265,-0.24289,0.80457,-250.22,-0.6915,-0.016555,-0.3449,0.46298,-0.52649,-0.016555,-0.01332,-0.035757,-0.016555,-33656.0,-0.010845,0.6551,-0.016555,-0.035757,71.282,1.1487,-0.016555,-0.035757,-0.66781,-0.70805,-0.010845,0.97606,0.5269,2.4399,1.9837,-0.035757,946.02,0.38582,0.31414,-0.016555,0.46298,3.2073,-0.24289,-0.035757,0.48925,-3.0736,-0.035757,308.97,237.69,-0.18309,0.73183,68.822,-0.016555,-0.035757,0.6551,1.2429,2.5918,1.28,1.428,-66.89,-0.035757,0.031444,1.0358,-0.53865,5.1205,1.5356,979.85,0.37251,4.0983,0
0.23012,0.21182,0.33715,2.5917,41.55,0.0,0.27796,3.7211,3.1409,0.78818,0.27813,1.3123,0.096309,0.27796,255.58,1.4281,4.7211,0.27796,0.088498,0.2039,1.1484,0.25539,0.073265,0.42278,0.76028,1.2022,1561.9,0.7475,3.2533,-0.021775,0.088498,26.896,13.571,13.571,0.26637,3.1409,3.6564,0.78818,0.084807,1.3534,0.025223,0.081312,30.481,30.277,131.15,2.5834,0.22279,0.23086,0.073501,2.5917,0.21182,0.073688,1.7475,1.7475,604.14,0.084807,0.29196,0.91826,0.0,1790.1,12.055,24.615,14.828,6.9637,0
0.010065,0.35157,0.052654,1.1601,54.449,0.35437,0.012882,1.8419,1.0606,0.64757,0.012882,0.039168,0.18374,0.012882,1887.7,0.19336,2.8444,0.012882,0.034819,4.1262,0.079882,0.024556,0.027205,0.41572,0.64757,0.18535,0.70395,0.085138,3.7997,0.93773,0.034819,344.15,1.0606,0.069846,0.024556,0.38519,16.645,0.67024,0.066371,0.026369,0.14511,0.066371,367.86,363.73,2.4065,1.1474,4.3764,-0.030542,-0.08255,1.0853,0.3289,0.94286,1.0471,1.0838,331.97,0.057171,0.015543,0.94283,0.03501,88.459,1.0035,324.47,1.1249,0.59824,0
-0.36249,0.91695,-0.37141,0.55035,-109.53,-1.5289,-0.36249,0.023291,0.72518,0.021357,-0.36249,-0.43886,-0.23461,-0.36249,-1432.9,-0.25472,1.0906,-0.36249,-0.36411,2.4925,0.70666,-0.3339,-0.36411,-1.4771,0.021357,-0.25472,-2.4322,-0.68095,4.4169,0.82369,-0.36411,219.61,1.6621,-0.36415,-0.3339,1.0845,4.9225,0.11232,-0.3354,0.11766,-0.14707,-0.3354,131.03,128.54,-53.32,0.54212,1.8075,-0.46283,-0.46489,0.49575,0.82599,0.60167,0.039156,0.20594,-9699.3,-0.37896,-16.973,1.379,4.2594,146.44,2.8396,302.83,1.2053,1.8253,0
0.071864,0.69551,0.11309,1.1626,-6.829,0.008384,0.092372,0.41695,1.057,0.28999,0.092372,0.13281,0.047284,0.092372,2237.4,0.16314,1.4378,0.092372,0.038495,23.301,1.2088,0.12055,0.029948,0.015191,0.28999,0.13365,0.53102,0.59083,5.5987,0.28939,0.038495,111.82,3.2641,0.17333,0.12055,2.4135,3.6564,0.28999,0.050239,0.005252,0.16143,0.050239,122.44,99.137,0.46913,0.94235,24.629,0.099464,0.04145,1.1626,0.69551,0.30636,1.5151,1.5151,44891.0,0.053925,0.24781,0.94608,0.0,15.665,3.6818,105.79,3.4502,12.537,0
0.13065,0.2872,0.32307,2.512,55.37,0.34688,0.16366,2.4238,1.1591,0.69611,0.16366,0.76594,0.16531,0.16366,496.44,0.73523,3.4819,0.16366,0.12812,45.797,1.1405,0.17583,0.10228,0.43243,0.69611,0.62032,1.5955,0.69738,4.8717,0.055938,0.12812,70.768,5.1577,0.61221,0.17583,1.2866,5.1195,0.76965,0.13765,1.0126,0.042279,0.13765,91.547,45.75,0.81521,1.7619,53.083,0.12832,0.10046,1.8688,0.21367,0.19388,1.5026,1.6614,24042.0,0.13726,0.18769,0.86274,0.10564,7.97,7.9781,61.054,5.9783,2.7573,0
-0.1279,0.69466,-0.16664,0.69994,-56.153,0.0,-0.1279,0.43954,1.9073,0.30534,-0.11898,-0.2303,-0.053385,-0.1279,-2490.2,-0.14658,1.4395,-0.1279,-0.06706,25.619,0.75893,-0.11902,-0.06706,-0.081808,0.26836,-0.14658,-13.335,-0.27261,3.6168,0.35047,-0.06706,100.11,3.6461,2.9149,-0.11763,1.9073,1.8435,0.44358,-0.061674,0.067509,-0.24916,-0.062401,67.216,41.597,-0.95542,0.45889,24.131,-0.1451,-0.076076,0.55958,0.55536,0.27427,0.4995,0.72566,-689.59,-0.061674,-0.41889,1.0671,0.45277,14.247,8.7747,106.28,3.4343,3.1202,0
0.55327,0.12609,0.77558,8.1497,309.59,0.15536,0.55327,6.931,1.8277,0.87391,0.55338,5.1003,0.35346,0.55327,71.239,5.1236,7.931,0.55327,0.30271,38.503,0.76772,0.0,0.30271,1.4967,0.31056,5.1236,0.0,6.6892,3.3686,-0.078199,0.60542,52.017,7.0169,6.0369,0.007734,1.8277,3.6564,0.87391,0.004232,2.5532,0.04531,0.0,121.24,82.735,2.8696,6.3723,92.453,-0.092758,-0.050751,7.0114,0.10848,0.14251,7.5373,7.5373,1812.4,0.58354,0.63309,0.41684,0.0,9.4797,4.4117,21.663,16.849,15.764,0
0.38307,0.42681,0.53474,2.2529,-5.206,0.0,0.40465,1.343,5.3091,0.57319,0.43142,0.94807,0.080826,0.40465,363.04,1.0054,2.343,0.40465,0.076217,40.189,1.1326,0.4314,0.072154,0.24327,0.46792,0.95486,16.114,13.907,2.6767,0.038626,0.08126,32.354,11.281,11.281,0.49409,5.3091,3.6564,0.57319,0.093065,0.56508,0.031208,0.081257,49.525,9.3358,0.6553,0.88324,44.313,0.40693,0.076648,2.2529,0.42681,0.088641,14.907,14.907,253.99,0.093065,0.66832,0.92395,0.0,9.082,39.097,29.343,12.439,138.07,0
0.062359,0.045405,0.011263,2.1684,11.025,0.0,0.062359,21.024,0.56429,0.95459,0.067334,6.4689,0.13999,0.062359,209.8,1.7398,22.024,0.062359,0.11051,0.0,0.27388,0.0,0.11051,0.5542,0.95314,1.7398,0.0,0.011504,4.5366,0.051134,0.25287,9.1802,39.759,8.4412,0.004223,0.56429,3.6564,0.95459,0.007484,1.7206,0.090985,0.0,2.7926,2.7926,0.255145,2.1684,0.0,-0.016635,-0.029479,0.46037,0.00964,0.025151,0.97497,0.97497,387.46,0.32078,0.065326,0.69147,0.0,9.0395,130.7,6.2354,58.537,0.57634,0
0.054284,0.027848,0.1521,6.4618,325.53,0.0,0.055003,34.91,0.20018,0.97215,0.05803,1.9751,0.32148,0.055003,157.94,2.311,35.91,0.055003,0.27476,0.0,0.91478,0.022871,0.27117,0.20714,0.88196,2.2852,7.5552,0.18547,4.2107,0.13519,0.28978,57.325,6.3672,6.3672,0.022872,0.20018,3.6564,0.97215,0.11425,0.036227,0.028807,0.11425,326.26,326.26,0.255145,6.4618,0.0,0.013518,0.06753,6.4618,0.027848,0.15706,1.1855,1.1855,2470.6,0.11426,0.055839,0.76629,0.0,9.0395,1.1187,50.775,7.1885,0.24411,0
0.006477,0.77919,0.13056,1.1745,-62.796,0.078073,0.008699,0.27468,1.0326,0.21403,0.008699,0.011627,0.015231,0.008699,7505.5,0.048631,1.2834,0.008699,0.003497,79.501,1.1533,0.075362,0.002603,0.10268,0.21403,0.04578,0.31279,1.0766,4.3414,0.30532,0.003497,113.35,3.2202,0.096718,0.075362,2.4895,10.863,0.24504,0.030291,0.03128,0.24501,0.030291,125.48,45.984,0.011953,0.45022,82.094,0.046168,0.018557,1.1278,0.74818,0.31054,1.765,2.0207,2865.2,0.031593,0.030263,0.96841,0.14488,4.5912,7.9375,109.76,3.3253,20.517,0
0.30123,0.18117,0.35715,2.9713,55.358,0.3894,0.30123,4.5196,2.1469,0.81883,0.30127,1.6627,0.18109,0.30123,170.09,2.1459,5.5196,0.30123,0.14031,14.652,1.0475,0.29436,0.14031,1.1893,0.70211,2.1459,7356.4,0.77359,3.3221,0.018774,0.14031,35.781,10.201,10.201,0.29873,2.1469,3.6564,0.81883,0.13915,0.7788,0.015813,0.13711,67.533,52.881,3.4952,2.4956,17.021,0.20681,0.096331,2.9713,0.18117,0.098029,1.7736,1.7736,749.74,0.13915,0.36788,0.86014,0.0,24.911,6.9023,30.802,11.85,4.6502,0
0.018769,0.49939,0.285,1.9626,41.402,0.10901,0.026226,1.0002,1.0369,0.49949,0.026226,0.088575,0.053932,0.026226,2179.0,0.16751,2.0024,0.026226,0.016908,27.607,1.2002,0.043845,0.0121,0.13978,0.49949,0.15258,0.29311,0.68033,5.0898,0.32189,0.016908,72.247,5.0521,0.087797,0.043845,1.5528,2.2811,0.7028,0.028267,0.007998,0.16212,0.028267,136.18,108.58,0.15998,1.5663,28.626,-0.013582,-0.008757,1.1636,0.29608,0.19794,1.1923,1.6777,35045.0,0.035612,0.037576,0.96439,0.40703,13.222,3.3617,69.674,5.2387,3.7026,0
0.15595,0.70048,0.064593,1.0922,6.0111,0.51706,0.15595,0.41679,1.0887,0.29196,0.15595,0.22264,0.088785,0.15595,1374.2,0.2656,1.4276,0.15595,0.074422,5.6421,1.1912,0.19033,0.074422,0.51706,0.29196,0.2656,0.98885,0.27495,4.4213,0.11862,0.074422,132.84,2.7477,0.27171,0.19033,2.1281,3.6564,0.29196,0.090826,0.64595,0.10448,0.090826,54.45,48.808,4.8146,1.046,6.1427,0.16023,0.076463,1.0922,0.70048,0.36394,1.2428,1.2428,1704.0,0.081506,0.53416,0.91849,0.0,64.693,7.4783,122.01,2.9915,8.92,0
0.038353,0.6292,0.1499,1.246,-17.587,0.11603,0.038353,0.44749,1.0126,0.28156,0.038353,0.062954,0.031048,0.038353,3489.8,0.10459,1.5893,0.038353,0.018095,41.86,1.237,0.072797,0.018095,0.11603,0.28156,0.10459,0.34779,0.62233,4.5655,0.28767,0.018095,106.24,3.4357,0.1157,0.072797,2.1731,25.836,0.30153,0.034345,0.044639,0.20634,0.034345,126.04,84.183,0.15778,0.84705,42.39,0.045342,0.021392,1.2065,0.60923,0.29106,1.1689,1.2519,5511.9,0.012483,0.13622,0.98752,0.070942,8.7195,4.3358,104.91,3.4791,8.7997,0
-0.010807,2.0546,-0.060113,0.90302,-25.727,-1.4267,-0.010807,-0.5133,2.5996,-1.0546,0.14721,-0.017435,0.006314,-0.010807,45690.0,0.007989,0.4867,-0.010807,-0.004157,15.544,0.90807,0.14584,-0.004157,-2.3288,-1.3159,0.007989,0.92294,-0.13654,3.4077,0.76076,0.00689,90.34,4.0403,1.2189,0.095199,2.5996,0.32397,0.33137,0.036621,0.13422,0.39574,0.056103,66.91,51.365,-0.097617,0.72441,16.135,0.11862,0.045632,0.27242,0.61985,0.24751,-2.3955,0.75265,-153.7,0.036621,0.010247,1.004,-1.3142,23.481,7.106,87.031,4.1939,5.9045,0
0.067287,0.3166,0.046618,1.1843,15.178,0.0,0.084677,2.1585,0.76677,0.6834,0.087708,0.33486,0.12054,0.084677,1250.3,0.29192,3.1585,0.084677,0.11043,0.0,1.9411,0.087708,0.087753,0.11133,0.15416,0.23699,28.937,0.066549,4.1423,0.41248,0.11439,127.86,2.8547,2.2801,0.044882,0.76677,4.6998,0.74712,0.058534,0.066572,0.11056,0.11439,134.55,134.55,0.255145,1.1843,0.0,0.079963,0.10428,0.94597,0.25288,0.3503,0.97558,1.0665,646.98,0.058534,0.098459,0.89962,0.093247,9.0395,2.7127,120.37,3.0322,1.0946,0
0.26015,0.44008,0.32066,1.827,16.537,0.42536,0.32023,1.2157,1.1982,0.53501,0.32023,0.82591,0.17414,0.32023,444.82,0.82056,2.2723,0.32023,0.15443,42.661,1.3681,0.33737,0.12546,0.52738,0.53501,0.68404,1.9494,1.0996,4.6904,0.20433,0.15443,81.775,4.4635,0.76662,0.33737,2.0846,8.9029,0.58736,0.1627,0.043952,0.038251,0.1627,121.69,79.03,1.0734,1.2019,51.116,0.2965,0.14298,1.6097,0.38773,0.22404,1.8347,2.0142,15721.0,0.16541,0.48626,0.83459,0.097839,8.5559,4.6185,68.248,5.3481,7.1111,0
0.019261,0.19827,0.32251,2.6267,63.059,0.029,0.019261,3.8672,1.0121,0.76675,0.019261,0.097148,0.032406,0.019261,1783.0,0.20471,5.0437,0.019261,0.015379,31.244,1.1086,0.015826,0.015379,0.046314,0.76675,0.20471,0.12789,0.673,4.5105,0.023031,0.015379,58.48,6.2415,0.07982,0.015826,1.2757,3.6564,0.76675,0.012636,0.866,0.17545,0.012636,101.73,70.488,0.17966,2.0859,31.622,-0.005501,-0.004392,2.6267,0.19827,0.16022,1.6,1.6,10448.0,0.011953,0.025121,0.98805,0.0,11.682,5.1782,57.781,6.317,2.6136,0
0.10509,0.48676,0.25059,2.191,13.138,0.0,0.10609,1.0544,1.3215,0.51324,0.1376,0.50421,0.1405,0.10609,956.92,0.38143,2.0544,0.10609,0.080281,57.467,1.0246,0.13674,0.079523,0.44508,0.42722,0.37937,4.3397,0.46492,4.837,0.35601,0.089684,64.009,5.7023,2.4649,0.12168,1.3215,1.0662,0.75047,0.092079,0.085313,0.075008,0.10347,122.37,64.905,0.50509,1.2021,63.295,0.057163,0.043257,0.94708,0.21041,0.17537,0.95221,1.3923,17219.0,0.092079,0.20475,0.92088,0.46221,6.3515,5.6236,58.115,6.2806,2.4517,0
0.033285,0.13275,0.18324,3.0784,14.593,-0.4128,0.033285,6.5329,0.92895,0.86725,0.039089,0.37753,0.044435,0.033285,1173.8,0.31094,7.5329,0.033285,0.035831,55.724,0.61871,0.0,0.035831,-0.29619,-0.37951,0.31094,0.0,0.2515,4.5068,0.072093,0.083144,34.002,10.735,7.1293,0.005286,0.92895,6.89,0.88606,0.00569,0.78443,0.55363,0.0,79.467,23.743,0.2347,1.4698,54.695,-0.007993,-0.008604,2.0445,0.088166,0.093156,1.1903,1.2161,5886.4,-0.018809,0.03838,1.0769,0.021687,6.5501,15.373,34.642,10.536,1.275,0
0.13563,0.46398,0.56646,2.3263,20.46,0.0,0.13563,1.1553,5.5344,0.53602,0.20938,0.31755,0.02495,0.13563,1226.5,0.2976,2.1553,0.13563,0.024506,16.112,0.80422,0.20406,0.024506,0.99523,0.13563,0.2976,2.7666,87.837,3.4848,0.079362,0.02451,29.277,12.467,11.476,0.20978,5.5344,3.6564,0.53602,0.037904,0.10405,0.074892,0.036871,62.595,46.483,0.55515,1.7543,16.747,0.2016,0.036427,2.1414,0.4271,0.080212,83.117,83.117,1729.7,0.037904,0.25302,0.97556,0.0,22.654,7.8523,28.168,12.958,858.18,0
0.041015,1.6894,-0.75852,0.55102,-232.66,-0.9071,0.041015,-0.40808,1.5837,-0.68943,0.17367,0.024277,0.039428,0.041015,9875.1,0.036962,0.59192,0.041015,0.025898,32.223,1.0596,0.17357,0.025898,0.16599,-0.85481,0.036962,1.3084,-10.978,2.9576,0.82784,0.026073,404.27,0.90285,0.90285,0.058429,1.5837,3.6564,-0.68943,0.036894,0.26752,0.28879,0.1096,110.38,78.161,0.29335,0.46826,33.458,0.15214,0.096064,0.55102,1.6894,1.1076,-9.978,-9.978,-687.97,0.036894,-0.059491,0.97623,0.0,11.327,4.6699,389.36,0.93744,22.921,0
-0.050824,0.47308,0.2289,1.5803,-166.0,0.0,-0.050824,1.1138,0.8331,0.52692,-0.030968,-0.12884,-0.046341,-0.050824,-4472.6,-0.081607,2.1138,-0.050824,-0.061006,291.79,0.65465,-0.14571,-0.061006,-0.009452,0.45802,-0.081607,-7.338,0.60778,3.6389,0.66261,-0.043245,147.76,2.4702,2.0597,-0.14131,0.8331,-0.54228,0.60553,-0.16962,-0.18344,-0.11813,-0.1749,304.82,13.027,-0.076312,-0.10806,249.47,-0.15792,-0.18956,1.3177,0.39447,0.40483,1.3991,1.6078,996.66,-0.16962,-0.096454,1.0533,0.14918,1.2509,28.018,172.83,2.112,2.212,0
0.20422,0.38392,0.27054,1.815,23.435,0.0,0.20422,1.6047,1.3558,0.61608,0.22032,0.61522,0.15063,0.20422,686.16,0.53194,2.6047,0.20422,0.15063,52.269,1.1218,0.2139,0.15063,0.44794,0.014375,0.53194,13.291,0.68059,5.1134,0.24212,0.1625,134.15,3.4705,3.0007,0.28848,1.3724,9.2472,0.66024,0.21277,0.17183,0.059828,0.15777,146.84,94.572,1.0518,1.2301,61.514,0.0,0.0,1.5693,0.33195,0.36754,1.5499,1.6609,35124.0,0.33386,0.33149,0.85119,0.071675,6.9831,3.8595,89.365,4.0844,3.4108,0
0.10701,0.79197,0.45593,1.8555,140.01,0.0,0.12844,0.26268,1.175,0.20803,0.18714,0.241,0.11427,0.12844,2153.0,0.16953,1.2627,0.12844,0.10931,0.0,1.099,0.18685,0.091075,0.18015,0.15482,0.14248,3.183,41.048,2.9729,0.62259,0.15927,165.25,2.2088,1.4864,-0.0022,1.175,3.6564,0.20803,-0.001872,0.11404,0.13701,0.15902,288.3,288.3,0.255145,1.8555,0.0,0.18103,0.15407,1.2487,0.53296,0.45273,18.729,18.729,428.38,-0.001871,0.51441,0.90586,0.0,9.0395,1.266,165.55,2.2047,105.79,0
0.10459,0.22024,0.4281,3.0943,112.38,0.27817,0.10907,3.1788,1.1028,0.70009,0.10907,0.53359,0.14233,0.10907,572.13,0.63797,4.5405,0.10907,0.11049,48.014,1.1207,0.094315,0.10595,0.30055,0.70009,0.61762,1.0536,1.1649,4.8687,0.043135,0.11049,83.346,4.3793,0.42824,0.094315,1.0211,31.753,0.71592,0.095539,1.0091,0.05758,0.095539,157.59,109.58,0.80539,2.459,52.95,0.06288,0.063696,2.8719,0.20441,0.22835,1.9051,1.9481,31640.0,0.093215,0.14939,0.90679,0.022611,7.6019,3.3309,75.577,4.8295,2.6863,0
0.1191,0.12672,0.51125,5.0346,152.78,0.36525,0.15113,6.0303,1.0077,0.76413,0.15113,1.1926,0.20521,0.15113,215.91,1.6905,7.8916,0.15113,0.14477,33.814,0.95045,0.1454,0.1141,0.46192,0.76413,1.4378,1.4036,1.4122,4.2422,-0.09803,0.14477,44.646,8.1753,1.1475,0.1454,1.248,3.6564,0.76413,0.13929,1.8209,0.019981,0.13929,142.39,108.58,1.2316,4.2715,34.073,0.082308,0.078847,5.0346,0.12672,0.12232,2.1107,2.1107,8930.1,0.007606,0.15587,0.99239,0.0,10.794,3.3616,44.307,8.238,2.8834,0
-0.1231,0.29571,-0.11949,0.58315,-1302.2,-0.25498,-0.13836,2.3817,0.030767,0.70429,-0.12929,-0.48267,-3.6473,-0.13836,-961.82,-0.37949,3.3817,-0.13836,-4.4971,1679.8,0.23984,-0.1313,-4.001,-0.41099,-0.29936,-0.32787,-14.469,-0.14348,4.0084,9.6091,-4.4572,1064.1,0.64347,0.62377,-0.06756,0.030767,2.8327,0.71332,-2.1959,0.000253,-0.093739,-4.2675,1982.3,302.46,-0.86936,0.089193,280.19,-0.15744,-5.1172,0.5653,0.28666,1.5541,0.84566,0.85649,0.58315,-2.1959,-0.17478,3.508,0.012816,0.21729,1.2068,3400.7,0.10733,0.036943,0
0.21881,0.35883,0.40276,2.5493,18.703,0.0,0.21881,1.7868,1.9069,0.64117,0.25907,0.84168,0.16599,0.21881,413.78,0.88212,2.7868,0.21881,0.11474,55.672,0.77052,0.2378,0.11474,0.91862,0.44586,0.88212,5.9058,1.1941,3.2276,0.18209,0.12077,56.297,6.4835,4.6971,0.22146,1.9069,3.8777,0.73706,0.11613,0.15773,0.035649,0.1247,119.0,63.329,0.75228,1.4304,62.987,0.14007,0.073452,1.8469,0.25996,0.15424,1.901,2.1853,680.14,0.11613,0.34126,0.88786,0.14957,6.5562,5.7636,49.759,7.3353,5.6539,0
0.26571,0.38265,0.39358,2.0576,36.415,0.68225,0.33048,1.6091,1.1476,0.61573,0.33048,0.88801,0.14693,0.33048,365.03,0.99991,2.6133,0.33048,0.1269,23.641,1.1064,0.34457,0.10203,0.85412,0.61573,0.83066,1.5184,1.6801,4.297,-0.035374,0.1269,59.859,6.0976,0.90046,0.34457,2.6366,56.873,0.62623,0.13231,1.2775,0.031712,0.13231,40.691,17.05,1.5753,1.6043,27.13,0.29242,0.11229,2.0011,0.37216,0.164,2.6284,2.6732,7799.1,0.12861,0.43154,0.87139,0.01705,15.439,21.408,52.161,6.9975,11.116,0
0.023928,0.79174,0.14705,1.1857,2.9638,0.11445,0.023928,0.25406,1.015,0.20115,0.023928,0.030222,0.016994,0.023928,5827.2,0.062637,1.263,0.023928,0.008199,15.417,1.0038,0.044121,0.008199,0.11445,0.20115,0.062637,0.15346,2.4024,4.6851,0.24044,0.008199,100.51,3.6315,0.055727,0.044121,2.9222,3.6564,0.20115,0.015119,0.11418,0.373,0.015119,106.11,90.696,0.19412,1.03,15.648,0.018456,0.006325,1.1857,0.79174,0.27537,3.2863,3.2863,7120.7,0.014751,0.11896,0.98525,0.0,23.675,4.0245,99.028,3.6858,47.676,0
0.053001,0.68239,0.15839,1.2323,-41.859,0.14609,0.06655,0.43105,1.0616,0.29414,0.06655,0.097605,0.071279,0.06655,2261.9,0.16137,1.4654,0.06655,0.043079,76.993,2.0655,0.089589,0.034309,0.17227,0.29414,0.14151,0.61562,0.99123,4.4864,0.34351,0.043079,171.01,2.1343,0.13129,0.089589,1.5457,911.13,0.29471,0.057993,0.21764,0.16849,0.057993,163.46,86.465,0.16265,0.75437,81.732,0.046024,0.029792,1.2313,0.68182,0.46853,1.8408,1.8444,4853.9,0.057988,0.18019,0.94201,0.001919,4.7407,4.2213,161.1,2.2657,9.668,0
