s12,s13,s14,s15,s16,s21,s23,s24,s25,s26,s31,s32,s34,s35,s36,s41,s42,s43,s45,s46,s51,s52,s53,s54,s56,s61,s62,s63,s64,s65,__target__
-0.001927,-0.000554,-0.001241,-0.001331,0.000799,0.002219,0.001061,-0.002719,-4.8e-05,9e-06,-0.002295,-0.004685,-0.000247,-0.000512,0.002544,0.000479,0.000208,0.000445,0.001523,0.002216,-0.001355,-0.000565,0.002349,-0.002091,-0.0024,-0.00113,0.000593,0.001312,0.001792,-0.002085,1
-0.003253,-0.001163,-0.004302,0.001343,-0.000292,-4.6e-05,-0.001646,-0.000109,-0.000395,-0.000517,-0.006082,-0.0071,-0.002413,6.2e-05,0.003954,-0.00044,0.000412,-5e-06,0.003084,0.002421,-0.001979,-0.00126,0.003071,-0.003414,-0.004249,-0.000775,0.001776,0.002159,0.003728,-0.003512,0
-0.00293,0.000211,-0.001521,-0.002254,-0.000962,0.00221,0.000234,-0.002453,-0.001246,-0.000356,-0.002778,-0.004132,-0.001254,-0.000648,0.00206,0.000342,-0.000265,0.000432,0.002434,0.002239,-0.001142,-0.000894,0.001794,-0.002416,-0.002212,-0.001025,4.7e-05,0.001423,0.001527,-0.00224,0
-0.003235,-8e-06,-0.001214,-0.00244,-0.001144,0.001743,0.000447,-0.002326,-0.00107,-0.00024,-0.002715,-0.003978,-0.001108,-0.000672,0.001896,0.000486,-0.000264,0.000192,0.002481,0.001926,-0.001212,-0.000976,0.002205,-0.002692,-0.002227,-0.001164,0.00015,0.001339,0.00162,-0.002175,0
-0.002153,8.1e-05,-0.001814,-0.00218,-0.000602,0.000127,0.001545,-0.002304,-0.000936,-0.000482,-0.002065,-0.004174,-0.000615,-0.000716,0.002556,-0.000184,0.000419,0.000716,0.0024,0.00222,-0.001221,-0.000722,0.00189,-0.001814,-0.002206,-0.000939,0.000804,0.001039,0.002238,-0.001652,0
-0.002451,-0.000531,-0.001259,-0.001332,0.00098,0.002764,0.000954,-0.00264,-0.000116,0.000328,-0.002404,-0.004471,-3.2e-05,-0.00041,0.00249,0.000228,-0.000126,0.000317,0.001501,0.002107,-0.001304,-0.000645,0.002221,-0.001806,-0.002257,-0.001252,0.000639,0.001242,0.001826,-0.002169,0
-0.003371,0.002086,-0.004374,0.00137,-5.4e-05,0.00132,-0.001753,0.000326,-0.002225,-9.8e-05,-0.005813,-0.005016,-0.002137,-0.000175,0.003315,-0.000342,-0.000525,0.000754,0.003938,0.00229,-0.001916,-0.001447,0.002507,-0.00481,-0.004325,-0.000982,0.001034,0.002044,0.002363,-0.004152,0
-0.001626,-0.000642,-0.000725,-0.001785,-0.000458,0.001641,0.001355,-0.001951,-0.000323,-5.8e-05,-0.002721,-0.005418,-0.001356,-0.000519,0.002288,0.000164,0.000505,0.000235,0.001784,0.002141,-0.001255,-0.000919,0.002252,-0.00197,-0.002093,-0.000918,0.000482,0.001288,0.002242,-0.001233,0
-0.003526,0.001447,-0.004738,0.001815,-0.001038,0.000215,-0.001762,0.00041,-0.001636,9.6e-05,-0.006572,-0.005207,-0.000746,-0.000265,0.003754,-0.000388,-0.000697,0.000603,0.003603,0.002094,-0.002092,-0.001065,0.003178,-0.00476,-0.004247,-0.001024,0.00082,0.001814,0.002444,-0.004386,0
-0.002902,3.6e-05,-0.001051,-0.001452,-0.000897,0.002397,0.000544,-0.002173,-0.001587,-0.000552,-0.002542,-0.003395,-0.001124,-0.000245,0.002721,0.00044,-7.6e-05,0.000564,0.002096,0.002711,-0.001579,-0.000787,0.002301,-0.00197,-0.001966,-0.000803,0.000424,0.001657,0.001892,-0.001669,0
-0.001732,-0.000393,-0.000685,-0.001897,0.000151,0.001128,0.001297,-0.002283,-0.0007,-0.000675,-0.002105,-0.00492,-0.000619,-0.000494,0.002148,-0.000372,0.000241,0.000421,0.002233,0.002277,-0.001146,-0.00073,0.002459,-0.002199,-0.002237,-0.000727,0.000525,0.001083,0.001971,-0.001618,0
-0.003177,0.000647,-0.004234,0.001467,-0.000749,0.001161,-0.002231,-0.00058,-0.002518,-0.000646,-0.004408,-0.004824,-0.002641,0.000755,0.004637,0.000124,-0.000107,0.000755,0.003687,0.003276,-0.002793,-0.001339,0.003309,-0.004676,-0.004126,-0.000439,0.00128,0.002681,0.002457,-0.003352,0
-0.00229,0.000363,-0.001972,-0.002251,-0.000695,0.002436,0.000416,-0.002635,-0.001463,7e-06,-0.00237,-0.00359,-0.001282,-0.000374,0.001914,2.3e-05,0.000154,0.000586,0.002098,0.002038,-0.001334,-0.000803,0.001868,-0.002552,-0.002211,-0.001218,0.000295,0.001196,0.001808,-0.002257,0
-0.001785,-0.001062,-0.000788,-0.001527,-0.00024,0.001334,0.001594,-0.002358,-9.4e-05,-0.000332,-0.002345,-0.004653,-0.00128,-0.000278,0.002399,0.000291,0.000173,-0.0,0.001662,0.001844,-0.000984,-0.000806,0.002406,-0.001962,-0.002357,-0.001132,0.00076,0.001386,0.002409,-0.001659,0
-0.003376,-0.001506,-0.004615,0.00236,-0.000225,-0.000989,-0.000961,-0.000698,-0.000382,-0.000255,-0.006159,-0.00773,-0.002104,-0.000611,0.004199,-0.00037,0.000804,0.000196,0.003221,0.002957,-0.001789,-0.000589,0.002911,-0.003505,-0.004495,-0.000841,0.001482,0.002102,0.003573,-0.003501,0
-0.003466,0.000103,-0.004453,0.002114,0.001474,0.001312,-0.001357,-0.000274,-0.000262,0.000175,-0.00571,-0.00562,0.00013,-0.000646,0.004354,-0.000572,-0.000518,6.1e-05,0.003383,0.002663,-0.002231,-0.000926,0.003344,-0.003703,-0.004122,-0.000956,0.001462,0.001864,0.002674,-0.004109,0
-0.001489,-0.000179,-0.00044,-0.001968,3e-06,0.002271,0.001126,-0.001987,-0.000456,-0.000458,-0.002491,-0.005215,-0.001066,-0.000632,0.002198,-0.000161,0.000387,0.000245,0.002044,0.002448,-0.00119,-0.000813,0.002314,-0.001877,-0.002044,-0.000784,0.000339,0.00126,0.002221,-0.0014,0
-0.002934,0.000357,-0.001649,-0.002144,-0.00109,0.001265,0.000494,-0.002365,-0.00098,-0.00019,-0.003035,-0.003952,-0.000689,-0.000496,0.001944,0.000283,-4.7e-05,0.00062,0.002222,0.001959,-0.001351,-0.000727,0.002011,-0.002332,-0.002203,-0.001128,0.000203,0.00091,0.001809,-0.002223,1
-0.002584,-0.00074,-0.004554,0.00114,0.000825,-0.001562,-0.001402,8.2e-05,0.000531,-0.000445,-0.005196,-0.006184,-0.001522,-0.000391,0.004374,-0.000573,0.00055,0.000466,0.003131,0.002699,-0.001583,-0.001092,0.003201,-0.003802,-0.004576,-0.000718,0.002125,0.001771,0.002979,-0.003706,0
-0.001966,-0.000726,-0.002803,0.00112,0.000807,0.000243,-0.000739,-0.000418,-4.6e-05,0.000151,-0.002508,-0.004265,-0.000356,-0.000529,0.00258,0.000327,0.000218,0.000292,0.00164,0.002183,-0.001328,-0.000578,0.002357,-0.002098,-0.002321,-0.00101,0.00071,0.001308,0.001834,-0.002107,1
-0.002471,-0.000741,-0.001344,-0.001184,0.001107,0.002594,0.000994,-0.002614,-0.000157,0.000259,-0.00252,-0.004224,-9.7e-05,-0.000475,0.002488,0.000234,2.7e-05,0.000373,0.001594,0.002147,-0.001405,-0.000597,0.002113,-0.001922,-0.002402,-0.001188,0.000673,0.001354,0.001798,-0.002211,1
-0.00255,1.8e-05,-0.000739,-0.00226,-0.001269,0.001269,0.000882,-0.002372,-0.000688,-0.000117,-0.003151,-0.004403,-0.000506,-0.000622,0.0022,0.00038,-0.000382,0.000229,0.002309,0.001762,-0.001326,-0.000914,0.00249,-0.00238,-0.002128,-0.001116,0.000133,0.001334,0.00176,-0.002,0
-0.002573,-0.000913,-0.001422,-0.001182,9.9e-05,0.0022,0.000573,-0.002554,-0.000326,0.000142,-0.002649,-0.004246,0.00022,-0.000313,0.002527,0.00011,-6.5e-05,-1.6e-05,0.001819,0.002321,-0.001236,-0.000379,0.002222,-0.001916,-0.002183,-0.00117,0.000344,0.001114,0.001696,-0.002224,1
-0.002583,-0.00111,-0.00135,-0.001398,0.000574,0.002543,0.000756,-0.002752,-6.2e-05,0.000231,-0.002526,-0.00443,1.9e-05,-0.000357,0.002652,0.000104,-0.000131,5.8e-05,0.001748,0.002173,-0.001335,-0.000495,0.002336,-0.001696,-0.002273,-0.001023,0.000493,0.001219,0.001711,-0.002178,1
-0.001753,-0.000383,-0.000829,-0.002,-0.000174,0.002327,0.001014,-0.001943,-0.000551,-0.000377,-0.002678,-0.00511,-0.001256,-0.000478,0.002142,-0.000245,0.000291,0.000185,0.00196,0.002158,-0.001269,-0.000778,0.002129,-0.001919,-0.002171,-0.000811,0.000389,0.001258,0.002102,-0.001513,1
-0.002592,-0.000582,-0.001179,-0.001752,-0.001096,0.000952,0.000491,-0.002452,-0.000566,2.2e-05,-0.002915,-0.004733,5.2e-05,-0.000487,0.002477,0.000266,-0.00025,-4.5e-05,0.002065,0.002317,-0.00123,-0.0005,0.002201,-0.002082,-0.002158,-0.001173,8.4e-05,0.001105,0.001715,-0.002217,0
-0.002494,-0.001001,-0.001164,-0.001611,-0.000322,0.001396,0.000598,-0.002595,-0.00042,9.7e-05,-0.002879,-0.004685,0.000114,-0.000565,0.002557,0.000277,-0.000147,-0.000164,0.002076,0.002178,-0.001238,-0.000423,0.002203,-0.001991,-0.002148,-0.001064,0.000339,0.001108,0.001788,-0.002202,1
-0.004486,-0.000494,-0.005668,0.002154,-0.001651,-0.001316,-0.001236,-0.000432,-0.002353,-0.000358,-0.004628,-0.005771,-0.00148,-0.000369,0.004193,-0.001364,0.000343,0.000576,0.004002,0.002845,-0.001386,-0.001057,0.002656,-0.003555,-0.004404,-0.000944,0.00259,0.00157,0.002802,-0.003728,0
-0.003666,-0.001066,-0.005029,0.001506,0.000559,0.0012,-0.001731,6.1e-05,-0.001628,-0.000315,-0.005901,-0.007446,-0.002298,-0.000242,0.003504,-0.000909,0.000115,0.000328,0.002981,0.00277,-0.002341,-0.000944,0.00274,-0.003763,-0.003984,-0.000781,0.001749,0.002242,0.003225,-0.003308,0
-0.004039,-0.000839,-0.004741,0.002332,0.002062,0.001445,-0.001558,-7.6e-05,-0.000262,3.2e-05,-0.005319,-0.005569,-0.000444,-0.000232,0.004336,-0.000137,-0.000249,0.000146,0.002875,0.002813,-0.002159,-0.000788,0.003413,-0.003647,-0.004492,-0.001007,0.001634,0.001769,0.002754,-0.004334,0
-0.003126,-0.000729,-0.001936,-0.001649,0.000374,0.001551,0.001137,-0.002375,-0.001022,1.3e-05,-0.002039,-0.004198,-0.001169,-0.000871,0.002782,-0.000595,-0.000226,0.000902,0.001876,0.002283,-0.001119,-0.000981,0.001747,-0.001559,-0.001889,-0.000832,0.000902,0.000876,0.002322,-0.001804,1
-0.002162,-0.000645,-0.003167,0.000232,-0.000523,-0.000206,-0.001018,-0.000167,-0.000775,-7.4e-05,-0.002262,-0.003819,-0.001202,-0.000847,0.002768,-0.000554,3.6e-05,0.000902,0.002208,0.00207,-0.001191,-0.000949,0.001569,-0.001746,-0.002074,-0.000728,0.000885,0.000747,0.002282,-0.001721,1
-0.002349,-0.000299,-0.002938,0.000709,-0.000221,-8.4e-05,-0.000973,5.3e-05,-0.000397,0.000261,-0.003357,-0.004926,9.5e-05,-0.000646,0.002476,0.000294,-0.000393,0.000118,0.001983,0.002244,-0.001457,-0.000531,0.002206,-0.00184,-0.002214,-0.00107,0.0003,0.001112,0.001834,-0.002158,1
-0.003349,0.000494,-0.005374,0.002462,-0.000892,0.001375,-0.001288,0.000367,-0.001091,0.000447,-0.005713,-0.004633,-0.000299,-0.000359,0.00426,-0.00048,-0.000268,0.000558,0.002733,0.001766,-0.001827,-0.001496,0.002878,-0.004249,-0.004333,-0.001225,0.000715,0.001573,0.0024,-0.004044,0
-0.001505,-0.000804,-0.00146,-0.002335,-3.8e-05,0.001261,0.001244,-0.002256,-0.00012,-0.000724,-0.002185,-0.004847,-0.001003,-0.000417,0.002473,4e-05,0.000225,0.000238,0.001826,0.002174,-0.00088,-0.000714,0.00215,-0.002375,-0.001918,-0.001337,0.000756,0.001386,0.001987,-0.001794,0
-0.004291,-0.000631,-0.004932,0.001834,-0.000466,0.000997,-0.001902,0.000158,-0.001754,-0.000298,-0.005619,-0.00583,-0.001659,-0.000882,0.003734,6.5e-05,-0.000215,-8.4e-05,0.004557,0.002309,-0.002067,-0.001078,0.003099,-0.004475,-0.004168,-0.00076,0.001338,0.002298,0.002303,-0.003654,0
-0.002308,-0.000537,-0.002825,0.001145,0.00118,0.000814,-0.000892,-4.1e-05,-0.000267,0.000412,-0.002448,-0.004256,2e-06,-0.000378,0.002601,0.000166,-0.0001,0.000325,0.001602,0.002074,-0.001402,-0.000578,0.002181,-0.001915,-0.002298,-0.001172,0.000646,0.001247,0.001818,-0.002247,1
-0.002037,-0.000636,-0.002927,0.000261,-0.000676,-0.000356,-0.00096,-0.000121,-0.000776,-0.000261,-0.002335,-0.004011,-0.001118,-0.000929,0.00279,-0.000473,9.2e-05,0.000871,0.002194,0.002053,-0.001313,-0.000875,0.001672,-0.001702,-0.002088,-0.000752,0.000764,0.000816,0.002271,-0.001707,1
-0.002139,-0.001372,-0.001392,-0.002418,-0.001037,0.001114,0.00051,-0.002579,-0.000668,-9e-05,-0.003157,-0.004598,-0.000208,-0.000672,0.00238,0.000352,-0.000441,6.6e-05,0.00222,0.001886,-0.001316,-0.0008,0.002518,-0.002252,-0.002202,-0.001143,0.000202,0.001181,0.001653,-0.00201,1
-0.001765,-0.000402,-0.002414,0.000562,0.000464,0.00072,-0.000975,-0.000183,-0.000318,-0.000301,-0.002572,-0.005031,-0.001239,-0.000594,0.002217,-0.000297,0.000352,0.00031,0.002133,0.002195,-0.001229,-0.0008,0.002405,-0.002012,-0.00204,-0.000669,0.000456,0.001108,0.001963,-0.001481,1
-0.001952,-0.000613,-0.000698,-0.0015,0.000853,0.00265,0.00063,-0.002799,-8.3e-05,0.000168,-0.00223,-0.003973,-0.000174,-0.000383,0.002615,0.00022,-0.000161,-0.000148,0.001926,0.002016,-0.001264,-0.000648,0.002572,-0.001773,-0.002241,-0.001037,0.00052,0.001313,0.001616,-0.001983,1
-0.001722,-0.000649,-0.002743,0.000586,0.000332,0.000189,-0.000852,-0.00012,-0.000784,-0.000633,-0.002422,-0.005189,-0.000861,-0.00034,0.002109,-0.000383,0.000129,0.000267,0.002046,0.002441,-0.001193,-0.000786,0.002177,-0.002147,-0.00221,-0.000825,0.000551,0.001263,0.001844,-0.001688,1
-0.001595,-0.000424,-0.002632,0.000517,0.00051,0.000639,-0.000892,-8.8e-05,-0.000632,-0.000405,-0.002259,-0.005152,-0.001178,-0.000521,0.002166,-0.000195,9.6e-05,0.000381,0.002,0.002322,-0.001169,-0.000757,0.002212,-0.002129,-0.002131,-0.000736,0.00043,0.001309,0.001937,-0.001527,1
-0.002042,0.000704,-0.000768,-0.002389,-0.00175,0.002048,0.000295,-0.002611,-0.001506,-0.000579,-0.002242,-0.003872,-0.001448,-0.000208,0.002761,0.000486,0.00023,0.000595,0.002167,0.002565,-0.001576,-0.000942,0.002129,-0.002551,-0.002042,-0.000794,1.1e-05,0.001676,0.001621,-0.001687,0
-0.002358,-0.000465,-0.002786,0.001226,0.000985,0.000986,-0.000898,-0.000124,-0.000232,0.000157,-0.002554,-0.004148,-1.5e-05,-0.000312,0.002625,0.000165,-6.6e-05,0.000159,0.001702,0.002118,-0.001264,-0.000497,0.002254,-0.002015,-0.002316,-0.001172,0.000561,0.001286,0.001691,-0.00223,1
-0.002431,-0.000201,-0.002973,0.00064,-0.000632,-0.000339,-0.001002,0.000108,-0.00056,-9.7e-05,-0.00339,-0.004811,-0.000175,-0.000653,0.002305,0.000245,-0.000464,6.5e-05,0.002134,0.002128,-0.00134,-0.000446,0.002133,-0.002095,-0.00217,-0.001069,0.000253,0.001143,0.001717,-0.002282,1
-0.002244,-0.000892,-0.003112,0.000375,0.000206,0.000298,-0.00091,-0.000173,-0.000912,-3e-06,-0.002178,-0.004209,-0.001093,-0.00095,0.002809,-0.0004,-0.000234,0.000614,0.001882,0.002367,-0.000988,-0.000958,0.001801,-0.001276,-0.001885,-0.000868,0.000789,0.00087,0.002369,-0.001744,0
-0.002462,-0.000294,-0.001922,-0.001756,-0.000351,0.000875,0.001387,-0.002343,-0.000935,-0.000257,-0.00209,-0.00374,-0.001034,-0.000837,0.00273,-0.000239,0.000372,0.000564,0.002289,0.002337,-0.001056,-0.000919,0.001793,-0.001732,-0.002141,-0.000856,0.000916,0.001013,0.002251,-0.001606,0
-0.003035,0.00022,-0.000959,-0.001853,-0.000541,0.002844,0.000416,-0.002252,-0.00124,-0.000422,-0.002419,-0.003086,-0.001459,-0.000187,0.002356,0.000527,-0.000236,0.000502,0.002076,0.002259,-0.001587,-0.001082,0.002131,-0.002298,-0.002335,-0.00095,0.000441,0.001642,0.001645,-0.001787,0
-0.002704,-0.000634,-0.001855,-0.00126,0.000683,0.001782,0.001374,-0.002181,-0.001038,6.2e-05,-0.002088,-0.004381,-0.001023,-0.00082,0.002691,-0.000594,-0.000122,0.000848,0.001867,0.002265,-0.000988,-0.000871,0.00167,-0.0014,-0.002013,-0.000763,0.000892,0.000995,0.002274,-0.00173,1
-0.001927,-0.003019,-0.005771,-0.00088,0.001039,0.000527,-0.000766,-0.001129,0.000524,7.7e-05,-0.00563,-0.006579,-0.000992,-0.000635,0.00438,-1e-05,0.000234,0.000235,0.002947,0.002732,-0.002358,-0.000922,0.003785,-0.004217,-0.004829,-0.000886,0.002132,0.002037,0.003142,-0.003861,0
-0.002658,-0.00045,-0.002307,-0.002044,-0.000448,0.000476,0.001515,-0.002338,-0.001242,-0.000407,-0.001902,-0.004004,-0.000822,-0.00057,0.002526,-0.000178,0.000121,0.000574,0.002314,0.002298,-0.001106,-0.000813,0.001906,-0.001964,-0.002117,-0.000995,0.001012,0.001173,0.002312,-0.001679,0
-0.00246,-0.000436,-0.002997,0.00121,0.000823,0.000772,-0.000898,3e-06,-0.000299,0.000279,-0.002568,-0.00417,0.000132,-0.000363,0.002586,6.8e-05,-0.000167,0.000298,0.001733,0.002177,-0.001368,-0.000572,0.002142,-0.001876,-0.002318,-0.001232,0.000579,0.001166,0.001783,-0.002179,1
-0.002071,0.0003,-0.002557,0.000867,-1.4e-05,0.000779,-0.001212,-2.3e-05,-0.001544,-0.000222,-0.002473,-0.003178,-0.001463,-0.000275,0.002389,0.000234,-9.3e-05,0.00048,0.002213,0.002423,-0.001448,-0.000887,0.001862,-0.002268,-0.002274,-0.000893,0.000331,0.001556,0.001512,-0.001903,1
-0.004455,0.000635,-0.004711,0.0015,-0.000237,0.001096,-0.001877,0.000296,-0.001879,-0.000412,-0.005835,-0.005995,-0.002407,-0.000174,0.003535,-5.8e-05,-0.000596,0.000607,0.004178,0.002149,-0.002138,-0.001303,0.002581,-0.004555,-0.004334,-0.00078,0.001258,0.002623,0.002095,-0.003975,0
-0.001969,-0.001211,-0.001171,-0.001882,0.00083,0.00237,0.000748,-0.002809,-0.00012,0.00014,-0.002281,-0.004449,3e-06,-0.000439,0.002609,0.000257,-0.000251,-7.3e-05,0.00182,0.001932,-0.001268,-0.000695,0.002544,-0.001871,-0.00225,-0.001055,0.000571,0.001294,0.001708,-0.002017,1
-0.003183,0.000369,-0.00145,-0.002469,-0.001282,0.002158,0.000278,-0.002349,-0.001397,-0.000242,-0.00292,-0.004186,-0.001311,-0.000626,0.002086,0.000317,-0.000106,0.000395,0.002404,0.002215,-0.001131,-0.000897,0.001975,-0.002454,-0.002128,-0.00108,-2.5e-05,0.001336,0.001573,-0.002041,0
-0.001397,-0.000807,-0.001067,-0.001723,-4e-05,0.001009,0.001535,-0.002541,5.4e-05,6e-05,-0.002343,-0.004794,-0.000688,-0.000493,0.002451,0.000346,0.000277,0.000309,0.001776,0.002123,-0.001219,-0.000741,0.002572,-0.002188,-0.002344,-0.001047,0.000572,0.001213,0.002114,-0.001782,0
-0.003534,-4.9e-05,-0.00426,0.00185,0.002005,0.001446,-0.00144,-4e-05,-0.000223,0.000506,-0.005269,-0.005656,0.000202,-0.000454,0.004483,-0.000604,-0.000594,0.000306,0.003129,0.002609,-0.002255,-0.001173,0.00331,-0.003864,-0.004364,-0.001191,0.001692,0.001636,0.002659,-0.00421,0
-0.001545,-0.00044,-0.002609,0.000529,0.000421,0.000575,-0.000863,-0.000104,-0.000563,-0.000341,-0.002137,-0.005171,-0.001181,-0.000527,0.002115,-0.000213,6.2e-05,0.000328,0.002033,0.002391,-0.001146,-0.000824,0.002159,-0.002099,-0.002064,-0.000721,0.000348,0.001244,0.001842,-0.001489,1
-0.001884,0.000263,-0.00231,0.000706,-0.00084,0.00038,-0.001199,-0.000521,-0.001851,-0.000493,-0.002117,-0.003965,-0.001514,-0.000212,0.002714,0.000497,0.000118,0.000704,0.00211,0.00254,-0.001562,-0.000883,0.002269,-0.002568,-0.002049,-0.000773,0.000182,0.001642,0.001522,-0.001687,1
-0.001648,0.000425,-0.00106,-0.002516,-0.001582,0.002193,0.000618,-0.002803,-0.001813,-0.000622,-0.002101,-0.004048,-0.001262,-0.000733,0.00295,0.000315,0.000176,0.000419,0.002156,0.002301,-0.001267,-0.001061,0.00182,-0.002641,-0.00193,-0.000927,0.000244,0.001674,0.001617,-0.001747,0
-0.003185,0.001156,-0.005252,0.00159,-0.000295,0.000806,-0.001231,0.000437,-0.001576,-0.000305,-0.005787,-0.00476,-0.001273,0.00025,0.003818,0.000138,-0.000268,0.000518,0.003654,0.002169,-0.001986,-0.001491,0.002904,-0.004722,-0.004141,-0.000891,0.000778,0.002745,0.002408,-0.003876,0
-0.002244,-0.000534,-0.00073,-0.001744,0.001077,0.002886,0.001257,-0.002682,5.3e-05,0.00026,-0.00258,-0.003988,-0.000127,-0.000393,0.00266,0.000311,-0.00021,0.000118,0.001596,0.001854,-0.001296,-0.000861,0.002458,-0.00206,-0.002262,-0.00124,0.000795,0.001288,0.001986,-0.002033,0
-0.001829,-0.000892,-0.002861,0.001239,3.7e-05,-0.000534,-0.000455,-0.000486,-0.000281,-3.9e-05,-0.002574,-0.004971,-0.000991,-0.000558,0.002449,0.000182,0.000159,0.000427,0.001699,0.002193,-0.001253,-0.000483,0.002074,-0.002171,-0.002328,-0.001056,0.000645,0.001381,0.001987,-0.001757,1
-0.004135,-5.1e-05,-0.004844,0.001986,0.001849,0.000883,-0.001213,0.000482,-8.7e-05,-0.000418,-0.00607,-0.005966,-4.2e-05,-0.000668,0.004305,-0.000294,0.000185,-0.000286,0.003349,0.002472,-0.001829,-0.001312,0.003204,-0.003953,-0.004126,-0.001062,0.001237,0.002003,0.002538,-0.004093,0
-0.003194,0.000524,-0.005506,0.001981,-0.000757,0.000188,-0.001232,0.00014,-0.000864,-0.000211,-0.006993,-0.005815,-0.001119,-0.000824,0.004602,-0.0,-0.000498,0.000356,0.003643,0.002056,-0.002013,-0.00146,0.002996,-0.003589,-0.004003,-0.001009,0.001016,0.00282,0.002454,-0.00355,0
-0.002149,-0.000495,-0.003113,0.000602,-0.00073,-0.000983,-0.000586,-0.000315,-0.001139,-0.000608,-0.002007,-0.004466,-0.000589,-0.000559,0.002278,-0.000412,0.000503,0.000824,0.002379,0.002235,-0.001131,-0.000541,0.002098,-0.002005,-0.002275,-0.000829,0.000888,0.001143,0.002071,-0.001737,1
-0.00322,-4.4e-05,-0.001616,-0.001686,-0.000681,0.000786,0.000386,-0.00237,-0.000947,0.000195,-0.003298,-0.004107,0.000139,-0.00032,0.002512,0.00014,-0.000395,0.000108,0.001986,0.002137,-0.001328,-0.000556,0.002164,-0.002129,-0.002151,-0.001236,0.000322,0.000773,0.001639,-0.002404,1
-0.001792,-0.000795,-0.002947,0.001247,0.000216,-0.000339,-0.000517,-0.000393,-0.000154,6.5e-05,-0.002467,-0.004966,-0.000642,-0.000573,0.002544,0.000328,0.000247,0.000399,0.001689,0.002298,-0.001273,-0.000525,0.002522,-0.002215,-0.002442,-0.001141,0.000703,0.001279,0.002059,-0.00183,1
-0.002548,-0.000548,-0.002969,0.000874,0.000295,0.000231,-0.000966,-2e-06,-0.000282,0.000164,-0.003163,-0.004717,0.000174,-0.000481,0.002614,0.000187,-0.000344,8.3e-05,0.001788,0.002196,-0.001349,-0.00047,0.002109,-0.00183,-0.002205,-0.001095,0.000557,0.001177,0.001814,-0.002193,1
-0.001551,-0.000491,-0.00241,0.000565,0.000519,0.000473,-0.000885,-0.000114,-0.000528,-0.000571,-0.001899,-0.005162,-0.000995,-0.000498,0.002095,-0.000285,0.000338,0.00023,0.002226,0.002436,-0.001167,-0.000779,0.002426,-0.002169,-0.002145,-0.000786,0.0004,0.001256,0.00193,-0.001446,1
-0.001905,-0.000433,-0.001104,-0.002019,0.000461,0.001554,0.001887,-0.002484,-0.000191,0.000196,-0.002157,-0.004627,-0.000761,-0.000484,0.002363,0.00017,0.000171,0.00049,0.001482,0.001918,-0.001267,-0.000886,0.002132,-0.002287,-0.002288,-0.001217,0.000785,0.001507,0.00216,-0.001509,0
-0.00199,-0.000816,-0.001764,-0.001312,-0.000413,0.001461,0.001286,-0.002008,-0.000678,3.9e-05,-0.002457,-0.005057,-0.001418,-0.000505,0.002272,-2.5e-05,0.000193,0.000555,0.001437,0.002214,-0.001284,-0.000738,0.001759,-0.001918,-0.002105,-0.001,0.000501,0.001216,0.002002,-0.001516,1
-0.004009,0.00213,-0.005067,0.001451,-0.000101,0.002204,-0.001909,0.00084,-0.001908,-0.000554,-0.005857,-0.004116,-0.001998,0.000233,0.003873,-9.6e-05,-0.000266,0.00045,0.003416,0.001927,-0.002344,-0.001896,0.002072,-0.00399,-0.004185,-0.00071,0.000855,0.002698,0.001895,-0.003495,0
-0.00294,-0.000694,-0.001341,-0.001726,-0.001123,0.000982,0.000431,-0.002493,-0.000783,8.9e-05,-0.003223,-0.004754,2.7e-05,-0.000556,0.002405,0.000217,-0.000256,4.3e-05,0.002118,0.00218,-0.001213,-0.000507,0.002204,-0.002077,-0.002146,-0.0011,9.6e-05,0.001035,0.001663,-0.002286,1
-0.002326,-0.0005,-0.003473,0.00066,-0.000808,-0.001228,-0.000829,-0.000358,-0.001242,-0.000527,-0.001975,-0.004218,-0.000772,-0.00045,0.002383,-0.000301,8.4e-05,0.000467,0.00241,0.002168,-0.001149,-0.000694,0.001786,-0.002109,-0.002141,-0.000963,0.000869,0.001333,0.002128,-0.001781,1
-0.00263,-0.00027,-0.002943,0.001039,0.000387,0.000477,-0.001017,0.000179,-0.000506,0.000434,-0.002546,-0.004529,0.000451,-0.000139,0.002575,0.000286,-0.000459,0.000243,0.001607,0.002413,-0.001333,-0.000706,0.002201,-0.001798,-0.002065,-0.001348,0.000594,0.001094,0.001874,-0.002084,0
-0.002636,0.00067,-0.001245,-0.002707,-0.000606,0.002577,0.000648,-0.00241,-0.001189,-0.000147,-0.002609,-0.003486,-0.001461,-0.000412,0.001968,0.000193,-0.000374,0.000574,0.00236,0.001867,-0.00126,-0.001037,0.001922,-0.002572,-0.002196,-0.00118,0.000272,0.001402,0.001784,-0.002046,0
