credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,__target__
735,0.0,1.0,55,6,134140.68,1,1.0,0.0,2267.88,0
666,0.0,1.0,40,5,0.0,2,1.0,0.0,147878.05,0
586,0.0,0.0,46,0,0.0,3,0.0,1.0,131553.82,1
633,0.0,0.0,32,1,104001.38,1,0.0,1.0,36642.65,0
431,1.0,1.0,42,8,120822.86,2,1.0,0.0,126153.24,0
508,0.0,0.0,25,2,111395.53,1,0.0,1.0,48197.06,0
567,1.0,1.0,41,0,134378.89,1,1.0,1.0,105746.94,0
624,2.0,1.0,46,3,0.0,2,1.0,1.0,62825.03,0
768,0.0,1.0,42,5,0.0,3,0.0,0.0,60686.4,0
619,0.0,0.0,55,0,0.0,3,0.0,0.0,60810.64,1
732,0.0,0.0,43,9,0.0,2,1.0,0.0,183147.17,0
777,0.0,1.0,39,8,0.0,2,1.0,1.0,18613.52,0
717,0.0,1.0,28,4,128206.79,1,1.0,1.0,54272.12,0
796,1.0,0.0,52,9,167194.36,1,1.0,1.0,62808.93,1
562,0.0,0.0,51,7,122822.0,2,0.0,0.0,32626.21,0
724,1.0,1.0,36,6,94615.11,2,1.0,1.0,10627.21,0
753,1.0,0.0,46,3,111512.75,3,1.0,0.0,159576.75,1
509,2.0,1.0,29,1,0.0,2,1.0,0.0,69113.14,0
633,2.0,0.0,46,3,0.0,2,1.0,0.0,120250.58,0
784,1.0,1.0,28,2,70233.74,2,1.0,1.0,179252.73,0
664,0.0,0.0,36,0,103502.22,1,1.0,1.0,146191.82,0
744,2.0,1.0,31,0,117551.23,1,1.0,0.0,158958.9,0
664,0.0,0.0,31,9,114519.57,2,0.0,1.0,79222.02,0
488,0.0,1.0,43,10,112751.13,1,1.0,1.0,28332.0,0
520,0.0,1.0,35,9,105387.89,1,1.0,1.0,25059.06,0
537,1.0,0.0,47,4,124192.28,2,1.0,1.0,50881.51,0
760,2.0,0.0,32,2,0.0,1,1.0,1.0,114565.35,0
689,2.0,1.0,38,5,75075.14,1,1.0,1.0,8651.92,1
578,2.0,0.0,28,8,161592.76,1,1.0,0.0,177834.79,0
583,1.0,1.0,27,4,105907.42,2,1.0,1.0,195732.04,0
616,0.0,1.0,40,9,0.0,2,0.0,0.0,93717.55,0
467,2.0,1.0,39,5,0.0,2,1.0,1.0,7415.96,0
756,1.0,0.0,39,3,100717.85,3,1.0,1.0,73406.04,1
816,1.0,0.0,34,2,108410.87,2,1.0,0.0,102908.91,0
505,2.0,1.0,35,8,116932.59,1,1.0,0.0,91092.84,0
629,0.0,1.0,32,2,0.0,2,0.0,1.0,77965.44,0
682,0.0,1.0,40,4,0.0,1,0.0,1.0,105352.55,0
439,0.0,0.0,43,8,0.0,1,0.0,1.0,104889.3,0
771,1.0,0.0,36,5,77846.9,1,0.0,0.0,99805.99,0
803,0.0,1.0,36,1,0.0,2,1.0,1.0,149370.93,0
592,0.0,1.0,27,3,0.0,2,1.0,1.0,19645.65,0
834,2.0,1.0,33,5,0.0,2,1.0,0.0,66285.18,0
479,0.0,1.0,40,1,0.0,2,0.0,0.0,114996.43,0
659,1.0,1.0,36,4,132578.92,2,1.0,0.0,84320.94,0
641,2.0,1.0,31,3,153316.14,1,1.0,0.0,59927.99,0
554,0.0,0.0,39,10,0.0,2,1.0,1.0,18391.93,0
675,0.0,0.0,33,6,0.0,2,1.0,0.0,34045.61,0
806,0.0,1.0,31,9,0.0,2,0.0,1.0,140168.36,0
766,1.0,0.0,34,6,106434.94,1,0.0,1.0,137995.66,1
850,0.0,1.0,33,8,73059.38,1,1.0,1.0,186281.0,0
574,1.0,1.0,54,1,99774.5,1,0.0,0.0,4896.11,1
850,2.0,0.0,45,5,174088.3,4,1.0,0.0,5669.31,1
658,0.0,1.0,20,7,0.0,2,0.0,0.0,187638.34,0
508,0.0,1.0,44,3,115451.05,2,0.0,0.0,67234.33,0
670,0.0,0.0,40,3,47364.45,1,1.0,1.0,148579.43,1
453,0.0,0.0,37,4,131834.76,2,1.0,0.0,8949.2,0
634,1.0,0.0,37,7,143258.85,2,1.0,0.0,192721.98,0
641,0.0,0.0,40,9,0.0,1,0.0,0.0,151648.66,1
842,0.0,0.0,37,4,132446.08,2,1.0,0.0,87071.18,1
814,0.0,1.0,31,1,118870.92,1,1.0,0.0,101704.19,0
700,1.0,0.0,30,4,116377.48,1,1.0,1.0,134417.31,0
668,0.0,0.0,46,2,0.0,3,1.0,0.0,89048.46,1
813,0.0,1.0,32,1,122889.88,1,1.0,1.0,26476.18,0
734,1.0,0.0,52,6,71283.09,2,0.0,1.0,38984.37,0
505,2.0,0.0,45,9,131355.3,3,1.0,0.0,195395.33,1
660,1.0,1.0,35,9,113948.58,1,1.0,0.0,188891.96,1
763,1.0,0.0,32,1,108465.65,2,1.0,0.0,60552.44,1
787,1.0,0.0,38,3,158373.23,1,1.0,1.0,28228.35,0
697,2.0,0.0,25,5,82931.85,2,1.0,1.0,128373.88,0
629,1.0,0.0,37,1,35549.81,2,0.0,0.0,49676.33,0
641,0.0,1.0,33,2,146193.6,2,1.0,1.0,55796.83,1
650,2.0,1.0,20,8,0.0,2,1.0,1.0,113469.65,0
614,0.0,0.0,35,1,0.0,2,1.0,1.0,3342.62,0
526,2.0,1.0,38,2,0.0,2,0.0,0.0,58010.98,0
833,0.0,0.0,39,3,0.0,2,1.0,0.0,1710.89,0
609,0.0,1.0,41,6,0.0,1,0.0,1.0,112585.19,0
844,0.0,1.0,38,7,111501.66,1,1.0,1.0,119333.38,0
586,0.0,0.0,38,6,0.0,2,1.0,1.0,37935.83,0
596,0.0,0.0,33,1,138162.81,1,1.0,0.0,85412.54,0
592,0.0,1.0,28,2,116498.22,1,1.0,0.0,144290.25,0
817,0.0,1.0,59,1,118962.58,1,1.0,1.0,120819.58,0
614,0.0,1.0,46,4,0.0,1,1.0,0.0,74379.57,1
635,2.0,0.0,29,8,138296.94,2,1.0,0.0,141075.51,0
437,0.0,0.0,26,1,120923.52,1,0.0,1.0,78854.57,0
591,0.0,1.0,33,9,131765.72,1,1.0,0.0,118782.06,0
684,2.0,0.0,41,7,0.0,1,1.0,1.0,138394.37,0
746,0.0,0.0,21,8,166883.07,2,0.0,1.0,194563.65,0
592,2.0,1.0,35,6,80285.16,1,1.0,0.0,72678.75,1
633,1.0,0.0,29,0,138577.34,1,1.0,0.0,193362.99,0
695,2.0,1.0,56,1,0.0,3,1.0,0.0,187734.49,1
680,0.0,1.0,31,10,113292.17,1,1.0,1.0,122639.73,0
721,1.0,1.0,28,9,154475.54,2,0.0,1.0,101300.94,1
808,0.0,1.0,24,4,122168.65,1,1.0,0.0,174107.04,0
629,2.0,1.0,29,6,0.0,2,1.0,1.0,88842.8,0
658,0.0,0.0,40,5,143566.12,1,1.0,1.0,189607.71,0
757,1.0,1.0,26,8,121581.56,2,1.0,1.0,127059.04,0
581,1.0,1.0,50,2,143829.2,2,1.0,0.0,181224.24,1
672,2.0,0.0,56,2,209767.31,2,1.0,1.0,150694.42,1
600,1.0,0.0,58,8,118723.11,1,0.0,0.0,6209.51,1
620,2.0,1.0,42,4,106920.91,1,0.0,1.0,119747.08,0
539,0.0,0.0,29,4,0.0,2,1.0,1.0,100919.19,0
743,0.0,1.0,40,8,68155.59,1,1.0,0.0,94876.65,0
777,1.0,0.0,46,0,107362.8,1,1.0,0.0,487.3,0
837,0.0,0.0,38,2,0.0,2,1.0,1.0,46395.21,0
850,1.0,1.0,42,6,84445.68,3,0.0,1.0,60021.34,1
685,2.0,1.0,43,9,0.0,2,1.0,0.0,107811.28,0
781,0.0,1.0,38,2,117810.79,1,0.0,1.0,65632.33,1
600,2.0,1.0,37,8,177657.35,1,1.0,1.0,77142.32,0
552,2.0,1.0,42,4,0.0,2,0.0,0.0,195692.3,0
642,0.0,1.0,36,4,0.0,2,1.0,1.0,195224.91,0
703,0.0,0.0,45,7,0.0,2,1.0,1.0,68831.72,0
713,1.0,0.0,24,7,147687.24,1,1.0,1.0,121592.5,0
644,0.0,1.0,38,3,0.0,2,1.0,1.0,79928.41,0
564,0.0,1.0,31,4,0.0,2,1.0,0.0,53520.03,0
778,2.0,1.0,33,5,116474.28,2,1.0,1.0,32757.55,0
608,0.0,0.0,30,8,0.0,2,1.0,0.0,128875.86,0
516,0.0,0.0,37,8,113143.12,1,0.0,0.0,3363.36,0
657,0.0,1.0,37,4,82500.28,1,1.0,1.0,115260.72,0
581,0.0,1.0,54,4,89299.81,1,0.0,0.0,5558.47,1
721,2.0,0.0,32,10,0.0,1,1.0,0.0,136119.96,1
850,0.0,0.0,42,9,113311.11,1,1.0,1.0,198193.75,0
766,1.0,0.0,45,6,97652.96,1,1.0,0.0,127332.33,0
750,2.0,1.0,22,3,121681.82,1,1.0,0.0,128643.35,1
488,1.0,0.0,33,4,140002.35,1,1.0,0.0,123613.81,0
518,0.0,0.0,38,10,84764.79,1,1.0,1.0,162253.9,0
704,1.0,1.0,41,4,109026.8,2,1.0,1.0,43117.1,0
850,0.0,0.0,35,2,128548.49,4,1.0,0.0,75478.95,1
537,1.0,0.0,47,6,103163.35,1,1.0,0.0,16259.64,1
552,1.0,1.0,38,10,132271.12,2,1.0,1.0,46562.02,0
609,2.0,1.0,53,10,0.0,1,1.0,1.0,154642.91,0
461,1.0,0.0,34,5,63663.93,1,0.0,1.0,167784.28,0
469,1.0,0.0,52,8,139493.25,3,0.0,0.0,150093.32,1
647,1.0,0.0,33,3,168560.46,2,0.0,0.0,90270.16,0
748,0.0,1.0,33,1,142645.43,1,0.0,0.0,69132.66,0
756,1.0,1.0,41,6,149049.92,1,0.0,1.0,50422.36,1
772,1.0,1.0,30,6,99785.28,2,0.0,0.0,197238.03,0
627,1.0,1.0,38,8,106922.92,2,0.0,1.0,84270.09,0
543,1.0,1.0,37,8,140894.06,2,1.0,1.0,118059.19,0
747,0.0,0.0,40,3,0.0,1,0.0,0.0,57817.84,1
438,2.0,0.0,54,2,0.0,1,0.0,0.0,191763.07,1
850,1.0,1.0,56,1,169743.83,1,0.0,0.0,155850.4,1
714,0.0,0.0,24,7,0.0,2,1.0,0.0,166335.0,0
580,2.0,0.0,65,1,0.0,2,0.0,1.0,103182.46,0
479,1.0,0.0,23,9,123575.51,1,0.0,1.0,95148.28,0
723,0.0,0.0,35,0,0.0,2,0.0,1.0,61290.99,0
527,2.0,0.0,46,10,131414.76,1,1.0,0.0,54947.51,0
588,0.0,0.0,21,8,0.0,2,1.0,1.0,110114.19,0
652,0.0,0.0,36,6,112518.71,2,0.0,1.0,110421.31,0
496,0.0,1.0,31,5,0.0,2,1.0,0.0,93713.13,0
610,2.0,0.0,46,5,116886.59,1,0.0,0.0,107973.44,0
484,2.0,0.0,39,5,0.0,2,1.0,1.0,175224.12,0
584,2.0,0.0,37,8,0.0,2,0.0,1.0,100835.19,0
699,2.0,1.0,34,8,0.0,1,1.0,1.0,76510.46,0
807,0.0,1.0,35,3,174790.15,1,1.0,1.0,600.36,0
747,0.0,0.0,47,5,139914.6,4,0.0,1.0,129964.56,1
636,2.0,1.0,60,7,124447.73,1,1.0,1.0,141364.62,1
707,0.0,1.0,29,4,0.0,2,1.0,0.0,139953.94,0
614,1.0,0.0,31,7,120599.38,2,1.0,1.0,46163.44,0
559,0.0,0.0,29,3,79715.36,1,1.0,0.0,82252.28,0
611,0.0,1.0,38,4,71018.6,2,1.0,0.0,2444.29,0
658,2.0,0.0,31,2,36566.96,1,1.0,0.0,103644.98,1
768,0.0,0.0,36,5,180169.44,2,1.0,0.0,17348.56,0
664,1.0,0.0,49,5,127421.78,2,1.0,0.0,108876.75,1
819,0.0,0.0,39,9,133102.92,1,1.0,0.0,27046.46,1
658,2.0,0.0,32,5,145553.07,1,1.0,1.0,31484.76,0
783,1.0,0.0,58,3,127539.3,1,1.0,1.0,96590.39,1
661,1.0,1.0,41,5,122552.48,2,0.0,1.0,120646.4,0
538,2.0,0.0,31,0,0.0,2,0.0,0.0,179453.66,0
828,0.0,1.0,34,8,129433.34,2,0.0,0.0,38131.77,0
616,1.0,1.0,39,2,121704.32,2,1.0,0.0,55556.3,0
655,2.0,0.0,29,9,0.0,2,0.0,1.0,85736.26,0
614,1.0,0.0,44,6,118715.86,1,1.0,0.0,133591.11,1
626,0.0,0.0,39,0,0.0,2,1.0,1.0,83295.09,0
640,0.0,1.0,44,7,111833.47,1,1.0,0.0,67202.74,0
736,1.0,1.0,57,9,95295.39,1,1.0,0.0,28434.44,1
774,1.0,1.0,34,4,120875.23,2,0.0,1.0,113407.26,0
689,2.0,1.0,38,2,0.0,1,1.0,1.0,82709.8,0
514,0.0,0.0,41,7,0.0,2,1.0,1.0,3756.65,0
789,1.0,1.0,39,7,124828.46,2,1.0,1.0,124411.08,0
638,1.0,1.0,42,8,145177.84,1,1.0,0.0,193471.74,1
654,1.0,1.0,31,5,150593.59,2,1.0,1.0,105218.45,0
750,0.0,0.0,35,3,0.0,1,1.0,0.0,191520.5,0
632,0.0,0.0,21,1,0.0,2,1.0,0.0,84008.66,0
567,1.0,0.0,40,2,105222.86,2,1.0,0.0,93795.86,0
555,2.0,1.0,33,1,56084.69,2,0.0,0.0,178798.13,0
664,0.0,1.0,43,9,189026.53,2,1.0,1.0,56099.86,0
603,1.0,0.0,40,8,148897.02,1,0.0,0.0,105052.9,0
617,0.0,0.0,27,4,0.0,2,0.0,0.0,190269.21,0
684,2.0,0.0,38,3,0.0,2,1.0,0.0,44255.65,0
693,1.0,1.0,46,2,104763.41,1,1.0,1.0,62368.33,0
546,0.0,1.0,24,8,156325.38,1,1.0,1.0,125381.02,0
534,0.0,0.0,49,7,0.0,1,1.0,0.0,13566.48,1
670,2.0,0.0,40,3,0.0,1,1.0,1.0,182650.15,0
640,2.0,1.0,62,3,0.0,1,1.0,1.0,101663.47,0
553,2.0,1.0,47,3,116528.15,1,0.0,0.0,145704.19,1
605,0.0,0.0,36,6,0.0,1,0.0,1.0,690.84,0
698,1.0,0.0,36,7,121263.62,1,1.0,1.0,13387.88,0
620,1.0,1.0,35,0,76989.97,1,1.0,1.0,17242.79,0
659,1.0,0.0,39,1,104502.11,1,1.0,0.0,20652.69,0
683,1.0,1.0,73,9,124730.26,1,1.0,1.0,51999.5,0
833,0.0,0.0,28,4,136674.51,2,0.0,0.0,5278.78,0
707,2.0,0.0,35,3,56674.48,1,1.0,0.0,17987.4,1
699,1.0,1.0,32,1,123906.22,3,1.0,1.0,127443.82,1
666,1.0,1.0,38,6,99812.88,2,1.0,1.0,158357.97,0
662,1.0,1.0,39,5,139822.11,2,1.0,1.0,146219.9,0
410,0.0,0.0,35,7,117183.74,1,1.0,1.0,109733.73,0
741,0.0,1.0,39,5,0.0,1,0.0,1.0,40207.06,0
547,0.0,1.0,62,10,127738.75,2,1.0,1.0,85153.0,0
618,0.0,0.0,49,9,44301.43,3,1.0,1.0,89729.3,1
714,1.0,0.0,55,9,180075.22,1,1.0,1.0,100127.71,0
531,0.0,0.0,47,6,0.0,1,0.0,0.0,194998.34,1
716,1.0,1.0,27,1,122552.34,2,1.0,0.0,67611.36,0
608,2.0,0.0,56,5,0.0,2,0.0,1.0,153810.41,0
687,0.0,0.0,72,9,0.0,1,0.0,1.0,69829.4,0
595,0.0,1.0,41,9,0.0,2,1.0,0.0,5967.09,0
496,2.0,0.0,43,3,0.0,2,0.0,1.0,199505.53,0
794,2.0,1.0,33,8,0.0,2,0.0,0.0,91340.02,0
824,1.0,1.0,60,8,134250.17,3,0.0,0.0,153046.16,1
570,0.0,0.0,29,0,0.0,1,1.0,0.0,37092.43,0
593,2.0,0.0,45,6,79259.75,1,1.0,0.0,55347.28,0
672,0.0,1.0,34,9,0.0,2,1.0,0.0,161800.77,0
656,1.0,0.0,23,4,163549.63,1,0.0,1.0,21085.12,0
725,0.0,1.0,39,4,160652.45,2,1.0,0.0,57643.55,0
691,0.0,1.0,30,9,0.0,1,1.0,0.0,49594.02,0
697,0.0,0.0,25,1,0.0,2,0.0,0.0,87803.32,0
578,0.0,1.0,32,4,0.0,2,1.0,1.0,141822.8,0
625,0.0,0.0,44,7,0.0,1,1.0,0.0,4791.8,0
711,0.0,1.0,34,8,0.0,2,0.0,0.0,48260.19,0
703,2.0,1.0,20,3,165260.98,1,1.0,1.0,41626.78,0
653,1.0,0.0,38,5,114268.22,2,1.0,1.0,89524.83,0
541,0.0,1.0,39,7,0.0,2,1.0,0.0,19823.02,0
730,2.0,0.0,52,7,0.0,2,0.0,1.0,122398.84,0
766,0.0,0.0,27,7,158786.67,2,0.0,1.0,47579.25,0
492,1.0,1.0,45,9,170295.04,2,0.0,0.0,164741.81,0
710,1.0,0.0,30,10,133537.1,2,1.0,0.0,155593.74,0
575,2.0,1.0,30,2,0.0,2,1.0,1.0,82222.86,0
666,0.0,1.0,47,2,0.0,1,1.0,0.0,35046.97,1
567,2.0,1.0,29,8,0.0,2,1.0,0.0,156125.72,0
611,1.0,0.0,49,9,115488.52,2,1.0,1.0,138656.81,1
706,2.0,1.0,20,8,0.0,2,1.0,1.0,12368.11,0
489,0.0,0.0,47,8,103894.38,2,1.0,1.0,107625.46,0
660,0.0,0.0,38,5,110570.78,2,1.0,0.0,195906.59,0
518,1.0,1.0,46,4,113625.93,1,0.0,0.0,92727.42,1
619,2.0,1.0,34,1,0.0,1,1.0,0.0,139919.38,0
573,2.0,1.0,38,4,0.0,2,1.0,1.0,196517.43,0
821,1.0,0.0,37,5,106453.53,2,0.0,1.0,127413.0,0
700,0.0,1.0,37,3,77608.46,2,1.0,1.0,175373.46,0
688,0.0,0.0,38,7,123544.21,1,1.0,1.0,157664.02,0
614,2.0,0.0,39,6,0.0,2,1.0,1.0,164018.98,0
579,1.0,0.0,50,5,117721.02,1,0.0,1.0,192146.63,1
705,1.0,1.0,42,8,166685.92,2,1.0,1.0,55313.51,0
754,2.0,0.0,32,7,0.0,2,1.0,0.0,89520.75,0
648,0.0,0.0,44,2,0.0,2,1.0,1.0,58652.23,0
597,0.0,1.0,19,2,0.0,2,1.0,1.0,91036.74,0
725,2.0,0.0,32,0,0.0,2,1.0,1.0,138525.19,0
496,2.0,1.0,29,2,0.0,2,1.0,0.0,55389.59,0
759,0.0,0.0,31,1,109848.6,1,1.0,1.0,42012.55,0
686,0.0,0.0,41,4,129553.76,2,1.0,0.0,187599.8,0
811,0.0,1.0,46,9,180226.24,1,1.0,0.0,13464.64,1
596,2.0,1.0,36,2,0.0,2,0.0,1.0,125557.95,0
668,1.0,1.0,56,9,110993.79,1,1.0,0.0,134396.64,1
573,0.0,1.0,31,2,0.0,2,1.0,1.0,91957.39,0
622,2.0,1.0,42,9,0.0,2,1.0,0.0,119127.06,0
679,1.0,0.0,32,0,88335.05,1,0.0,0.0,159584.81,0
598,0.0,1.0,64,1,0.0,2,1.0,0.0,195635.3,1
599,1.0,1.0,61,1,124737.96,1,0.0,1.0,90389.61,1
794,2.0,0.0,30,1,154970.54,1,0.0,1.0,156768.45,0
626,0.0,0.0,52,0,0.0,2,1.0,0.0,32159.46,1
850,1.0,0.0,31,1,130089.56,2,1.0,1.0,4466.21,0
578,0.0,1.0,45,1,148600.91,1,1.0,0.0,143397.14,1
607,0.0,0.0,32,6,0.0,2,0.0,0.0,196062.01,0
722,2.0,1.0,37,9,0.0,2,1.0,0.0,31921.95,0
635,2.0,0.0,32,8,0.0,2,1.0,1.0,19367.98,1
645,0.0,1.0,32,4,0.0,2,0.0,1.0,97628.08,0
850,1.0,1.0,39,3,124548.99,2,1.0,1.0,120380.12,0
703,0.0,1.0,36,2,0.0,2,1.0,0.0,108790.95,0
655,1.0,0.0,37,4,108862.76,1,1.0,0.0,79555.08,1
510,0.0,0.0,22,3,156834.34,1,0.0,0.0,44374.44,0
608,2.0,0.0,35,6,0.0,2,1.0,1.0,143463.28,0
633,2.0,1.0,32,5,163340.12,2,1.0,1.0,74415.2,0
660,1.0,1.0,46,5,109019.65,2,1.0,1.0,33680.56,0
577,0.0,1.0,36,3,121092.47,2,0.0,1.0,143783.46,0
718,0.0,1.0,27,2,0.0,2,0.0,0.0,26229.24,0
386,2.0,0.0,53,1,131955.07,1,1.0,1.0,62514.65,1
484,2.0,0.0,35,7,133868.21,1,1.0,1.0,27286.1,0
626,0.0,1.0,34,7,113014.7,2,1.0,1.0,56646.28,0
555,0.0,1.0,55,4,146798.81,1,1.0,1.0,74149.77,0
655,0.0,0.0,32,2,0.0,1,1.0,1.0,71047.51,0
570,1.0,1.0,35,6,85668.59,1,1.0,0.0,105525.36,0
591,0.0,0.0,31,7,0.0,2,0.0,1.0,48778.46,0
543,0.0,0.0,36,3,0.0,2,0.0,0.0,26019.59,0
696,0.0,1.0,29,8,0.0,2,1.0,0.0,191166.09,0
640,1.0,1.0,45,8,120591.19,1,0.0,0.0,195123.94,0
733,1.0,0.0,30,1,102452.71,1,1.0,0.0,21556.95,0
721,1.0,1.0,68,4,136525.99,1,0.0,0.0,175399.14,0
672,0.0,1.0,47,1,0.0,1,0.0,0.0,91574.92,0
693,0.0,1.0,38,7,198338.77,2,1.0,1.0,14278.18,0
807,0.0,1.0,42,7,118274.71,1,1.0,1.0,25885.72,0
666,1.0,0.0,21,1,121827.43,2,1.0,1.0,99818.31,0
490,2.0,1.0,40,6,156111.08,1,0.0,0.0,190889.13,0
698,1.0,0.0,51,2,111018.98,1,1.0,0.0,86410.28,0
489,1.0,0.0,52,1,131441.51,1,1.0,0.0,37240.11,1
829,0.0,1.0,38,9,0.0,2,1.0,0.0,30529.88,0
723,0.0,1.0,42,2,99095.73,1,1.0,1.0,17512.53,0
738,0.0,0.0,39,1,94435.45,2,0.0,1.0,189430.86,0
597,0.0,1.0,61,5,0.0,2,1.0,1.0,81299.17,0
625,0.0,0.0,39,3,130786.92,1,0.0,1.0,121316.07,0
670,0.0,0.0,39,8,101928.51,1,0.0,0.0,89205.54,0
684,1.0,0.0,26,2,114035.39,1,0.0,0.0,96885.19,0
493,0.0,0.0,37,8,142987.46,2,1.0,0.0,158840.99,0
637,2.0,0.0,22,5,98800.0,1,1.0,0.0,122865.55,0
638,1.0,1.0,50,1,102645.48,1,1.0,0.0,168359.98,1
599,0.0,0.0,41,1,0.0,2,1.0,0.0,96069.82,0
582,0.0,1.0,29,0,0.0,1,1.0,0.0,142516.35,0
611,0.0,0.0,40,2,125879.29,1,1.0,0.0,93203.43,0
666,0.0,0.0,32,10,112536.57,2,1.0,1.0,34350.54,0
626,1.0,0.0,47,2,103108.8,1,0.0,1.0,166475.44,1
620,2.0,1.0,42,9,121490.05,1,1.0,1.0,29296.74,0
411,0.0,0.0,35,2,0.0,2,1.0,1.0,93825.78,0
622,2.0,1.0,39,9,0.0,2,0.0,1.0,100862.36,0
642,1.0,0.0,39,8,128264.03,1,1.0,0.0,61792.76,1
516,0.0,1.0,37,8,0.0,1,1.0,0.0,101834.58,0
646,2.0,1.0,32,1,0.0,2,1.0,0.0,183289.22,0
603,0.0,0.0,34,9,0.0,2,1.0,0.0,167916.35,0
535,2.0,1.0,58,1,0.0,2,1.0,1.0,11779.98,1
655,2.0,0.0,27,9,0.0,2,0.0,0.0,108008.05,0
638,0.0,1.0,36,6,188455.19,1,0.0,0.0,47031.4,1
553,2.0,1.0,44,4,0.0,1,1.0,0.0,10789.3,0
556,0.0,0.0,52,9,0.0,1,1.0,0.0,175149.2,1
658,2.0,1.0,36,1,0.0,2,0.0,1.0,84927.42,0
622,2.0,1.0,37,4,0.0,2,1.0,0.0,4459.5,0
570,0.0,1.0,30,2,131406.56,1,1.0,1.0,47952.45,0
798,2.0,0.0,58,9,0.0,2,0.0,0.0,119071.56,1
755,0.0,0.0,29,3,0.0,3,1.0,0.0,4733.94,0
680,0.0,0.0,24,10,0.0,3,1.0,0.0,154971.63,1
710,2.0,0.0,36,8,0.0,2,0.0,0.0,83206.19,0
696,2.0,0.0,36,3,0.0,3,1.0,0.0,65039.9,0
638,0.0,1.0,34,5,133501.36,1,0.0,1.0,155643.04,0
640,1.0,0.0,74,2,116800.25,1,1.0,1.0,34130.43,0
691,1.0,0.0,37,7,123067.63,1,1.0,1.0,98162.44,1
525,2.0,0.0,60,7,0.0,2,0.0,1.0,168034.9,0
576,0.0,1.0,41,1,0.0,1,1.0,1.0,188274.6,0
676,0.0,0.0,34,8,82909.14,1,1.0,0.0,91817.38,1
821,0.0,1.0,28,2,0.0,2,1.0,0.0,46072.52,0
681,0.0,0.0,43,8,154100.3,1,0.0,0.0,114659.81,0
493,0.0,0.0,36,2,0.0,2,0.0,1.0,99770.3,0
774,0.0,0.0,52,2,56580.93,1,1.0,0.0,113266.28,1
624,1.0,0.0,40,3,149961.99,2,1.0,0.0,104610.86,0
693,2.0,1.0,28,1,145118.83,1,0.0,1.0,77742.38,0
568,2.0,1.0,27,5,126815.97,2,0.0,1.0,118648.12,0
652,1.0,1.0,46,10,121063.8,3,1.0,0.0,151481.86,1
730,0.0,0.0,37,1,0.0,2,1.0,1.0,124364.63,0
468,0.0,0.0,32,8,137649.47,1,0.0,0.0,198714.29,0
724,0.0,0.0,30,9,142475.87,1,1.0,1.0,107848.24,0
758,0.0,0.0,32,2,84378.9,1,1.0,1.0,75396.43,0
850,2.0,1.0,39,8,0.0,2,1.0,1.0,37090.44,0
705,0.0,0.0,31,3,119794.67,1,0.0,0.0,182528.44,0
698,0.0,1.0,33,5,135658.73,2,0.0,1.0,39755.0,0
779,1.0,1.0,37,7,120092.52,2,1.0,0.0,135925.72,0
593,0.0,1.0,31,9,0.0,2,0.0,1.0,20492.16,0
593,1.0,0.0,48,3,133903.12,2,1.0,1.0,85902.39,1
673,0.0,1.0,37,4,0.0,2,0.0,0.0,163563.07,0
799,1.0,1.0,28,7,167658.33,2,1.0,1.0,111138.25,0
697,0.0,0.0,23,10,0.0,2,1.0,1.0,79734.23,0
544,0.0,1.0,40,8,0.0,2,1.0,0.0,61581.2,0
646,1.0,1.0,50,6,145295.31,2,1.0,1.0,27814.74,0
490,1.0,1.0,33,5,96341.0,2,0.0,0.0,108313.34,0
625,1.0,1.0,56,0,148507.24,1,1.0,0.0,46824.08,1
720,2.0,1.0,33,6,97188.62,1,0.0,0.0,91881.29,0
637,1.0,1.0,49,2,108204.52,1,1.0,0.0,169037.84,1
784,0.0,1.0,38,5,136712.91,1,0.0,1.0,169920.92,0
628,1.0,0.0,61,1,97361.66,1,1.0,1.0,149922.38,1
841,0.0,1.0,27,8,0.0,1,1.0,0.0,171922.72,0
591,0.0,0.0,42,10,0.0,2,0.0,0.0,171099.22,0
744,2.0,1.0,30,1,128065.12,1,1.0,0.0,121525.48,0
616,2.0,1.0,71,4,0.0,2,1.0,1.0,173599.38,0
614,0.0,0.0,27,9,106414.57,2,0.0,0.0,77500.81,0
520,0.0,1.0,49,5,121197.64,1,1.0,0.0,72577.33,1
552,0.0,1.0,36,8,0.0,2,0.0,0.0,132547.02,0
511,0.0,0.0,33,3,0.0,2,1.0,0.0,132436.71,0
658,1.0,1.0,31,2,77082.65,2,0.0,0.0,13482.28,0
817,0.0,1.0,44,8,0.0,1,0.0,0.0,65501.91,1
807,0.0,0.0,47,9,167664.83,1,0.0,0.0,125440.11,1
776,1.0,0.0,37,2,103769.22,2,1.0,0.0,194099.12,0
543,1.0,1.0,30,6,73481.05,1,1.0,1.0,176692.65,0
678,2.0,0.0,61,8,0.0,2,1.0,1.0,159938.82,0
585,0.0,1.0,42,2,0.0,2,1.0,1.0,18657.77,0
762,2.0,1.0,35,9,122929.42,2,0.0,0.0,149822.04,0
468,0.0,0.0,56,10,0.0,3,0.0,1.0,62256.87,1
675,0.0,0.0,49,0,0.0,1,1.0,1.0,80496.71,1
519,2.0,1.0,39,4,111900.14,1,1.0,1.0,97577.17,0
603,2.0,0.0,42,8,91611.12,1,0.0,0.0,144675.3,1
