Marital_status,Application_mode,Application_order,Course,Daytimeevening_attendance,Previous_qualification,Previous_qualification_grade,Nationality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,__target__
4.0,0.0,1,15.0,0.0,15.0,132.0,14.0,24.0,9.0,29.0,42.0,120.1,1.0,0.0,0.0,1.0,1.0,1.0,20,0.0,0,6,7,6,13.571428571428571,0,0,6,8,6,13.166666666666666,0,8.9,1.4,3.51,2
4.0,3.0,5,15.0,0.0,15.0,118.0,14.0,9.0,11.0,18.0,28.0,120.5,1.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,6,12,4,12.5,0,0,6,12,4,10.25,0,7.6,2.6,0.32,0
4.0,3.0,1,2.0,0.0,15.0,129.0,14.0,8.0,11.0,1.0,8.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,20,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0
4.0,0.0,3,11.0,0.0,15.0,131.0,14.0,9.0,20.0,11.0,37.0,126.1,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,7,8,7,12.59125,0,0,8,11,7,12.820000000000002,0,15.5,2.8,-4.06,1
4.0,0.0,1,16.0,0.0,15.0,128.0,14.0,9.0,28.0,18.0,1.0,135.7,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,5,7,4,12.75,0,0,5,5,5,13.4,0,10.8,1.4,1.74,2
4.0,3.0,1,0.0,0.0,15.0,145.0,14.0,16.0,20.0,26.0,32.0,129.3,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,7,6,15.571428571428571,0,0,6,6,6,17.166666666666668,0,16.2,0.3,-0.92,2
4.0,0.0,2,0.0,0.0,15.0,117.0,14.0,10.0,11.0,29.0,42.0,111.8,0.0,0.0,0.0,1.0,0.0,0.0,22,0.0,0,5,8,3,12.0,0,0,5,9,2,11.0,1,7.6,2.6,0.32,1
4.0,5.0,1,14.0,1.0,8.0,133.1,14.0,2.0,2.0,16.0,26.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,26,0.0,8,11,16,10,11.8,0,3,7,7,7,13.285714285714286,0,7.6,2.6,0.32,2
4.0,9.0,1,4.0,0.0,15.0,133.1,1.0,15.0,20.0,26.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,20,1.0,0,7,10,7,12.857142857142858,0,0,7,7,4,12.75,0,8.9,1.4,3.51,1
4.0,0.0,3,11.0,0.0,15.0,150.0,14.0,9.0,9.0,22.0,32.0,130.8,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,8,8,7,13.614285714285714,0,0,8,8,7,13.614285714285714,0,12.7,3.7,-1.7,2
3.0,8.0,1,15.0,0.0,8.0,130.0,14.0,24.0,20.0,1.0,17.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,39,0.0,0,6,10,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0
4.0,0.0,2,11.0,0.0,15.0,137.0,14.0,9.0,10.0,24.0,35.0,120.8,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,8,8,7,14.654285714285717,0,0,8,8,7,14.654285714285717,0,10.8,1.4,1.74,2
4.0,16.0,1,1.0,0.0,16.0,150.0,14.0,20.0,21.0,1.0,37.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0.0,0,6,15,5,11.857142857142858,0,0,6,17,5,10.571428571428571,0,16.2,0.3,-0.92,1
4.0,14.0,1,9.0,0.0,15.0,140.0,14.0,10.0,20.0,29.0,37.0,135.1,0.0,0.0,0.0,1.0,1.0,0.0,61,0.0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,-4.06,0
4.0,4.0,2,3.0,0.0,15.0,111.0,14.0,8.0,9.0,3.0,36.0,105.8,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,7,7,7,13.142857142857142,0,0,7,8,7,12.857142857142858,0,8.9,1.4,3.51,2
4.0,17.0,1,16.0,0.0,16.0,150.0,14.0,24.0,28.0,1.0,35.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,26,0.0,11,18,45,18,11.833333333333334,10,9,13,27,13,12.461538461538462,5,15.5,2.8,-4.06,2
4.0,0.0,1,11.0,0.0,15.0,149.0,14.0,10.0,11.0,29.0,42.0,136.0,0.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,7,7,6,12.916666666666666,0,0,7,7,6,12.916666666666666,0,7.6,2.6,0.32,2
4.0,0.0,4,11.0,0.0,15.0,125.0,14.0,24.0,26.0,11.0,8.0,115.2,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,7,7,7,12.982857142857142,0,0,8,8,8,14.4625,0,12.4,0.5,1.79,2
4.0,3.0,1,0.0,0.0,15.0,128.0,14.0,9.0,10.0,24.0,35.0,124.4,0.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,6,6,6,13.0,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,2
4.0,0.0,4,2.0,0.0,15.0,131.0,14.0,24.0,28.0,27.0,17.0,149.9,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,2
4.0,3.0,4,16.0,0.0,15.0,137.0,14.0,8.0,9.0,20.0,30.0,141.6,0.0,0.0,0.0,1.0,1.0,0.0,21,0.0,0,5,7,4,12.25,0,0,5,7,5,12.0,0,7.6,2.6,0.32,2
4.0,0.0,6,11.0,0.0,15.0,150.0,14.0,10.0,9.0,29.0,42.0,131.5,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,8,8,7,12.657142857142857,0,0,8,8,7,12.657142857142857,0,12.7,3.7,-1.7,2
4.0,0.0,1,11.0,0.0,15.0,137.0,14.0,10.0,11.0,24.0,42.0,130.8,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,7,7,6,12.666666666666666,0,0,7,7,6,12.666666666666666,0,7.6,2.6,0.32,2
4.0,0.0,1,8.0,0.0,15.0,134.0,14.0,9.0,11.0,29.0,42.0,131.6,1.0,1.0,0.0,1.0,0.0,0.0,19,0.0,0,6,10,5,11.8,0,0,6,10,5,12.0,0,10.8,1.4,1.74,2
4.0,0.0,3,5.0,0.0,15.0,125.0,14.0,9.0,9.0,29.0,42.0,125.4,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,7,5,12.4,0,0,6,6,5,12.4,0,9.4,-0.8,-3.12,1
4.0,0.0,1,13.0,0.0,15.0,142.0,14.0,10.0,11.0,4.0,35.0,136.1,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,8,6,13.857142857142858,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,2
4.0,3.0,1,16.0,0.0,15.0,132.0,14.0,8.0,9.0,1.0,42.0,119.1,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,6,8,6,13.285714285714286,0,0,6,16,6,11.8,0,12.4,0.5,1.79,2
4.0,0.0,1,0.0,0.0,15.0,133.1,14.0,28.0,9.0,27.0,1.0,147.0,0.0,0.0,0.0,1.0,0.0,0.0,22,0.0,0,5,6,2,12.5,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0
4.0,8.0,1,11.0,0.0,8.0,120.0,14.0,24.0,28.0,24.0,3.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0,23,0.0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,0
3.0,14.0,1,14.0,1.0,13.0,110.0,14.0,10.0,11.0,24.0,42.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,42,0.0,0,6,6,6,11.666666666666666,0,0,6,6,6,13.666666666666666,0,10.8,1.4,1.74,2
4.0,0.0,5,8.0,0.0,15.0,127.0,14.0,8.0,28.0,1.0,28.0,121.1,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.5,0,15.5,2.8,-4.06,1
4.0,3.0,1,0.0,0.0,15.0,134.0,14.0,9.0,11.0,18.0,28.0,125.3,1.0,0.0,0.0,1.0,1.0,1.0,19,0.0,0,6,7,4,13.75,0,0,6,10,6,11.555555555555555,0,10.8,1.4,1.74,2
4.0,4.0,6,11.0,0.0,15.0,142.0,14.0,8.0,11.0,29.0,28.0,128.0,1.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0,7,14,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,0
4.0,3.0,6,11.0,0.0,15.0,142.0,14.0,9.0,11.0,1.0,42.0,131.9,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,7,7,7,13.642857142857142,0,0,8,8,8,14.3875,0,13.9,-0.3,0.79,0
4.0,0.0,2,5.0,0.0,15.0,129.0,14.0,24.0,28.0,1.0,42.0,132.9,1.0,0.0,0.0,1.0,1.0,1.0,20,0.0,0,6,9,6,11.375,0,0,6,6,5,13.8,0,7.6,2.6,0.32,1
4.0,15.0,1,1.0,0.0,14.0,130.0,14.0,24.0,10.0,29.0,35.0,133.8,0.0,0.0,1.0,1.0,0.0,1.0,24,0.0,7,12,13,12,12.846153846153848,0,5,11,13,11,12.636363636363637,0,8.9,1.4,3.51,2
4.0,0.0,1,13.0,0.0,15.0,133.1,14.0,24.0,28.0,11.0,1.0,112.0,0.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,6,7,6,12.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,2
4.0,0.0,1,3.0,0.0,15.0,162.0,14.0,10.0,10.0,29.0,16.0,142.8,0.0,0.0,1.0,1.0,0.0,0.0,18,0.0,0,6,10,5,13.0,0,0,6,10,4,11.5,0,12.7,3.7,-1.7,0
3.0,17.0,1,11.0,0.0,7.0,130.0,14.0,10.0,11.0,29.0,42.0,130.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,0,8,8,8,14.6625,0,0,8,8,8,14.6625,0,9.4,-0.8,-3.12,2
4.0,3.0,1,1.0,0.0,15.0,131.0,14.0,9.0,28.0,29.0,37.0,134.5,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,6,7,6,15.0,0,0,6,8,6,14.333333333333334,0,12.4,0.5,1.79,2
4.0,0.0,1,3.0,0.0,15.0,113.0,14.0,8.0,9.0,11.0,35.0,112.3,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,7,7,7,12.142857142857142,0,0,7,7,7,12.857142857142858,0,11.1,0.6,2.02,2
4.0,0.0,1,5.0,0.0,15.0,124.0,14.0,9.0,10.0,24.0,42.0,132.1,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,10,2,10.5,0,0,6,6,3,11.0,0,7.6,2.6,0.32,1
4.0,3.0,5,7.0,0.0,15.0,130.0,14.0,9.0,28.0,1.0,28.0,118.1,1.0,0.0,1.0,0.0,1.0,0.0,26,0.0,0,5,11,1,10.0,0,0,5,14,1,11.0,0,8.9,1.4,3.51,0
4.0,0.0,1,8.0,0.0,15.0,121.0,14.0,16.0,20.0,26.0,37.0,112.3,1.0,0.0,1.0,0.0,0.0,0.0,18,0.0,0,6,7,5,12.2,0,0,6,11,4,11.5,0,11.1,0.6,2.02,0
4.0,2.0,6,8.0,0.0,15.0,136.0,14.0,8.0,0.0,27.0,39.0,129.7,1.0,0.0,0.0,1.0,0.0,0.0,21,0.0,0,6,6,6,13.166666666666666,0,0,6,6,6,13.0,0,7.6,2.6,0.32,2
4.0,1.0,1,3.0,0.0,15.0,119.0,14.0,24.0,9.0,18.0,16.0,118.3,1.0,0.0,0.0,1.0,0.0,0.0,22,0.0,0,6,11,3,15.0,0,0,6,11,4,10.25,0,9.4,-0.8,-3.12,1
4.0,16.0,1,14.0,1.0,16.0,130.0,14.0,10.0,9.0,4.0,8.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,23,0.0,5,9,10,9,10.88888888888889,0,3,8,10,6,11.333333333333334,0,11.1,0.6,2.02,2
4.0,0.0,6,15.0,0.0,15.0,102.0,14.0,16.0,28.0,26.0,37.0,101.7,1.0,0.0,0.0,1.0,1.0,1.0,21,0.0,0,6,6,6,13.5,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,2
4.0,5.0,1,14.0,1.0,15.0,117.0,14.0,10.0,11.0,29.0,42.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,27,0.0,0,6,6,4,12.5,0,0,6,6,6,14.333333333333334,0,13.9,-0.3,0.79,0
3.0,14.0,2,15.0,0.0,5.0,133.1,14.0,9.0,10.0,29.0,28.0,123.5,0.0,0.0,0.0,1.0,1.0,0.0,39,0.0,0,6,6,6,13.5,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,2
4.0,0.0,3,13.0,0.0,15.0,121.0,14.0,8.0,11.0,10.0,16.0,115.4,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,6,7,6,11.714285714285714,0,0,6,6,6,11.833333333333334,0,13.9,-0.3,0.79,2
3.0,14.0,1,14.0,1.0,3.0,133.1,14.0,10.0,11.0,10.0,3.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,37,0.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0
4.0,3.0,1,9.0,0.0,15.0,137.0,14.0,16.0,9.0,22.0,42.0,131.4,0.0,0.0,0.0,0.0,1.0,0.0,19,0.0,0,5,13,4,10.0,0,0,5,7,3,11.333333333333334,0,15.5,2.8,-4.06,0
4.0,3.0,1,5.0,0.0,15.0,126.0,14.0,9.0,9.0,29.0,35.0,118.7,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,7,5,11.8,0,0,6,6,6,12.666666666666666,0,16.2,0.3,-0.92,2
4.0,0.0,1,8.0,0.0,15.0,116.0,14.0,10.0,11.0,27.0,28.0,114.3,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,0
4.0,3.0,2,2.0,0.0,15.0,146.0,14.0,16.0,20.0,11.0,17.0,155.1,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,2
4.0,3.0,1,13.0,0.0,15.0,125.0,14.0,20.0,20.0,22.0,32.0,119.8,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,9,5,11.571428571428571,0,0,6,8,6,12.142857142857142,0,16.2,0.3,-0.92,2
4.0,0.0,1,13.0,0.0,15.0,133.0,14.0,20.0,28.0,18.0,28.0,131.6,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,7,6,13.833333333333334,0,0,6,7,6,13.714285714285714,0,11.1,0.6,2.02,2
4.0,2.0,1,2.0,0.0,15.0,145.0,14.0,16.0,20.0,11.0,17.0,155.0,1.0,0.0,0.0,1.0,0.0,0.0,24,0.0,11,17,19,11,12.909090909090908,0,9,13,15,9,13.555555555555555,0,12.4,0.5,1.79,1
4.0,3.0,6,11.0,0.0,15.0,150.0,14.0,24.0,11.0,22.0,32.0,131.5,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,8,8,7,13.925714285714283,0,0,8,8,7,13.925714285714283,0,10.8,1.4,1.74,2
4.0,0.0,3,2.0,0.0,15.0,145.0,14.0,24.0,28.0,11.0,17.0,140.1,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,6,12,12,12,13.25,0,4,11,14,11,14.333333333333334,0,8.9,1.4,3.51,2
4.0,3.0,5,7.0,0.0,15.0,131.0,14.0,9.0,11.0,29.0,35.0,123.3,1.0,0.0,0.0,1.0,1.0,1.0,19,0.0,0,5,9,5,12.6,0,0,5,8,2,12.5,0,8.9,1.4,3.51,0
4.0,3.0,3,11.0,0.0,15.0,137.0,14.0,24.0,28.0,1.0,3.0,124.8,1.0,0.0,0.0,1.0,1.0,1.0,19,0.0,0,7,11,6,12.4125,0,0,8,12,7,11.2625,0,15.5,2.8,-4.06,2
4.0,0.0,4,11.0,0.0,15.0,140.0,14.0,16.0,10.0,26.0,17.0,133.8,1.0,0.0,0.0,1.0,0.0,0.0,17,0.0,0,8,14,5,12.46,0,0,8,14,5,12.46,0,10.8,1.4,1.74,1
4.0,0.0,1,6.0,0.0,15.0,172.0,14.0,9.0,10.0,29.0,42.0,163.3,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,8,6,14.5,0,0,6,11,4,13.0,0,13.9,-0.3,0.79,2
4.0,5.0,1,8.0,0.0,15.0,132.0,14.0,8.0,10.0,29.0,42.0,125.0,1.0,0.0,0.0,1.0,1.0,1.0,20,0.0,0,6,6,6,12.333333333333334,0,0,6,7,6,14.0,0,12.4,0.5,1.79,2
4.0,14.0,1,6.0,0.0,15.0,150.0,14.0,24.0,28.0,1.0,3.0,110.0,0.0,0.0,1.0,1.0,1.0,0.0,24,0.0,0,5,13,2,12.5,2,0,5,8,3,12.333333333333334,0,9.4,-0.8,-3.12,0
4.0,0.0,2,16.0,0.0,15.0,144.0,14.0,24.0,10.0,1.0,3.0,132.1,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,5,10,3,12.666666666666666,1,0,5,7,3,13.0,0,12.7,3.7,-1.7,2
4.0,0.0,4,2.0,0.0,15.0,139.0,14.0,10.0,9.0,29.0,42.0,127.8,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0
4.0,0.0,5,11.0,0.0,15.0,126.0,14.0,24.0,10.0,4.0,35.0,115.5,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,7,8,7,12.135714285714286,0,0,8,10,7,13.328571428571427,0,12.4,0.5,1.79,2
4.0,0.0,4,11.0,0.0,15.0,132.0,14.0,24.0,11.0,1.0,35.0,121.8,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,12.7,3.7,-1.7,2
4.0,8.0,1,12.0,0.0,11.0,160.0,14.0,8.0,10.0,29.0,42.0,160.0,0.0,0.0,0.0,1.0,1.0,0.0,36,0.0,0,7,16,1,12.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,0
4.0,0.0,2,16.0,0.0,15.0,130.0,14.0,9.0,10.0,16.0,26.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,5,6,5,12.6,0,0,5,8,4,12.333333333333334,0,7.6,2.6,0.32,2
4.0,0.0,4,2.0,0.0,15.0,133.1,14.0,24.0,28.0,29.0,3.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,2
4.0,4.0,2,12.0,0.0,15.0,126.0,14.0,16.0,20.0,26.0,37.0,115.5,0.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,7,11,6,13.433333333333332,0,0,7,10,4,13.6,0,8.9,1.4,3.51,2
4.0,3.0,1,11.0,0.0,15.0,131.0,14.0,24.0,10.0,1.0,17.0,125.4,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,7,13,5,12.5,0,0,8,14,7,12.166666666666666,0,15.5,2.8,-4.06,2
4.0,0.0,1,0.0,0.0,15.0,140.0,14.0,9.0,10.0,18.0,42.0,131.3,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,6,6,13.5,0,0,6,9,6,13.666666666666666,0,10.8,1.4,1.74,2
4.0,0.0,1,9.0,0.0,15.0,127.0,14.0,24.0,10.0,18.0,35.0,130.5,1.0,0.0,0.0,1.0,0.0,1.0,21,0.0,0,5,6,5,12.8,1,0,5,7,4,11.25,0,9.4,-0.8,-3.12,2
4.0,3.0,3,5.0,0.0,15.0,128.0,14.0,10.0,11.0,18.0,28.0,124.5,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,6,6,6,14.166666666666666,0,0,6,8,5,13.0,0,10.8,1.4,1.74,2
4.0,3.0,1,8.0,0.0,15.0,133.1,14.0,9.0,11.0,24.0,35.0,126.0,0.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,2
4.0,3.0,1,6.0,0.0,15.0,123.0,14.0,9.0,20.0,11.0,37.0,121.6,1.0,0.0,1.0,1.0,0.0,1.0,19,0.0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
4.0,0.0,2,16.0,0.0,15.0,118.0,14.0,24.0,10.0,11.0,17.0,112.4,1.0,0.0,0.0,1.0,1.0,0.0,21,0.0,0,5,7,4,11.5,0,0,5,15,3,10.6,4,10.8,1.4,1.74,1
4.0,0.0,4,11.0,0.0,15.0,141.0,14.0,8.0,9.0,24.0,35.0,132.5,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,8,8,8,13.39125,0,0,8,8,8,13.39125,0,9.4,-0.8,-3.12,2
4.0,0.0,1,2.0,0.0,15.0,161.0,14.0,10.0,11.0,29.0,42.0,144.2,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,2
3.0,14.0,1,14.0,1.0,15.0,150.0,14.0,10.0,9.0,11.0,35.0,134.5,0.0,0.0,0.0,1.0,0.0,0.0,28,0.0,0,6,8,5,11.833333333333334,0,0,6,6,6,13.0,0,16.2,0.3,-0.92,2
4.0,0.0,1,0.0,0.0,15.0,133.1,14.0,16.0,28.0,22.0,35.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,22,0.0,0,5,6,3,11.333333333333334,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0
4.0,3.0,1,16.0,0.0,15.0,128.0,14.0,15.0,10.0,26.0,1.0,123.3,1.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,6,6,6,14.833333333333334,0,0,6,8,6,12.142857142857142,0,8.9,1.4,3.51,2
4.0,3.0,1,9.0,0.0,15.0,140.0,14.0,10.0,11.0,29.0,35.0,132.3,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,5,9,1,10.0,0,0,5,10,1,11.0,0,7.6,2.6,0.32,0
4.0,8.0,1,11.0,0.0,8.0,140.0,14.0,10.0,11.0,1.0,1.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0.0,0,8,8,7,14.805714285714286,0,0,8,8,7,14.805714285714286,0,10.8,1.4,1.74,2
4.0,3.0,2,3.0,0.0,15.0,112.0,14.0,9.0,9.0,18.0,35.0,107.1,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,7,8,7,12.142857142857142,0,0,7,9,6,13.666666666666666,0,11.1,0.6,2.02,2
4.0,3.0,1,7.0,0.0,15.0,116.0,14.0,9.0,11.0,16.0,28.0,116.7,1.0,0.0,0.0,1.0,1.0,0.0,21,0.0,0,5,10,1,10.0,0,0,5,8,3,13.666666666666666,3,7.6,2.6,0.32,0
4.0,3.0,4,7.0,0.0,15.0,135.0,14.0,8.0,11.0,18.0,35.0,126.6,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,5,7,4,12.0,0,0,5,10,3,13.0,3,7.6,2.6,0.32,1
4.0,0.0,1,11.0,0.0,15.0,153.0,14.0,8.0,10.0,29.0,28.0,138.5,1.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,8,8,7,15.798571428571426,0,0,8,8,7,15.798571428571426,0,10.8,1.4,1.74,2
4.0,14.0,1,1.0,0.0,5.0,133.1,14.0,10.0,11.0,29.0,1.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,43,0.0,0,6,8,6,12.875,0,0,6,14,5,12.142857142857142,0,16.2,0.3,-0.92,1
4.0,0.0,2,8.0,0.0,15.0,125.0,14.0,9.0,28.0,1.0,28.0,122.2,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0
4.0,5.0,1,15.0,0.0,15.0,134.0,14.0,10.0,11.0,29.0,42.0,133.3,1.0,0.0,1.0,1.0,0.0,0.0,19,0.0,0,6,13,2,11.5,0,0,6,13,1,11.0,0,7.6,2.6,0.32,0
4.0,0.0,1,16.0,0.0,15.0,133.0,14.0,8.0,11.0,29.0,35.0,120.1,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,5,8,4,12.75,1,0,5,10,4,11.75,0,12.7,3.7,-1.7,2
4.0,0.0,2,16.0,0.0,15.0,127.0,14.0,8.0,11.0,18.0,35.0,123.9,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,5,9,4,13.0,0,0,5,8,5,13.142857142857142,0,10.8,1.4,1.74,2
4.0,3.0,1,16.0,0.0,15.0,120.0,14.0,8.0,10.0,16.0,26.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,5,7,3,12.0,0,0,5,7,5,13.2,0,7.6,2.6,0.32,2
4.0,0.0,1,11.0,0.0,15.0,125.0,14.0,10.0,11.0,29.0,42.0,118.8,0.0,0.0,0.0,1.0,1.0,0.0,24,0.0,0,7,7,6,13.3,0,0,7,7,6,13.3,0,7.6,2.6,0.32,2
0.0,5.0,1,10.0,1.0,15.0,140.0,14.0,10.0,11.0,18.0,28.0,149.8,0.0,0.0,0.0,1.0,1.0,0.0,36,0.0,0,5,5,5,13.8,0,0,5,6,5,13.8,0,12.7,3.7,-1.7,2
4.0,6.0,1,4.0,0.0,15.0,121.0,14.0,9.0,11.0,18.0,35.0,118.6,0.0,0.0,0.0,1.0,0.0,0.0,26,0.0,14,21,23,20,13.181818181818182,0,10,14,18,14,11.642857142857142,0,8.9,1.4,3.51,2
4.0,14.0,1,1.0,0.0,5.0,133.1,14.0,16.0,28.0,26.0,16.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,35,0.0,0,6,13,3,11.75,0,0,6,10,0,0.0,0,13.9,-0.3,0.79,0
0.0,14.0,1,11.0,0.0,5.0,133.1,14.0,10.0,11.0,18.0,35.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0,8,11,5,11.832,4,0,8,11,5,11.832,4,9.4,-0.8,-3.12,0
3.0,14.0,1,6.0,0.0,15.0,130.0,14.0,10.0,11.0,29.0,8.0,160.0,0.0,0.0,0.0,1.0,1.0,0.0,31,0.0,1,6,11,2,12.0,1,1,6,12,1,10.0,1,16.2,0.3,-0.92,0
4.0,0.0,1,7.0,0.0,15.0,148.0,14.0,9.0,10.0,29.0,16.0,129.8,0.0,0.0,0.0,0.0,1.0,1.0,18,0.0,0,5,6,5,15.0,0,0,5,6,5,14.2,0,8.9,1.4,3.51,1
4.0,0.0,1,15.0,0.0,15.0,140.0,14.0,9.0,10.0,29.0,17.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0.0,0,6,8,6,12.571428571428571,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,1
4.0,6.0,1,9.0,0.0,15.0,130.0,14.0,9.0,9.0,29.0,16.0,115.7,0.0,0.0,0.0,1.0,1.0,0.0,20,0.0,0,5,7,5,11.0,0,0,5,7,3,10.0,0,8.9,1.4,3.51,1
