age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,__target__
49,9.0,0.0,1.0,0.0,-53,1.0,1.0,2.0,1,-1,0,3.0,0
60,5.0,1.0,0.0,0.0,957,0.0,0.0,0.0,2,-1,0,3.0,0
52,4.0,1.0,2.0,0.0,583,0.0,0.0,0.0,1,91,2,0.0,1
20,8.0,2.0,1.0,0.0,215,0.0,0.0,0.0,1,92,6,2.0,1
30,4.0,1.0,2.0,0.0,32,1.0,0.0,2.0,3,-1,0,3.0,0
42,9.0,1.0,1.0,0.0,682,1.0,0.0,0.0,2,-1,0,3.0,0
49,6.0,1.0,2.0,0.0,202,1.0,0.0,0.0,1,166,3,1.0,0
52,1.0,1.0,0.0,0.0,1884,0.0,0.0,2.0,4,-1,0,3.0,0
34,4.0,1.0,2.0,0.0,714,1.0,0.0,0.0,4,113,27,0.0,0
32,4.0,2.0,2.0,0.0,6359,0.0,0.0,0.0,1,-1,0,3.0,0
47,6.0,1.0,2.0,0.0,1245,0.0,0.0,0.0,15,-1,0,3.0,0
42,4.0,1.0,2.0,0.0,294,0.0,0.0,0.0,1,-1,0,3.0,1
30,7.0,1.0,1.0,0.0,0,1.0,0.0,2.0,1,-1,0,3.0,0
29,1.0,1.0,0.0,0.0,59,1.0,1.0,0.0,4,-1,0,3.0,0
48,6.0,0.0,1.0,1.0,7,0.0,0.0,2.0,2,-1,0,3.0,0
37,1.0,1.0,1.0,0.0,5334,0.0,0.0,2.0,1,-1,0,3.0,0
39,4.0,1.0,2.0,0.0,15,1.0,1.0,0.0,2,-1,0,3.0,0
44,4.0,0.0,2.0,0.0,2422,1.0,0.0,0.0,2,-1,0,3.0,0
32,4.0,1.0,2.0,0.0,263,0.0,0.0,0.0,1,-1,0,3.0,0
51,4.0,1.0,2.0,0.0,642,0.0,0.0,2.0,2,-1,0,3.0,0
57,1.0,2.0,0.0,0.0,739,1.0,0.0,0.0,2,364,1,0.0,0
34,1.0,1.0,1.0,0.0,0,1.0,1.0,0.0,4,-1,0,3.0,0
29,4.0,2.0,2.0,0.0,144,1.0,0.0,2.0,3,-1,0,3.0,0
40,4.0,2.0,0.0,0.0,259,1.0,0.0,0.0,1,-1,0,3.0,0
36,7.0,2.0,1.0,0.0,14,1.0,0.0,0.0,3,-1,0,3.0,0
45,4.0,1.0,2.0,0.0,0,0.0,0.0,0.0,2,-1,0,3.0,0
34,10.0,1.0,2.0,0.0,425,0.0,0.0,0.0,2,-1,0,3.0,0
52,4.0,1.0,1.0,0.0,5601,0.0,0.0,0.0,1,-1,0,3.0,0
48,7.0,1.0,1.0,0.0,288,1.0,0.0,0.0,3,-1,0,3.0,0
36,1.0,1.0,1.0,0.0,771,1.0,0.0,2.0,4,-1,0,3.0,0
26,6.0,2.0,2.0,0.0,993,0.0,0.0,0.0,1,-1,0,3.0,0
43,1.0,0.0,1.0,0.0,370,1.0,0.0,2.0,1,-1,0,3.0,0
36,10.0,1.0,1.0,0.0,1453,0.0,0.0,2.0,1,-1,0,3.0,0
47,3.0,1.0,0.0,0.0,1747,1.0,0.0,0.0,1,-1,0,3.0,0
53,6.0,1.0,2.0,0.0,4675,1.0,0.0,0.0,4,-1,0,3.0,0
34,4.0,1.0,2.0,0.0,250,0.0,0.0,0.0,1,188,8,1.0,0
37,7.0,2.0,1.0,0.0,21,1.0,0.0,0.0,1,271,2,1.0,0
57,5.0,1.0,0.0,0.0,37,0.0,0.0,2.0,2,-1,0,3.0,0
35,9.0,0.0,1.0,0.0,473,1.0,1.0,2.0,4,-1,0,3.0,0
43,9.0,1.0,1.0,0.0,994,1.0,1.0,0.0,1,-1,0,3.0,0
46,4.0,1.0,2.0,0.0,273,1.0,0.0,0.0,1,105,3,0.0,1
30,1.0,1.0,1.0,0.0,136,0.0,0.0,0.0,1,-1,0,3.0,0
46,10.0,1.0,1.0,0.0,931,0.0,0.0,0.0,5,-1,0,3.0,0
33,1.0,1.0,0.0,0.0,324,1.0,0.0,0.0,2,-1,0,3.0,0
25,8.0,2.0,2.0,0.0,5,0.0,0.0,0.0,1,-1,0,3.0,0
32,4.0,1.0,2.0,0.0,0,0.0,0.0,2.0,1,-1,0,3.0,0
25,8.0,2.0,1.0,0.0,1139,1.0,0.0,2.0,3,-1,0,3.0,0
48,4.0,1.0,2.0,0.0,0,1.0,0.0,2.0,5,-1,0,3.0,0
60,5.0,1.0,2.0,0.0,81,1.0,0.0,2.0,1,-1,0,3.0,0
56,10.0,1.0,1.0,0.0,-246,0.0,1.0,0.0,2,204,2,0.0,0
34,1.0,1.0,1.0,0.0,584,1.0,0.0,0.0,2,-1,0,3.0,0
33,9.0,2.0,2.0,0.0,179,1.0,0.0,0.0,2,181,4,1.0,0
28,8.0,2.0,1.0,0.0,0,0.0,0.0,0.0,20,-1,0,3.0,1
35,4.0,2.0,2.0,0.0,252,1.0,0.0,0.0,2,-1,0,3.0,0
33,4.0,2.0,2.0,0.0,3495,1.0,1.0,0.0,2,-1,0,3.0,0
45,9.0,1.0,1.0,0.0,1415,1.0,0.0,0.0,1,-1,0,3.0,0
34,0.0,2.0,1.0,0.0,713,0.0,0.0,0.0,2,-1,0,3.0,0
30,0.0,2.0,1.0,0.0,60,0.0,0.0,0.0,2,-1,0,3.0,0
28,0.0,2.0,1.0,0.0,-103,1.0,0.0,2.0,4,-1,0,3.0,0
56,5.0,1.0,0.0,0.0,152,1.0,1.0,0.0,7,-1,0,3.0,0
31,1.0,2.0,1.0,0.0,-571,1.0,0.0,0.0,3,-1,0,3.0,0
46,9.0,1.0,1.0,0.0,399,1.0,0.0,2.0,2,-1,0,3.0,0
50,1.0,0.0,0.0,0.0,-19,1.0,0.0,0.0,11,-1,0,3.0,0
27,8.0,2.0,1.0,0.0,1411,0.0,0.0,0.0,1,-1,0,3.0,0
41,1.0,1.0,0.0,0.0,201,1.0,0.0,0.0,1,-1,0,3.0,1
33,4.0,1.0,2.0,0.0,17946,1.0,0.0,0.0,5,259,1,0.0,0
56,2.0,1.0,3.0,0.0,88,1.0,0.0,2.0,2,-1,0,3.0,0
57,5.0,1.0,0.0,0.0,2927,0.0,1.0,1.0,5,-1,0,3.0,0
33,9.0,1.0,1.0,0.0,0,1.0,0.0,0.0,2,-1,0,3.0,0
52,2.0,2.0,3.0,0.0,0,0.0,0.0,2.0,2,-1,0,3.0,0
51,0.0,1.0,1.0,0.0,-895,1.0,0.0,0.0,5,-1,0,3.0,0
45,1.0,1.0,0.0,0.0,1945,1.0,0.0,0.0,4,-1,0,3.0,0
58,7.0,1.0,1.0,0.0,2745,1.0,0.0,0.0,1,324,2,0.0,0
30,4.0,2.0,2.0,0.0,640,0.0,0.0,0.0,4,213,2,0.0,0
33,0.0,1.0,2.0,0.0,4984,1.0,0.0,0.0,2,-1,0,3.0,0
40,2.0,0.0,2.0,0.0,224,0.0,0.0,2.0,1,-1,0,3.0,0
37,9.0,1.0,2.0,0.0,0,1.0,0.0,0.0,1,-1,0,3.0,0
47,1.0,1.0,1.0,0.0,676,1.0,0.0,0.0,1,184,4,1.0,0
34,1.0,1.0,1.0,0.0,237,1.0,0.0,0.0,3,-1,0,3.0,0
54,1.0,1.0,1.0,0.0,5521,1.0,0.0,0.0,2,-1,0,3.0,0
28,9.0,2.0,1.0,0.0,527,1.0,0.0,0.0,2,265,1,0.0,0
29,7.0,1.0,1.0,0.0,417,1.0,0.0,0.0,11,-1,0,3.0,0
40,0.0,2.0,1.0,0.0,0,0.0,0.0,0.0,1,-1,0,3.0,0
39,6.0,0.0,1.0,1.0,-103,0.0,1.0,2.0,3,-1,0,3.0,0
34,9.0,1.0,1.0,0.0,1234,1.0,0.0,0.0,6,-1,0,3.0,0
46,1.0,1.0,0.0,0.0,44,0.0,1.0,0.0,9,-1,0,3.0,0
59,5.0,1.0,0.0,0.0,474,0.0,0.0,0.0,3,-1,0,3.0,0
31,1.0,2.0,1.0,0.0,411,0.0,0.0,0.0,3,361,1,0.0,0
44,9.0,1.0,1.0,0.0,339,1.0,1.0,1.0,3,-1,0,3.0,0
35,0.0,0.0,1.0,0.0,30,0.0,0.0,2.0,1,-1,0,3.0,0
45,1.0,1.0,0.0,0.0,2217,1.0,0.0,2.0,1,-1,0,3.0,0
58,5.0,1.0,2.0,0.0,0,0.0,0.0,0.0,4,-1,0,3.0,1
33,1.0,2.0,1.0,0.0,1254,1.0,0.0,0.0,1,-1,0,3.0,0
55,4.0,0.0,2.0,0.0,2037,0.0,0.0,0.0,2,273,1,0.0,1
30,9.0,1.0,2.0,0.0,91,0.0,0.0,0.0,2,-1,0,3.0,0
54,1.0,1.0,0.0,0.0,781,1.0,0.0,2.0,2,-1,0,3.0,0
27,9.0,2.0,1.0,1.0,0,0.0,1.0,0.0,1,-1,0,3.0,1
34,4.0,1.0,2.0,0.0,912,1.0,0.0,2.0,1,-1,0,3.0,0
46,1.0,1.0,3.0,0.0,83,0.0,0.0,2.0,5,-1,0,3.0,0
53,1.0,1.0,1.0,0.0,1777,1.0,0.0,2.0,1,-1,0,3.0,0
40,3.0,0.0,1.0,0.0,108,0.0,0.0,2.0,1,-1,0,3.0,0
28,9.0,2.0,1.0,0.0,631,0.0,0.0,0.0,7,-1,0,3.0,0
60,5.0,0.0,1.0,0.0,4243,0.0,0.0,0.0,2,-1,0,3.0,1
42,1.0,1.0,1.0,0.0,3168,1.0,0.0,0.0,2,-1,0,3.0,0
43,1.0,1.0,3.0,0.0,-19,0.0,1.0,2.0,2,-1,0,3.0,0
43,0.0,1.0,1.0,0.0,352,0.0,1.0,0.0,4,-1,0,3.0,0
31,1.0,1.0,0.0,0.0,746,1.0,1.0,2.0,1,-1,0,3.0,0
33,9.0,2.0,1.0,0.0,555,0.0,0.0,0.0,2,-1,0,3.0,0
30,4.0,2.0,2.0,0.0,92,0.0,1.0,0.0,5,-1,0,3.0,0
42,9.0,1.0,1.0,0.0,-556,1.0,0.0,0.0,1,-1,0,3.0,0
47,1.0,1.0,1.0,0.0,3696,1.0,0.0,0.0,3,170,2,0.0,0
37,10.0,1.0,0.0,0.0,941,0.0,0.0,0.0,1,-1,0,3.0,0
60,5.0,1.0,0.0,0.0,1588,0.0,0.0,0.0,1,-1,0,3.0,1
38,1.0,1.0,0.0,0.0,298,0.0,0.0,2.0,1,-1,0,3.0,0
34,9.0,1.0,2.0,0.0,127,0.0,0.0,0.0,1,-1,0,3.0,1
43,4.0,2.0,2.0,0.0,1046,0.0,0.0,2.0,1,-1,0,3.0,1
41,6.0,1.0,1.0,0.0,634,1.0,0.0,0.0,2,-1,0,3.0,0
30,6.0,1.0,2.0,0.0,2666,0.0,0.0,0.0,2,93,4,2.0,1
41,4.0,1.0,2.0,0.0,-195,0.0,1.0,0.0,1,-1,0,3.0,0
40,10.0,0.0,1.0,0.0,262,1.0,0.0,2.0,5,-1,0,3.0,0
40,4.0,1.0,2.0,0.0,121,0.0,0.0,2.0,1,-1,0,3.0,0
44,1.0,1.0,0.0,0.0,4581,1.0,0.0,0.0,3,146,2,0.0,0
36,4.0,2.0,2.0,0.0,339,0.0,0.0,0.0,6,-1,0,3.0,0
31,9.0,1.0,1.0,0.0,589,1.0,1.0,2.0,1,-1,0,3.0,0
39,5.0,2.0,0.0,0.0,-79,0.0,0.0,2.0,1,-1,0,3.0,0
30,10.0,1.0,1.0,1.0,19,0.0,0.0,0.0,5,-1,0,3.0,0
44,3.0,1.0,0.0,0.0,64,0.0,1.0,0.0,6,-1,0,3.0,0
38,7.0,0.0,1.0,0.0,439,0.0,0.0,2.0,1,-1,0,3.0,0
38,4.0,1.0,2.0,0.0,3724,1.0,0.0,0.0,10,-1,0,3.0,0
35,0.0,1.0,1.0,0.0,725,1.0,0.0,0.0,7,133,1,0.0,0
34,6.0,1.0,2.0,0.0,980,0.0,0.0,0.0,2,54,4,0.0,0
58,6.0,0.0,2.0,0.0,1382,0.0,0.0,2.0,1,-1,0,3.0,1
56,9.0,0.0,1.0,0.0,77,1.0,1.0,2.0,2,-1,0,3.0,0
52,4.0,1.0,1.0,0.0,478,1.0,0.0,2.0,2,-1,0,3.0,0
75,5.0,1.0,0.0,0.0,962,0.0,0.0,0.0,1,-1,0,3.0,0
30,7.0,1.0,1.0,0.0,973,1.0,0.0,0.0,2,-1,0,3.0,0
26,1.0,1.0,1.0,0.0,284,1.0,0.0,2.0,1,-1,0,3.0,0
29,10.0,2.0,0.0,0.0,115,0.0,0.0,0.0,2,-1,0,3.0,0
44,9.0,1.0,1.0,0.0,2981,1.0,1.0,0.0,2,-1,0,3.0,0
38,7.0,1.0,1.0,0.0,4392,0.0,0.0,0.0,2,-1,0,3.0,0
31,7.0,2.0,1.0,0.0,222,1.0,0.0,0.0,2,-1,0,3.0,0
39,1.0,1.0,0.0,0.0,-50,1.0,0.0,0.0,1,-1,0,3.0,0
35,10.0,1.0,1.0,1.0,1054,1.0,1.0,0.0,1,-1,0,3.0,0
38,4.0,1.0,2.0,0.0,3995,0.0,0.0,0.0,6,-1,0,3.0,0
28,9.0,2.0,1.0,0.0,1589,1.0,0.0,0.0,5,-1,0,3.0,0
39,9.0,1.0,1.0,0.0,994,0.0,0.0,0.0,1,241,1,0.0,0
55,10.0,2.0,0.0,0.0,10183,0.0,0.0,2.0,1,-1,0,3.0,0
56,4.0,1.0,0.0,0.0,-346,0.0,1.0,0.0,1,-1,0,3.0,0
59,4.0,0.0,0.0,0.0,133,1.0,0.0,0.0,1,-1,0,3.0,0
27,4.0,2.0,2.0,0.0,574,1.0,0.0,0.0,3,-1,0,3.0,0
48,1.0,1.0,1.0,0.0,291,1.0,0.0,0.0,2,-1,0,3.0,0
32,7.0,2.0,1.0,0.0,148,1.0,0.0,0.0,1,-1,0,3.0,0
47,1.0,1.0,0.0,0.0,124,0.0,0.0,0.0,2,-1,0,3.0,0
45,1.0,1.0,1.0,0.0,-149,1.0,0.0,2.0,2,-1,0,3.0,0
31,7.0,1.0,1.0,0.0,338,1.0,0.0,0.0,1,-1,0,3.0,0
47,2.0,1.0,1.0,0.0,404,0.0,0.0,1.0,7,-1,0,3.0,0
55,9.0,1.0,1.0,0.0,445,0.0,0.0,0.0,2,-1,0,3.0,0
36,4.0,1.0,2.0,0.0,3007,1.0,0.0,0.0,1,-1,0,3.0,0
41,1.0,1.0,0.0,0.0,362,0.0,0.0,0.0,5,-1,0,3.0,0
30,4.0,2.0,1.0,0.0,161,1.0,0.0,0.0,3,-1,0,3.0,0
57,9.0,1.0,1.0,0.0,1158,0.0,0.0,2.0,2,109,21,1.0,0
35,7.0,2.0,1.0,0.0,918,1.0,0.0,2.0,1,-1,0,3.0,0
57,1.0,1.0,0.0,0.0,0,0.0,0.0,2.0,2,-1,0,3.0,0
26,9.0,2.0,1.0,0.0,-859,1.0,0.0,2.0,1,-1,0,3.0,0
37,0.0,2.0,1.0,0.0,16,0.0,0.0,2.0,1,-1,0,3.0,0
42,4.0,1.0,2.0,0.0,1773,0.0,0.0,0.0,1,336,1,0.0,0
40,4.0,1.0,2.0,0.0,-63,0.0,1.0,0.0,1,-1,0,3.0,0
27,7.0,2.0,1.0,0.0,2153,1.0,0.0,2.0,6,-1,0,3.0,0
31,4.0,2.0,2.0,0.0,1494,0.0,0.0,0.0,12,-1,0,3.0,0
57,4.0,0.0,2.0,0.0,15062,0.0,0.0,1.0,9,-1,0,3.0,0
34,4.0,1.0,2.0,0.0,5334,0.0,0.0,0.0,4,-1,0,3.0,0
58,5.0,1.0,1.0,0.0,1230,0.0,0.0,0.0,1,87,1,0.0,1
42,0.0,2.0,1.0,0.0,4343,0.0,0.0,0.0,4,-1,0,3.0,0
53,1.0,1.0,1.0,0.0,1023,1.0,0.0,2.0,3,-1,0,3.0,0
53,6.0,1.0,2.0,0.0,837,0.0,0.0,0.0,4,-1,0,3.0,0
37,4.0,2.0,2.0,1.0,45,1.0,0.0,2.0,1,-1,0,3.0,0
37,4.0,1.0,1.0,0.0,510,1.0,0.0,0.0,2,90,6,0.0,0
38,1.0,1.0,1.0,0.0,468,1.0,0.0,2.0,2,-1,0,3.0,0
37,2.0,2.0,1.0,0.0,20453,1.0,0.0,1.0,1,-1,0,3.0,0
33,7.0,1.0,1.0,0.0,1330,1.0,0.0,0.0,1,-1,0,3.0,0
31,9.0,1.0,3.0,0.0,14533,0.0,0.0,0.0,2,-1,0,3.0,1
35,1.0,2.0,1.0,0.0,0,1.0,0.0,2.0,3,-1,0,3.0,0
45,7.0,1.0,1.0,0.0,475,1.0,0.0,2.0,2,-1,0,3.0,0
33,4.0,1.0,2.0,0.0,250,0.0,0.0,0.0,6,-1,0,3.0,1
37,7.0,1.0,1.0,0.0,47,1.0,0.0,0.0,3,-1,0,3.0,0
42,4.0,1.0,2.0,0.0,2110,0.0,1.0,0.0,1,110,2,0.0,0
26,7.0,2.0,1.0,0.0,1114,0.0,0.0,0.0,2,-1,0,3.0,0
55,5.0,1.0,0.0,0.0,0,1.0,1.0,0.0,2,-1,0,3.0,0
51,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,4,-1,0,3.0,0
56,6.0,1.0,1.0,0.0,549,0.0,1.0,2.0,2,-1,0,3.0,0
33,4.0,1.0,1.0,0.0,336,0.0,0.0,0.0,3,-1,0,3.0,1
44,1.0,1.0,1.0,0.0,129,1.0,1.0,2.0,2,-1,0,3.0,0
56,6.0,1.0,2.0,0.0,349,1.0,0.0,1.0,4,-1,0,3.0,0
59,5.0,1.0,1.0,0.0,3414,0.0,0.0,1.0,6,-1,0,3.0,0
37,4.0,2.0,2.0,0.0,1027,1.0,0.0,0.0,1,152,2,2.0,1
22,8.0,2.0,1.0,0.0,948,0.0,0.0,1.0,1,197,2,0.0,1
27,8.0,2.0,1.0,0.0,1566,0.0,0.0,0.0,5,-1,0,3.0,0
46,1.0,1.0,0.0,0.0,-768,1.0,0.0,2.0,3,-1,0,3.0,0
32,0.0,2.0,1.0,0.0,-45,1.0,0.0,0.0,1,325,2,1.0,0
27,8.0,2.0,1.0,0.0,2614,0.0,0.0,0.0,2,-1,0,3.0,1
36,4.0,0.0,2.0,0.0,7821,0.0,0.0,2.0,1,-1,0,3.0,0
37,1.0,1.0,1.0,0.0,3884,1.0,0.0,0.0,5,-1,0,3.0,0
38,9.0,1.0,2.0,0.0,127,1.0,0.0,0.0,1,50,2,2.0,0
37,4.0,2.0,2.0,0.0,2875,0.0,0.0,0.0,2,-1,0,3.0,0
30,7.0,0.0,1.0,0.0,436,1.0,0.0,0.0,1,-1,0,3.0,1
29,8.0,2.0,1.0,0.0,658,0.0,0.0,0.0,2,244,4,1.0,1
41,1.0,1.0,1.0,0.0,1293,0.0,0.0,1.0,15,-1,0,3.0,0
36,1.0,1.0,0.0,0.0,733,1.0,0.0,0.0,2,-1,0,3.0,0
30,7.0,1.0,1.0,0.0,52,1.0,1.0,0.0,1,-1,0,3.0,0
35,4.0,2.0,1.0,0.0,356,1.0,0.0,0.0,5,114,7,0.0,0
36,9.0,1.0,1.0,0.0,594,0.0,1.0,0.0,3,-1,0,3.0,0
37,6.0,2.0,1.0,0.0,4894,0.0,0.0,0.0,1,-1,0,3.0,0
51,0.0,1.0,1.0,0.0,-287,1.0,0.0,0.0,1,-1,0,3.0,0
31,7.0,2.0,1.0,0.0,122,1.0,0.0,0.0,4,268,2,0.0,0
41,9.0,1.0,2.0,0.0,532,1.0,0.0,0.0,2,285,1,0.0,0
60,0.0,1.0,2.0,0.0,1614,0.0,0.0,0.0,6,-1,0,3.0,1
38,7.0,1.0,1.0,0.0,0,1.0,1.0,0.0,2,-1,0,3.0,0
35,9.0,0.0,1.0,0.0,48,1.0,0.0,0.0,1,-1,0,3.0,0
36,1.0,1.0,1.0,0.0,153,1.0,0.0,0.0,1,171,2,0.0,0
43,0.0,1.0,1.0,0.0,584,0.0,0.0,2.0,1,-1,0,3.0,0
52,4.0,2.0,2.0,0.0,5728,1.0,0.0,0.0,3,-1,0,3.0,0
48,9.0,1.0,1.0,0.0,862,0.0,0.0,0.0,2,-1,0,3.0,0
33,4.0,2.0,2.0,0.0,0,0.0,0.0,0.0,10,-1,0,3.0,0
45,4.0,1.0,0.0,0.0,321,1.0,0.0,0.0,4,-1,0,3.0,0
53,3.0,1.0,3.0,0.0,0,0.0,0.0,0.0,1,-1,0,3.0,0
30,7.0,2.0,0.0,0.0,79,1.0,0.0,0.0,1,-1,0,3.0,0
51,7.0,1.0,1.0,0.0,-467,0.0,0.0,2.0,5,-1,0,3.0,0
42,1.0,1.0,0.0,0.0,-336,1.0,0.0,1.0,6,-1,0,3.0,0
46,1.0,1.0,0.0,0.0,14,0.0,0.0,0.0,1,-1,0,3.0,0
50,9.0,1.0,1.0,0.0,4,0.0,0.0,0.0,5,-1,0,3.0,0
34,7.0,1.0,1.0,0.0,1314,1.0,0.0,0.0,1,-1,0,3.0,0
34,0.0,1.0,2.0,0.0,21,0.0,1.0,0.0,1,92,2,0.0,0
46,9.0,1.0,1.0,0.0,2149,1.0,0.0,0.0,2,-1,0,3.0,1
47,1.0,1.0,1.0,0.0,238,1.0,1.0,0.0,1,-1,0,3.0,1
29,2.0,1.0,1.0,0.0,714,1.0,1.0,0.0,2,-1,0,3.0,1
30,7.0,2.0,1.0,0.0,438,1.0,0.0,0.0,1,178,1,0.0,0
41,3.0,1.0,0.0,0.0,379,0.0,1.0,2.0,1,-1,0,3.0,0
57,5.0,1.0,1.0,0.0,1354,0.0,0.0,0.0,9,-1,0,3.0,0
48,4.0,1.0,2.0,0.0,586,1.0,1.0,0.0,2,-1,0,3.0,0
59,4.0,2.0,1.0,0.0,181,1.0,0.0,2.0,1,-1,0,3.0,0
29,0.0,2.0,1.0,0.0,65,1.0,0.0,0.0,6,-1,0,3.0,0
36,1.0,1.0,1.0,0.0,63,1.0,0.0,2.0,2,-1,0,3.0,0
30,2.0,0.0,2.0,0.0,1192,0.0,0.0,0.0,2,-1,0,3.0,0
39,9.0,2.0,1.0,0.0,1685,1.0,0.0,0.0,1,368,1,0.0,0
36,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,-1,0,3.0,0
64,4.0,1.0,2.0,0.0,3951,0.0,0.0,0.0,1,-1,0,3.0,1
38,4.0,1.0,3.0,0.0,3053,0.0,0.0,2.0,1,-1,0,3.0,0
33,4.0,2.0,2.0,0.0,369,0.0,0.0,0.0,10,-1,0,3.0,0
31,8.0,2.0,2.0,0.0,307,0.0,0.0,0.0,2,-1,0,3.0,0
23,8.0,2.0,1.0,0.0,1021,0.0,0.0,1.0,9,-1,0,3.0,0
46,7.0,0.0,1.0,0.0,864,1.0,0.0,0.0,3,150,7,0.0,0
31,2.0,1.0,1.0,0.0,1539,1.0,1.0,0.0,6,177,9,0.0,0
28,1.0,1.0,1.0,0.0,2378,1.0,1.0,0.0,6,-1,0,3.0,0
42,4.0,1.0,2.0,0.0,157,1.0,1.0,0.0,1,-1,0,3.0,0
52,5.0,1.0,1.0,0.0,424,0.0,0.0,0.0,1,154,3,0.0,0
40,4.0,1.0,1.0,0.0,0,1.0,0.0,0.0,4,258,3,0.0,0
42,7.0,1.0,1.0,0.0,59,0.0,0.0,0.0,13,-1,0,3.0,0
29,10.0,2.0,0.0,0.0,1027,0.0,0.0,0.0,3,-1,0,3.0,0
56,9.0,1.0,1.0,0.0,2847,0.0,0.0,0.0,1,-1,0,3.0,1
32,9.0,0.0,2.0,0.0,31,0.0,1.0,0.0,1,-1,0,3.0,0
26,7.0,2.0,1.0,0.0,92,1.0,0.0,2.0,4,-1,0,3.0,0
73,5.0,1.0,2.0,0.0,459,0.0,0.0,0.0,1,-1,0,3.0,1
40,9.0,1.0,1.0,0.0,-28,1.0,1.0,2.0,2,-1,0,3.0,0
49,9.0,1.0,2.0,0.0,523,1.0,0.0,0.0,1,31,2,2.0,0
43,4.0,1.0,2.0,0.0,-127,0.0,0.0,0.0,2,-1,0,3.0,0
41,1.0,1.0,1.0,0.0,1449,1.0,0.0,0.0,1,-1,0,3.0,0
38,4.0,1.0,2.0,0.0,0,0.0,0.0,0.0,12,197,6,0.0,0
34,4.0,2.0,2.0,0.0,1350,1.0,0.0,2.0,1,-1,0,3.0,0
38,7.0,1.0,1.0,0.0,43,1.0,0.0,2.0,1,-1,0,3.0,0
35,4.0,2.0,2.0,0.0,7506,1.0,0.0,2.0,1,-1,0,3.0,1
31,9.0,1.0,2.0,0.0,1496,1.0,0.0,0.0,2,-1,0,3.0,0
25,2.0,2.0,2.0,0.0,0,0.0,0.0,2.0,1,-1,0,3.0,0
41,0.0,1.0,1.0,0.0,3138,0.0,0.0,0.0,1,398,1,0.0,1
41,0.0,1.0,1.0,0.0,3634,1.0,0.0,2.0,1,-1,0,3.0,0
34,4.0,2.0,2.0,0.0,395,1.0,0.0,0.0,2,-1,0,3.0,0
52,9.0,1.0,1.0,0.0,371,1.0,1.0,0.0,2,182,1,2.0,1
38,1.0,1.0,1.0,0.0,117,1.0,0.0,0.0,1,337,1,0.0,0
33,9.0,1.0,1.0,0.0,0,0.0,0.0,0.0,2,-1,0,3.0,0
32,9.0,2.0,2.0,0.0,259,0.0,0.0,0.0,4,-1,0,3.0,0
49,4.0,0.0,1.0,0.0,4908,0.0,0.0,0.0,4,-1,0,3.0,0
42,4.0,1.0,2.0,0.0,-700,1.0,0.0,2.0,1,-1,0,3.0,0
29,9.0,2.0,1.0,0.0,500,1.0,0.0,0.0,3,-1,0,3.0,0
35,9.0,2.0,1.0,0.0,-51,0.0,0.0,2.0,2,-1,0,3.0,0
44,1.0,2.0,1.0,0.0,-210,1.0,0.0,0.0,4,-1,0,3.0,0
27,1.0,1.0,1.0,0.0,564,1.0,0.0,2.0,3,-1,0,3.0,0
32,9.0,2.0,2.0,0.0,449,0.0,0.0,0.0,2,-1,0,3.0,0
42,1.0,2.0,3.0,0.0,2835,1.0,0.0,1.0,4,350,1,0.0,0
45,9.0,2.0,0.0,0.0,237,1.0,0.0,0.0,1,263,1,0.0,0
63,6.0,1.0,2.0,0.0,-39,0.0,0.0,0.0,2,-1,0,3.0,1
42,10.0,0.0,1.0,0.0,325,1.0,0.0,2.0,4,-1,0,3.0,0
31,9.0,0.0,2.0,0.0,2287,1.0,0.0,2.0,1,-1,0,3.0,0
51,7.0,1.0,1.0,0.0,1191,0.0,1.0,0.0,1,-1,0,3.0,0
48,9.0,1.0,2.0,0.0,310,0.0,0.0,2.0,1,-1,0,3.0,0
35,4.0,2.0,2.0,0.0,1531,1.0,0.0,0.0,1,-1,0,3.0,0
42,1.0,0.0,1.0,0.0,1450,0.0,0.0,0.0,2,-1,0,3.0,0
50,9.0,1.0,1.0,0.0,59,1.0,0.0,0.0,5,-1,0,3.0,0
42,1.0,2.0,0.0,0.0,22,1.0,0.0,0.0,4,365,1,0.0,0
35,0.0,1.0,1.0,0.0,1098,1.0,1.0,2.0,2,-1,0,3.0,0
29,7.0,1.0,0.0,0.0,549,1.0,0.0,0.0,1,245,2,0.0,0
55,7.0,1.0,1.0,0.0,617,1.0,0.0,0.0,3,-1,0,3.0,0
34,1.0,1.0,1.0,0.0,452,1.0,0.0,2.0,3,-1,0,3.0,0
26,9.0,2.0,2.0,0.0,1972,1.0,0.0,0.0,2,-1,0,3.0,0
47,4.0,1.0,2.0,0.0,274,0.0,1.0,0.0,2,-1,0,3.0,0
57,5.0,1.0,1.0,0.0,573,0.0,0.0,2.0,11,-1,0,3.0,0
30,8.0,2.0,3.0,0.0,-145,0.0,1.0,0.0,1,-1,0,3.0,0
50,9.0,1.0,0.0,0.0,139,0.0,0.0,2.0,2,-1,0,3.0,0
28,9.0,2.0,2.0,0.0,558,1.0,0.0,0.0,1,-1,0,3.0,0
47,9.0,1.0,1.0,0.0,3519,0.0,1.0,0.0,1,220,1,0.0,0
