MedianIncome,HousingMedianAge,TotalRooms,TotalBedrooms,Population,Households,Latitude,Longitude,__target__
1.8845,20,2399.0,546.0,1726.0,542.0,33.79,-116.95,11.260610536355738
5.0808,24,1212.0,251.0,799.0,242.0,37.44,-121.91,12.266697267346608
2.4896,26,2405.0,564.0,680.0,531.0,37.87,-122.08,11.203679214602609
2.5263,48,2544.0,532.0,1357.0,498.0,34.01,-118.31,11.703545824578878
9.8144,35,1447.0,205.0,619.0,206.0,37.35,-122.07,13.122365377402328
3.5464,15,7937.0,1635.0,4390.0,1567.0,38.24,-122.07,11.773750083252128
2.564,32,2491.0,616.0,2660.0,595.0,34.06,-117.99,11.889991098556695
4.6312,32,2252.0,415.0,1370.0,411.0,34.06,-117.95,12.12702943818972
3.4267,11,3467.0,749.0,2163.0,676.0,34.03,-117.71,12.010057761604216
3.6583,18,3869.0,773.0,2500.0,726.0,33.92,-117.47,11.744830521953013
3.0833,25,1769.0,440.0,1371.0,414.0,33.89,-118.35,12.357505349290385
6.1168,27,1691.0,289.0,807.0,296.0,37.97,-121.97,12.257240932104573
1.2989,25,1407.0,550.0,1193.0,472.0,34.03,-118.28,12.323855681186558
4.1612,15,5393.0,1422.0,2133.0,1288.0,37.91,-122.06,12.35793499483942
3.4038,29,1141.0,220.0,684.0,194.0,32.99,-115.41,11.588032937457031
7.105,13,3334.0,565.0,2240.0,561.0,37.39,-121.88,12.52051835525117
3.038,17,913.0,228.0,530.0,201.0,34.42,-118.47,12.382124589310534
3.7222,49,1678.0,277.0,737.0,287.0,34.19,-118.14,12.375815420117268
4.7578,22,1564.0,278.0,761.0,270.0,37.51,-122.48,12.671377753994356
5.5347,29,1929.0,523.0,686.0,455.0,33.9,-118.42,13.122365377402328
2.4706,22,2140.0,445.0,1441.0,409.0,37.49,-120.86,11.400875961161606
3.7969,29,2228.0,396.0,1140.0,352.0,33.93,-118.3,12.04001806120009
2.0819,10,2143.0,593.0,1167.0,548.0,34.65,-120.46,11.54539265510773
8.4839,9,3877.0,490.0,1815.0,490.0,34.14,-117.65,12.915831091895315
4.32,29,1518.0,312.0,1086.0,317.0,33.76,-117.98,12.190451264627216
5.1249,48,2764.0,491.0,978.0,449.0,32.69,-117.18,12.97710636474719
2.0724,35,1326.0,346.0,1023.0,295.0,37.96,-122.35,11.489656838030871
3.9464,33,1465.0,262.0,731.0,266.0,34.38,-119.06,12.347138085808776
2.5804,16,2962.0,898.0,1555.0,795.0,37.31,-121.91,12.28442161194115
1.7546,50,395.0,232.0,948.0,243.0,34.03,-118.27,12.072541252905651
2.125,39,759.0,215.0,883.0,226.0,34.02,-118.17,11.876178724269083
5.4896,5,9137.0,1368.0,3667.0,1294.0,38.75,-121.24,12.344093943427549
2.6742,25,5896.0,1464.0,4149.0,1362.0,33.89,-118.18,11.789799338705404
6.516,32,1736.0,234.0,602.0,231.0,37.92,-122.29,12.901716706288706
3.2857,32,1540.0,324.0,793.0,302.0,37.62,-122.04,12.171481200760557
5.6758,15,8112.0,1376.0,4576.0,1348.0,37.58,-122.06,12.442724546869176
3.1786,52,1494.0,306.0,1463.0,360.0,37.73,-122.43,12.313131717823582
3.9063,20,5801.0,1148.0,2586.0,1063.0,38.61,-121.34,11.995968707723769
3.9352,25,5675.0,1224.0,3317.0,1119.0,33.94,-118.16,12.358364455872431
2.6944,17,3943.0,843.0,1995.0,766.0,32.74,-116.98,11.972247245869104
2.6296,25,3509.0,985.0,2359.0,899.0,32.65,-117.09,11.918390573078392
4.0833,18,473.0,115.0,88.0,41.0,37.85,-119.93,11.831379196088765
4.2719,20,4293.0,1272.0,2389.0,1210.0,37.38,-122.06,12.509135820020257
2.2604,21,2226.0,600.0,1085.0,533.0,32.76,-117.11,11.746415308338582
3.4083,34,1357.0,310.0,1042.0,287.0,33.98,-118.1,11.962088428344112
2.7316,46,1476.0,344.0,688.0,353.0,38.56,-121.48,11.810805362398456
2.0417,24,3127.0,674.0,1015.0,448.0,39.08,-122.86,11.27466827584597
3.6597,29,3457.0,699.0,1327.0,563.0,36.95,-121.92,12.438374134629148
3.0912,40,2352.0,536.0,1430.0,535.0,36.84,-121.4,11.953114009136778
2.5568,18,697.0,150.0,356.0,114.0,39.49,-121.21,11.25285855955142
5.7653,21,12902.0,2118.0,6160.0,2082.0,37.59,-122.46,12.694038975150082
2.4461,17,2648.0,589.0,1193.0,540.0,36.92,-121.74,11.929660165336625
3.7292,23,2395.0,476.0,2284.0,488.0,32.8,-117.15,11.893414587008216
3.1076,17,8651.0,1579.0,2071.0,757.0,38.03,-120.19,11.659619844121032
2.933,13,2604.0,443.0,978.0,417.0,33.73,-116.86,12.047662908782533
2.1553,37,2817.0,716.0,1341.0,662.0,36.98,-122.03,12.450586222580576
8.0,28,26.0,3.0,29.0,9.0,34.25,-119.23,12.524526376648708
6.3516,40,1361.0,240.0,559.0,229.0,34.01,-118.45,12.777899290853563
7.2118,13,2636.0,416.0,1137.0,404.0,33.68,-117.79,12.649154617209645
3.6694,52,1386.0,276.0,729.0,274.0,37.73,-122.43,12.526342907575106
1.8894,39,915.0,199.0,580.0,175.0,36.04,-119.4,11.630708500626612
3.4013,52,1753.0,380.0,982.0,380.0,38.61,-122.86,12.118879433827797
2.6121,26,696.0,185.0,384.0,184.0,32.75,-117.22,11.736069016284436
7.8193,33,1975.0,271.0,801.0,287.0,34.28,-118.52,12.84687334571791
2.9484,15,4488.0,859.0,2114.0,805.0,38.83,-121.18,11.731257459287216
8.1631,42,1528.0,244.0,634.0,242.0,34.02,-118.43,13.122365377402328
11.706,52,2935.0,341.0,975.0,327.0,34.13,-118.12,13.122365377402328
2.9432,52,1371.0,315.0,986.0,277.0,33.98,-118.3,11.451050061252142
4.2006,24,3010.0,562.0,1360.0,504.0,36.98,-121.94,12.580047086546967
2.442,30,2975.0,634.0,1367.0,583.0,40.77,-124.19,11.141861783579396
2.6149,19,3404.0,731.0,1421.0,683.0,40.2,-122.21,11.343322680584048
11.0567,5,5348.0,659.0,1862.0,555.0,33.6,-117.58,13.113120796037396
2.2024,9,674.0,242.0,575.0,193.0,37.95,-121.3,10.714417768752456
3.6453,32,3885.0,759.0,2504.0,736.0,34.37,-119.06,12.214536723942302
3.1371,11,15018.0,3008.0,7984.0,2962.0,38.57,-121.76,12.215032386901646
2.5,34,2254.0,630.0,2984.0,625.0,33.74,-117.86,11.998433280751929
2.3917,30,1911.0,562.0,2055.0,534.0,33.97,-118.2,11.94859641513546
4.2283,36,1846.0,358.0,748.0,329.0,34.4,-119.71,12.697103641967985
7.1674,26,3535.0,748.0,1322.0,666.0,34.07,-118.44,13.122365377402328
2.3281,33,1369.0,408.0,1475.0,377.0,34.08,-118.18,11.930977688583864
4.7216,20,3349.0,685.0,1822.0,675.0,33.94,-117.89,12.33270529646354
3.8398,32,3190.0,568.0,1614.0,512.0,34.12,-117.37,11.680133383954136
4.3919,46,1504.0,270.0,814.0,306.0,33.97,-118.32,11.964637824243711
11.806,30,2139.0,260.0,742.0,242.0,37.37,-122.13,13.122365377402328
2.5687,25,1563.0,314.0,737.0,305.0,38.46,-122.88,12.426011065895436
3.2158,18,3744.0,1027.0,1654.0,912.0,33.92,-117.96,12.2783933071098
1.5625,25,1026.0,221.0,789.0,183.0,36.71,-119.81,10.874266469694351
1.4615,20,1457.0,372.0,1000.0,346.0,37.35,-120.62,11.14475614160576
3.9518,4,8072.0,1606.0,4323.0,1475.0,38.33,-122.67,12.302745532790434
5.3538,24,3541.0,530.0,1591.0,530.0,32.83,-117.17,12.266697267346608
3.7838,36,2006.0,453.0,807.0,426.0,33.74,-118.17,13.122365377402328
6.0,20,3118.0,500.0,1405.0,519.0,38.87,-121.19,12.252001577418572
15.0001,52,1841.0,240.0,693.0,218.0,34.06,-118.33,13.122365377402328
3.2957,35,4036.0,904.0,3878.0,846.0,34.1,-117.96,11.860761460241756
4.7679,25,808.0,163.0,1066.0,189.0,33.74,-117.9,12.0616247411643
3.2059,52,3610.0,1286.0,1504.0,1047.0,37.79,-122.41,13.122365377402328
3.5446,19,3273.0,611.0,1164.0,481.0,37.39,-119.59,11.575900264131617
11.6017,18,1617.0,210.0,533.0,194.0,37.84,-122.19,12.880546560824495
1.6435,34,2299.0,579.0,1300.0,536.0,38.55,-121.74,11.908340237224891
1.7896,23,2512.0,1203.0,3720.0,1118.0,34.06,-118.3,12.68292774972501
4.825,29,1868.0,291.0,764.0,284.0,38.33,-122.37,12.181267526611204
2.7054,52,4076.0,920.0,1800.0,815.0,37.85,-122.27,12.113408960666757
5.4127,25,2024.0,312.0,907.0,335.0,34.42,-119.73,12.881055855462447
0.8350999999999998,29,2438.0,867.0,2114.0,753.0,34.03,-118.31,11.918390573078392
3.9583,35,689.0,128.0,379.0,128.0,34.08,-117.93,12.235631447771718
8.0784,52,2512.0,356.0,978.0,365.0,33.77,-117.87,12.67701333559725
4.6315,16,5819.0,986.0,2306.0,914.0,33.92,-117.8,12.533576212168626
2.5863,30,3474.0,735.0,1674.0,691.0,34.04,-117.04,11.495779306135258
2.2794,42,2670.0,518.0,1548.0,534.0,38.67,-121.77,11.598185308921051
6.9695,18,8399.0,1144.0,3727.0,1107.0,33.98,-117.99,12.79496980471632
3.8194,36,880.0,177.0,795.0,188.0,37.48,-122.12,11.979172045338252
2.6875,39,1486.0,467.0,758.0,409.0,34.43,-119.7,12.67794951915759
3.2159,38,1349.0,344.0,547.0,309.0,34.09,-118.37,12.856573251368646
2.125,18,243.0,55.0,115.0,54.0,39.23,-123.18,12.072541252905651
4.6,7,77.0,12.0,64.0,15.0,33.83,-117.17,12.141534124392605
2.1287,17,1475.0,403.0,943.0,363.0,38.95,-121.1,10.920528187510426
3.5294,12,1736.0,352.0,330.0,123.0,37.8,-119.07,11.987294551725604
2.9386,13,4543.0,881.0,2298.0,870.0,33.24,-117.33,11.873393207147656
2.12,26,1000.0,275.0,1178.0,263.0,33.9,-118.2,11.56171562913966
2.1382,37,1997.0,436.0,1349.0,437.0,37.66,-122.08,12.02335100871488
7.4837,8,16759.0,2274.0,7249.0,2156.0,34.13,-117.76,12.790241663520376
3.75,36,2471.0,498.0,2594.0,475.0,33.73,-117.88,12.04649057570571
5.3698,20,1036.0,202.0,589.0,194.0,38.6,-122.47,12.622477693676672
1.1645,44,1458.0,326.0,1159.0,283.0,33.99,-118.3,11.494761494342557
2.025,43,1050.0,252.0,820.0,244.0,34.07,-118.12,12.281180118016978
2.8269,40,1308.0,272.0,901.0,257.0,33.9,-118.24,11.49272275765271
5.8735,35,3795.0,690.0,1521.0,653.0,34.11,-118.63,13.012771700774234
1.4688,8,240.0,46.0,63.0,24.0,33.32,-115.98,10.893028746149875
2.1603,28,4236.0,877.0,2008.0,881.0,38.74,-120.78,11.619984537263637
4.7404,43,2506.0,432.0,967.0,428.0,37.58,-122.37,13.122365377402328
3.2617,10,3937.0,1054.0,2032.0,1002.0,37.45,-121.92,12.437977702512956
4.6625,14,1594.0,292.0,887.0,287.0,37.58,-121.47,12.591335046320818
15.0001,37,2716.0,302.0,809.0,291.0,34.09,-118.41,13.122365377402328
3.6058,46,2387.0,488.0,1181.0,456.0,34.14,-118.19,12.460327191869435
2.7212,39,2428.0,634.0,1312.0,612.0,33.77,-118.15,12.492378771802024
4.7222,30,2602.0,401.0,981.0,405.0,38.67,-121.79,12.02694597963274
2.3203,21,1283.0,278.0,684.0,289.0,32.83,-116.93,12.004568269319446
3.0964,31,5914.0,1309.0,2999.0,1295.0,37.69,-122.07,12.157407473548894
2.125,50,1120.0,283.0,697.0,264.0,37.85,-122.26,11.84939770159144
4.1652,4,3226.0,838.0,1666.0,800.0,33.68,-117.83,12.125404742462718
6.5784,38,1778.0,288.0,870.0,281.0,34.12,-118.02,12.920247193282195
5.0056,30,48.0,14.0,74.0,16.0,34.17,-118.3,11.998433280751929
2.2071,34,2304.0,437.0,1506.0,403.0,35.49,-119.38,11.075969689770693
2.4925,28,3069.0,864.0,1932.0,835.0,33.92,-118.13,12.085034317153118
8.443799999999998,16,4312.0,574.0,1902.0,574.0,34.22,-118.64,12.873902018105827
2.0556,52,1748.0,362.0,1029.0,366.0,37.77,-122.18,11.512925464970229
6.4209,52,3785.0,808.0,1371.0,799.0,37.79,-122.44,13.122365377402328
1.7708,9,818.0,197.0,358.0,197.0,39.52,-121.56,11.283512300642425
2.325,32,1288.0,221.0,562.0,203.0,39.78,-122.16,11.150519846322512
3.4702,25,3445.0,801.0,2400.0,750.0,33.93,-117.95,11.994734139665727
2.1653,16,2396.0,526.0,1338.0,518.0,36.8,-119.72,11.27466827584597
3.8958,6,2445.0,590.0,1189.0,573.0,37.63,-122.02,12.615197714469826
1.4167,25,1582.0,780.0,2390.0,719.0,34.04,-118.28,12.206072645530174
5.0818,35,1790.0,334.0,1277.0,345.0,34.22,-118.39,12.13779380477688
2.1977,17,1546.0,592.0,2423.0,556.0,34.18,-118.44,11.946005740111366
3.8421,29,2385.0,513.0,1788.0,510.0,37.46,-121.9,12.304559592244829
2.567,18,2672.0,533.0,1151.0,532.0,39.79,-121.6,11.54151292182214
1.5923,52,4513.0,985.0,1926.0,815.0,41.2,-122.27,10.933106969717286
2.6182,34,1617.0,493.0,1530.0,500.0,33.91,-118.3,12.058732057631463
3.3611,36,1206.0,197.0,537.0,204.0,39.16,-121.58,11.2872787834379
2.1898,28,2215.0,587.0,830.0,573.0,37.73,-122.15,11.861467425678772
1.4481,25,831.0,230.0,947.0,244.0,36.62,-119.31,10.85321306049652
3.8015,24,2437.0,438.0,1430.0,444.0,36.61,-121.82,12.038245534886672
4.2434,27,1685.0,341.0,757.0,317.0,34.12,-118.08,12.508027377268672
5.9897,8,1519.0,234.0,711.0,248.0,36.85,-119.77,11.724805824005728
3.16,23,2590.0,725.0,1795.0,680.0,37.34,-122.04,12.323855681186558
1.3125,10,972.0,212.0,773.0,219.0,33.94,-117.28,11.81820184582296
5.0853,26,2905.0,504.0,1452.0,491.0,33.68,-117.89,12.469590090982656
2.8462,39,1417.0,359.0,1450.0,367.0,33.79,-118.27,12.05524975579559
3.0,2,1937.0,350.0,756.0,274.0,40.58,-122.32,11.645706576204049
4.2813,39,711.0,148.0,347.0,153.0,34.01,-118.46,12.602160591825742
4.6713,33,1379.0,254.0,795.0,297.0,33.87,-118.11,12.353630209887788
5.299,12,3189.0,463.0,1200.0,442.0,34.91,-120.44,12.331823850835734
1.7719,26,768.0,152.0,392.0,127.0,37.81,-122.29,11.320553572322773
4.0911,19,3203.0,708.0,1761.0,667.0,33.88,-118.11,12.387143420422476
3.2321,40,1875.0,460.0,869.0,438.0,34.16,-118.3,12.40328281481788
1.5313,19,1537.0,329.0,617.0,274.0,39.49,-121.53,10.82576035608783
5.5,45,2230.0,364.0,949.0,344.0,33.97,-118.34,12.145260506133416
3.5954,13,5301.0,1025.0,2870.0,984.0,34.04,-117.7,12.0015054797889
5.2366,43,1529.0,311.0,570.0,250.0,37.16,-121.9,12.588951254965542
5.5925,13,5591.0,1013.0,3188.0,971.0,34.3,-118.9,12.248173821548807
2.6176,17,1276.0,242.0,927.0,238.0,36.72,-119.82,10.898589464834572
2.9375,29,1315.0,279.0,926.0,249.0,35.04,-120.47,11.883108758933751
5.5634,52,3069.0,579.0,1107.0,536.0,37.79,-122.45,13.122365377402328
2.0674,14,4985.0,1238.0,2517.0,954.0,34.2,-116.38,11.082142548877776
4.0806,6,2881.0,518.0,1432.0,504.0,36.32,-119.27,11.610052175700952
3.8333,48,1408.0,295.0,891.0,269.0,37.76,-122.5,12.599127733561655
2.9137,46,1750.0,347.0,754.0,356.0,37.66,-120.99,11.571194373094205
3.6219,29,2927.0,634.0,1710.0,623.0,34.11,-117.65,12.081642567151995
2.5603,32,3553.0,1060.0,3129.0,1010.0,34.18,-118.38,12.06795934340054
3.3155,27,3858.0,1062.0,2321.0,873.0,33.43,-117.62,12.35017298950393
3.0375,42,1967.0,378.0,1459.0,348.0,34.03,-117.73,11.679287002185454
2.6964,33,2033.0,375.0,914.0,330.0,39.16,-121.57,11.134589024250316
2.7256,36,3474.0,645.0,1679.0,616.0,35.34,-119.03,11.183031543709138
5.6932,30,4033.0,794.0,1788.0,807.0,37.33,-122.0,12.732870038805864
1.9871,35,3326.0,696.0,2511.0,649.0,38.62,-121.46,11.016988453697987
4.5795,34,2103.0,427.0,1355.0,434.0,34.04,-118.12,12.368616574715452
5.7837,23,2663.0,430.0,1499.0,403.0,33.79,-118.01,12.460714863903757
2.275,28,2683.0,708.0,2047.0,636.0,34.02,-117.34,11.35510137977666
3.7045,30,2395.0,565.0,1214.0,521.0,33.94,-117.99,12.265755647691348
5.7072,21,4280.0,673.0,2216.0,681.0,37.53,-122.02,12.397519110101127
5.103,34,2079.0,343.0,1379.0,352.0,33.84,-117.99,12.240474072247506
6.939,40,2894.0,395.0,1063.0,409.0,34.0,-118.35,12.826649133255284
2.5101,15,1821.0,516.0,1385.0,439.0,32.75,-117.08,11.464785089642293
2.6,43,1018.0,261.0,736.0,215.0,34.12,-117.3,11.11095424611632
7.2096,35,3737.0,613.0,1305.0,583.0,33.83,-118.2,13.102772727639325
3.4291,6,4391.0,974.0,1982.0,914.0,38.61,-121.49,11.564568698122066
3.0083,25,1799.0,557.0,3416.0,538.0,33.74,-117.88,12.004568269319446
4.0729,16,980.0,193.0,454.0,185.0,33.84,-116.51,11.512925464970229
3.2019,27,2303.0,471.0,1447.0,467.0,37.02,-121.58,12.223912563658503
5.4791,35,1936.0,343.0,1008.0,346.0,33.86,-118.34,12.563397378310404
2.1467,15,886.0,204.0,576.0,205.0,39.6,-121.54,11.33976184596104
2.2368,7,2221.0,548.0,1440.0,501.0,33.37,-117.26,11.94859641513546
1.4375,36,561.0,180.0,340.0,127.0,34.09,-118.33,12.013700752882718
3.3389,33,1782.0,394.0,1517.0,376.0,34.03,-117.95,11.969717200243734
4.976,3,7985.0,1257.0,3664.0,1215.0,38.33,-121.96,11.972247245869104
2.8062,27,1935.0,460.0,1456.0,382.0,34.09,-118.15,12.169408661158585
2.8913,23,1824.0,354.0,1146.0,362.0,36.43,-119.85,11.016988453697987
4.825,45,1780.0,289.0,755.0,328.0,34.11,-118.13,12.768826362156524
1.7614,21,496.0,131.0,511.0,124.0,35.35,-118.98,10.41030515490458
3.43,46,1811.0,337.0,796.0,333.0,37.63,-122.42,12.587586532815823
4.1944,8,32.0,9.0,26.0,11.0,33.63,-117.8,12.509135820020257
4.3594,17,1610.0,379.0,670.0,341.0,33.85,-118.39,12.762827201184564
5.2811,36,1946.0,340.0,828.0,313.0,37.7,-122.49,12.56967354953964
2.3929,52,1252.0,299.0,844.0,280.0,37.8,-122.23,11.625360894300016
4.6111,23,3847.0,608.0,1621.0,630.0,34.15,-117.24,11.762905670237998
8.284,5,2487.0,388.0,1147.0,397.0,33.67,-117.8,12.619836556453032
4.945,11,2838.0,429.0,1331.0,426.0,38.41,-122.0,12.606190147311745
5.0227,9,1442.0,219.0,633.0,230.0,34.05,-117.15,11.997201753502685
5.2417,36,2066.0,401.0,942.0,344.0,37.11,-122.02,12.187908674902502
6.2308,2,17470.0,2727.0,5964.0,1985.0,33.87,-117.64,12.460327191869435
2.4866,26,2205.0,478.0,1730.0,472.0,37.96,-121.25,11.13166504555888
3.8158,14,5020.0,909.0,2105.0,796.0,35.69,-120.9,12.424002629791495
4.1118,5,4536.0,1178.0,2485.0,909.0,34.05,-117.8,11.743243220032438
2.5208,17,2277.0,474.0,767.0,356.0,38.45,-120.55,11.50388472031808
3.4833,15,2241.0,381.0,997.0,390.0,33.15,-117.13,12.171481200760557
4.8264,36,1366.0,224.0,719.0,270.0,34.18,-118.56,12.43320821811392
3.5417,18,1775.0,525.0,950.0,522.0,34.16,-118.26,12.084469823770926
2.6546,41,620.0,133.0,642.0,162.0,33.91,-118.28,11.980425963997844
4.3424,10,2296.0,450.0,818.0,405.0,33.03,-117.08,11.9866720804948
3.3661,31,2810.0,518.0,1640.0,503.0,38.05,-121.98,11.49781182716018
2.9375,30,2495.0,586.0,1139.0,559.0,34.14,-117.87,12.251046011172903
1.5089,47,1269.0,323.0,1628.0,325.0,34.01,-118.26,11.659619844121032
2.6038,18,1665.0,477.0,1095.0,390.0,34.15,-118.13,11.955043890726428
5.0253,13,2589.0,413.0,1356.0,435.0,36.81,-119.68,11.573079387789976
6.6361,17,3348.0,481.0,1222.0,443.0,32.82,-116.75,12.639801218911195
2.4632,35,2024.0,359.0,786.0,364.0,38.61,-121.39,11.963363938721123
5.2325,16,4428.0,745.0,1525.0,682.0,33.63,-117.7,12.566540387707605
3.4531,52,1527.0,320.0,825.0,264.0,37.77,-122.25,12.24913213499062
2.6458,10,1657.0,359.0,958.0,380.0,36.71,-119.57,11.348050821779994
4.5,41,3448.0,896.0,1621.0,838.0,33.77,-118.15,12.736112488219968
7.517699999999999,5,6678.0,1011.0,2877.0,982.0,33.58,-117.69,12.706847933442663
2.5179,36,2349.0,528.0,1194.0,465.0,40.69,-124.27,11.27720313144916
2.9,20,2303.0,612.0,1607.0,564.0,33.86,-117.99,12.078807294484298
3.9018,35,2707.0,481.0,1595.0,479.0,34.16,-117.25,11.424094251263613
3.2969,18,1984.0,379.0,1078.0,359.0,36.81,-121.72,12.345399710751272
2.2672,16,4356.0,881.0,1629.0,818.0,38.03,-121.29,11.41971308324805
2.0786,27,909.0,236.0,396.0,157.0,37.77,-122.18,11.487607656985938
2.286,38,1158.0,309.0,1051.0,322.0,34.11,-118.19,12.039427568121226
5.4544,26,1998.0,301.0,874.0,305.0,32.81,-117.02,12.105699671383386
2.2083,52,497.0,132.0,547.0,121.0,34.03,-118.21,11.893414587008216
5.8324,17,3610.0,593.0,1734.0,559.0,36.9,-121.29,12.832545692822126
5.5148,15,2608.0,458.0,1531.0,457.0,36.89,-121.66,12.443119102013377
1.9559,36,1069.0,228.0,567.0,190.0,38.8,-121.72,11.2695792063385
3.8594,52,938.0,195.0,393.0,189.0,37.86,-122.28,12.187908674902502
3.4545,36,1311.0,259.0,648.0,268.0,38.44,-122.68,11.990401109054664
3.4375,52,125.0,42.0,99.0,40.0,34.11,-118.25,12.0435537160324
3.0465,32,1569.0,422.0,835.0,386.0,33.87,-117.89,11.9110302186721
4.2198,20,8627.0,1516.0,4071.0,1466.0,38.56,-121.71,12.008231277078185
3.7143,47,2005.0,392.0,1134.0,415.0,33.96,-118.31,11.851538266090552
2.0329,52,1190.0,400.0,1270.0,332.0,37.76,-122.42,12.323855681186558
3.5186,4,6360.0,1584.0,3359.0,1396.0,34.1,-117.58,11.758221820925572
7.726099999999998,32,3725.0,569.0,1304.0,527.0,34.47,-119.7,13.122365377402328
4.3702,7,4194.0,673.0,1355.0,566.0,39.24,-121.21,12.32873265826606
6.3654,26,4424.0,616.0,1839.0,601.0,34.45,-119.84,12.71047770149324
4.8092,23,1829.0,346.0,1277.0,324.0,37.32,-121.8,12.289494253669249
7.5197,42,106.0,18.0,40.0,25.0,38.22,-122.28,12.524526376648708
3.0078,25,2795.0,596.0,1650.0,569.0,34.17,-117.31,11.374812162840596
5.0362,27,849.0,137.0,373.0,131.0,37.98,-121.23,12.107908396742944
2.7159,32,2623.0,528.0,1570.0,492.0,36.81,-119.7,11.127262984158245
2.6221,18,1867.0,426.0,871.0,399.0,33.64,-117.94,12.513557345278134
1.3922,23,1731.0,363.0,1210.0,341.0,36.7,-119.79,10.809727948556782
5.2971,34,2165.0,355.0,776.0,339.0,37.37,-122.09,12.999291379814334
4.6094,52,2567.0,436.0,1119.0,415.0,37.76,-122.24,12.342786468845995
3.6602,18,3830.0,750.0,2767.0,702.0,34.08,-117.46,11.701063407085623
2.6607,16,3980.0,682.0,3174.0,647.0,32.82,-117.11,12.072541252905651
4.2891,24,2220.0,411.0,894.0,365.0,38.42,-122.55,12.262925457122956
2.4886,8,762.0,204.0,728.0,174.0,34.05,-118.2,11.831379196088765
5.5111,9,2229.0,355.0,788.0,341.0,38.77,-120.93,12.187399380264551
4.7813,5,8710.0,1614.0,4372.0,1527.0,32.75,-116.91,12.392137188602964
1.9026,28,2949.0,1003.0,4551.0,930.0,33.92,-118.21,11.789799338705404
4.8405,17,11999.0,2249.0,5467.0,1989.0,37.43,-122.43,12.777899290853563
10.7582,25,1743.0,212.0,604.0,200.0,37.25,-121.99,13.122365377402328
5.0782,52,1029.0,205.0,461.0,212.0,37.73,-122.43,12.646904897475627
2.9143,27,3046.0,605.0,1407.0,571.0,40.77,-124.14,11.50891744357269
4.652,44,2304.0,384.0,986.0,379.0,37.6,-122.39,12.86643833656574
4.7275,26,4348.0,814.0,2347.0,810.0,37.3,-121.94,12.587927887999204
4.025,34,1381.0,265.0,1020.0,268.0,34.04,-117.96,11.897507362161967
4.6182,42,2689.0,510.0,1023.0,459.0,36.59,-121.9,12.614865543731012
2.8824,39,1656.0,333.0,866.0,317.0,35.12,-120.57,12.18177995296113
6.0661,24,4165.0,646.0,2194.0,658.0,34.27,-119.17,12.366489366936078
3.8257,13,3356.0,589.0,1458.0,601.0,36.97,-120.08,11.453175460564454
5.3727,33,2892.0,617.0,1250.0,581.0,37.41,-122.12,12.79635619063088
4.2679,36,1080.0,201.0,719.0,201.0,33.91,-118.1,12.077102264233211
1.4676,17,1880.0,467.0,798.0,342.0,39.08,-122.8,11.082142548877776
3.7188,27,727.0,136.0,467.0,144.0,34.28,-118.7,12.429216196844385
3.13,8,2836.0,522.0,1163.0,512.0,39.69,-121.56,12.033503380178898
2.0333,12,1632.0,378.0,1303.0,315.0,36.2,-119.34,10.904119432844034
4.3333,42,1949.0,422.0,1184.0,423.0,33.91,-118.36,12.32651879860604
1.6007,21,1779.0,466.0,1327.0,488.0,32.59,-117.07,11.474184636653796
2.7011,10,5951.0,1330.0,3204.0,1159.0,34.13,-117.22,11.610052175700952
4.4167,40,1880.0,377.0,1229.0,378.0,33.9,-118.1,12.070252922387638
2.0096,22,894.0,232.0,754.0,222.0,33.9,-118.26,11.614579118696728
1.8512,38,2809.0,805.0,1243.0,785.0,38.57,-121.48,11.644830535850168
3.6641,32,1735.0,331.0,785.0,309.0,38.53,-122.46,12.527431244341338
7.508,52,2814.0,365.0,878.0,352.0,37.81,-122.23,12.761967232663745
3.8068,52,176.0,50.0,88.0,46.0,37.88,-122.52,12.524526376648708
4.0905,18,8010.0,1539.0,3982.0,1483.0,34.27,-119.17,12.373703486914124
2.9013,19,2546.0,463.0,1257.0,418.0,36.65,-119.74,11.401993904262946
4.3393,20,6462.0,1294.0,3288.0,1235.0,37.56,-121.99,12.35103841578036
5.6345,18,3611.0,614.0,2381.0,642.0,37.33,-121.79,12.35017298950393
2.9451,7,8489.0,1673.0,5807.0,1575.0,37.62,-120.97,11.758221820925572
1.6505,50,2238.0,673.0,2247.0,583.0,34.01,-118.29,11.736069016284436
3.6771,31,894.0,203.0,883.0,190.0,33.93,-118.05,11.86005499606543
5.0602,52,1142.0,224.0,494.0,206.0,37.73,-122.43,12.60786434827203
4.625,25,3030.0,532.0,1668.0,509.0,33.83,-118.03,12.344093943427549
3.0625,19,785.0,151.0,366.0,140.0,39.8,-120.15,11.320553572322773
2.7816,21,3862.0,1186.0,2773.0,1102.0,34.09,-118.13,12.145260506133416
