Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,__target__
4.0,2.0,6,2,268,4,1.0,0.0,7,1274,0
4.0,2.0,4,1,159,4,1.0,1.0,5,5420,1
1.0,2.0,5,2,174,3,1.0,0.0,10,5973,1
4.0,2.0,2,4,105,2,2.0,1.0,54,1707,1
0.0,2.0,3,3,230,3,1.0,1.0,4,4018,1
0.0,1.0,6,3,241,6,0.0,0.0,8,3878,1
1.0,1.0,4,1,238,3,1.0,1.0,4,5449,1
3.0,2.0,3,2,254,2,1.0,1.0,1,4334,0
3.0,2.0,6,5,301,4,2.0,0.0,2,1943,0
4.0,0.0,5,5,165,2,1.0,1.0,3,4005,1
0.0,0.0,7,1,255,5,2.0,1.0,10,1238,1
4.0,1.0,5,2,237,4,1.0,0.0,9,5922,0
1.0,2.0,5,2,223,5,1.0,1.0,2,1232,1
2.0,2.0,4,1,263,5,1.0,1.0,3,1777,0
4.0,2.0,3,2,270,6,2.0,0.0,10,4725,1
2.0,2.0,4,2,168,2,2.0,1.0,1,5154,0
0.0,0.0,5,2,248,3,2.0,1.0,5,5946,0
2.0,2.0,4,5,250,3,1.0,0.0,2,5206,0
4.0,1.0,3,3,259,2,0.0,1.0,8,4481,0
3.0,2.0,5,2,265,5,2.0,0.0,5,1864,0
4.0,2.0,5,5,171,3,0.0,1.0,14,1554,1
2.0,2.0,3,5,220,2,1.0,0.0,1,5663,0
0.0,0.0,4,2,187,2,1.0,1.0,54,2191,1
3.0,2.0,3,5,224,2,1.0,0.0,10,4380,1
3.0,1.0,4,3,178,2,2.0,0.0,9,4322,1
4.0,1.0,5,2,146,7,1.0,0.0,9,5631,0
2.0,2.0,3,4,180,3,1.0,1.0,2,5659,1
4.0,2.0,5,1,190,4,2.0,1.0,24,3446,1
4.0,2.0,4,1,144,4,1.0,0.0,63,1881,1
4.0,1.0,3,3,274,4,2.0,0.0,7,4828,0
3.0,0.0,6,1,191,5,1.0,1.0,8,5156,1
4.0,2.0,4,2,147,2,2.0,0.0,20,1387,1
1.0,2.0,6,2,306,4,1.0,0.0,6,1123,0
2.0,1.0,5,1,271,4,1.0,0.0,4,2718,1
4.0,2.0,5,2,243,3,0.0,1.0,2,5734,1
4.0,2.0,4,4,173,5,2.0,0.0,2,1175,1
4.0,2.0,2,5,133,3,1.0,0.0,62,1596,1
1.0,2.0,3,5,152,2,2.0,0.0,6,1800,1
2.0,0.0,5,1,231,2,1.0,1.0,10,4892,1
2.0,1.0,3,3,241,3,1.0,0.0,6,5261,0
4.0,1.0,3,2,151,2,1.0,1.0,26,1793,1
1.0,2.0,4,3,235,3,2.0,0.0,4,4739,0
2.0,2.0,4,5,183,4,1.0,1.0,3,5881,0
4.0,2.0,5,2,151,4,1.0,1.0,12,1145,1
3.0,2.0,4,1,191,3,1.0,0.0,8,4021,1
4.0,2.0,5,2,223,6,2.0,1.0,2,1210,0
1.0,0.0,5,1,183,6,2.0,0.0,2,5082,0
4.0,2.0,5,4,263,5,1.0,1.0,5,1181,0
0.0,2.0,4,5,142,2,2.0,0.0,7,4594,1
1.0,2.0,3,3,223,10,1.0,0.0,7,4273,1
0.0,0.0,4,3,170,2,1.0,1.0,2,5607,0
3.0,2.0,6,4,269,2,0.0,1.0,47,4000,1
0.0,2.0,4,3,148,4,1.0,0.0,1,4243,0
4.0,1.0,3,2,145,2,1.0,1.0,3,4409,0
3.0,2.0,5,4,273,3,2.0,1.0,6,4044,1
0.0,0.0,4,2,257,3,2.0,1.0,8,5772,0
3.0,0.0,4,2,136,3,1.0,0.0,65,1962,1
3.0,2.0,7,2,284,4,1.0,0.0,6,1550,1
3.0,2.0,4,5,244,3,1.0,1.0,6,1360,1
4.0,2.0,5,1,156,6,2.0,0.0,4,4821,0
3.0,2.0,4,5,184,2,2.0,0.0,2,4429,0
0.0,0.0,4,2,163,4,2.0,0.0,5,5751,0
4.0,2.0,3,2,268,3,1.0,1.0,9,4215,0
1.0,2.0,5,1,173,2,1.0,0.0,4,4242,1
2.0,2.0,3,4,274,3,1.0,0.0,7,5036,1
4.0,0.0,3,1,202,2,2.0,0.0,10,4412,1
4.0,2.0,4,3,249,5,1.0,0.0,10,1067,1
1.0,0.0,4,1,233,2,1.0,1.0,9,4799,1
4.0,2.0,3,1,204,10,2.0,1.0,5,5375,0
0.0,2.0,3,5,270,5,1.0,1.0,31,3737,1
0.0,0.0,3,1,154,2,1.0,0.0,10,5594,1
1.0,2.0,6,2,260,5,1.0,0.0,9,1667,1
0.0,0.0,2,2,183,4,1.0,1.0,48,3374,1
1.0,2.0,3,2,138,2,2.0,0.0,46,1436,1
1.0,2.0,4,4,246,2,2.0,0.0,2,4633,1
4.0,2.0,3,1,193,2,2.0,0.0,23,2728,1
4.0,2.0,6,5,245,4,1.0,1.0,2,1832,1
4.0,2.0,4,2,189,3,2.0,1.0,6,3671,1
3.0,2.0,4,1,161,2,0.0,0.0,41,1992,1
4.0,2.0,5,1,263,3,2.0,1.0,6,4505,1
3.0,1.0,4,2,147,3,1.0,1.0,3,4152,1
2.0,2.0,3,5,218,2,2.0,0.0,6,4072,0
4.0,2.0,6,4,247,4,2.0,1.0,3,1946,0
2.0,2.0,6,5,265,4,1.0,1.0,7,1404,1
4.0,2.0,5,4,137,2,1.0,0.0,2,4077,1
3.0,2.0,4,4,135,3,2.0,1.0,6,4335,1
1.0,2.0,5,1,214,3,1.0,1.0,33,2562,1
3.0,0.0,3,3,268,3,1.0,0.0,33,3872,1
2.0,2.0,3,2,170,3,1.0,1.0,9,4069,0
2.0,2.0,4,2,247,3,2.0,0.0,64,2198,1
1.0,2.0,2,2,247,3,1.0,0.0,4,4686,1
2.0,2.0,4,5,156,5,0.0,0.0,55,1619,1
3.0,1.0,3,3,188,5,1.0,0.0,6,5713,0
2.0,1.0,3,2,122,4,1.0,0.0,9,5299,1
2.0,2.0,4,5,228,2,1.0,0.0,4,4783,1
2.0,2.0,4,4,234,5,1.0,1.0,7,1871,0
4.0,2.0,3,1,196,3,2.0,1.0,8,4516,0
4.0,2.0,6,4,284,4,1.0,1.0,7,1584,0
4.0,0.0,3,1,244,3,2.0,1.0,6,4062,1
3.0,2.0,6,3,244,5,2.0,0.0,1,1847,1
4.0,2.0,5,4,173,4,0.0,0.0,8,5284,1
4.0,2.0,3,5,171,3,2.0,0.0,7,5318,1
4.0,2.0,3,3,250,2,2.0,0.0,4,4380,0
0.0,1.0,3,3,245,2,1.0,0.0,4,4719,1
4.0,1.0,5,1,238,3,0.0,1.0,2,5369,1
3.0,2.0,3,1,200,4,2.0,0.0,9,5193,0
4.0,2.0,3,1,252,2,1.0,1.0,4,5559,0
3.0,1.0,4,4,258,7,2.0,1.0,8,5069,0
4.0,1.0,4,1,182,6,1.0,1.0,41,2047,1
4.0,1.0,3,5,182,4,1.0,1.0,6,1272,1
4.0,2.0,5,5,106,5,2.0,0.0,4,4410,1
3.0,2.0,4,4,261,6,2.0,0.0,10,4596,1
2.0,2.0,5,3,243,5,1.0,0.0,9,1312,1
4.0,1.0,3,3,253,3,2.0,1.0,7,5085,0
1.0,1.0,3,4,156,3,1.0,1.0,4,4628,0
0.0,1.0,3,1,149,3,2.0,0.0,9,5952,1
4.0,1.0,3,1,166,2,1.0,1.0,2,5710,1
3.0,1.0,3,3,218,2,2.0,1.0,9,2069,1
3.0,2.0,5,4,259,5,1.0,0.0,4,1991,1
0.0,2.0,4,1,143,3,2.0,0.0,28,1197,1
3.0,1.0,3,2,267,5,1.0,0.0,48,2622,1
1.0,2.0,6,2,294,4,1.0,1.0,35,1625,1
4.0,2.0,5,4,281,4,2.0,0.0,40,3381,1
2.0,2.0,4,3,161,3,0.0,0.0,7,4799,1
4.0,2.0,5,4,243,5,1.0,0.0,2,1637,0
3.0,2.0,5,1,186,2,0.0,0.0,52,3981,1
1.0,2.0,4,4,168,2,2.0,1.0,63,1474,1
2.0,1.0,3,1,242,10,0.0,1.0,9,5151,1
4.0,2.0,4,5,249,2,2.0,0.0,10,4562,0
4.0,2.0,4,5,183,2,1.0,0.0,1,4741,0
4.0,2.0,6,2,279,4,2.0,0.0,4,1148,0
3.0,2.0,2,5,144,3,2.0,1.0,61,1313,1
4.0,0.0,3,5,257,3,2.0,1.0,4,5196,1
1.0,0.0,3,1,265,4,1.0,1.0,50,2249,1
4.0,2.0,5,4,266,2,2.0,1.0,1,5494,0
1.0,2.0,2,3,263,4,2.0,1.0,9,5390,0
4.0,2.0,4,2,252,4,1.0,0.0,3,4956,1
4.0,2.0,3,1,196,3,1.0,0.0,64,2911,1
2.0,2.0,4,1,111,4,2.0,1.0,10,4711,0
2.0,2.0,3,5,181,2,1.0,1.0,29,2217,1
4.0,0.0,4,5,183,2,2.0,0.0,2,4533,1
3.0,2.0,3,1,232,2,1.0,0.0,3,4562,1
3.0,2.0,4,5,162,3,2.0,0.0,10,4850,1
1.0,1.0,4,2,168,3,1.0,1.0,59,1717,1
0.0,2.0,5,5,193,5,0.0,0.0,4,5087,1
2.0,1.0,4,1,226,3,1.0,0.0,28,2211,1
2.0,2.0,4,3,263,3,2.0,1.0,3,4677,0
4.0,2.0,3,4,269,2,1.0,0.0,8,5294,1
1.0,1.0,6,3,305,4,2.0,0.0,9,1479,1
2.0,2.0,3,2,158,2,2.0,1.0,9,4881,0
4.0,1.0,3,2,226,2,2.0,1.0,45,1446,1
2.0,2.0,5,3,156,3,1.0,0.0,6,5231,1
4.0,0.0,5,4,145,2,1.0,1.0,2,4753,0
4.0,2.0,4,5,163,3,0.0,1.0,4,5863,0
4.0,2.0,3,2,210,3,2.0,0.0,43,2096,1
2.0,2.0,4,2,175,6,1.0,0.0,5,5445,1
3.0,2.0,4,4,261,5,1.0,0.0,4,1649,1
4.0,2.0,3,3,179,3,1.0,0.0,9,4459,1
3.0,2.0,3,4,265,8,1.0,0.0,35,3299,1
1.0,2.0,4,4,268,3,1.0,1.0,7,5947,0
3.0,2.0,3,1,240,3,1.0,0.0,4,5484,1
3.0,2.0,3,1,221,3,1.0,0.0,64,2794,1
4.0,2.0,3,3,181,2,0.0,1.0,65,3234,1
2.0,2.0,5,3,246,5,1.0,1.0,2,1185,0
3.0,0.0,5,2,262,5,1.0,1.0,5,1751,0
3.0,2.0,6,2,256,4,1.0,0.0,6,1507,0
4.0,2.0,3,2,238,3,0.0,0.0,54,3142,1
3.0,2.0,5,4,157,4,1.0,1.0,9,4840,0
4.0,2.0,5,5,141,2,2.0,1.0,14,1114,1
2.0,2.0,3,2,177,2,2.0,1.0,4,4417,0
3.0,2.0,4,3,202,3,2.0,1.0,2,3962,1
0.0,2.0,3,2,157,2,2.0,1.0,53,1390,1
1.0,1.0,5,1,238,3,1.0,1.0,32,3832,1
4.0,0.0,4,2,201,8,2.0,0.0,6,5128,0
2.0,2.0,2,1,180,3,1.0,1.0,2,4615,1
3.0,2.0,3,5,167,2,2.0,0.0,8,5083,0
3.0,2.0,4,1,177,4,1.0,0.0,13,1569,1
3.0,2.0,7,2,289,5,1.0,1.0,1,1178,0
3.0,2.0,6,2,263,4,1.0,0.0,8,1635,0
0.0,2.0,3,5,103,3,1.0,1.0,3,1403,1
2.0,2.0,3,3,142,6,2.0,0.0,2,5748,1
3.0,1.0,3,4,270,6,1.0,0.0,7,4098,1
3.0,1.0,4,1,270,3,2.0,0.0,64,2406,1
4.0,2.0,3,4,212,2,2.0,0.0,56,3976,1
1.0,2.0,4,4,177,3,2.0,1.0,23,1142,1
1.0,2.0,5,2,160,4,2.0,1.0,43,1479,1
0.0,2.0,3,2,147,4,1.0,1.0,13,1657,1
1.0,2.0,6,3,286,4,2.0,1.0,4,1169,0
4.0,2.0,2,1,206,2,1.0,1.0,7,4721,0
1.0,0.0,3,5,176,3,0.0,0.0,1,1982,1
4.0,2.0,3,3,190,3,1.0,0.0,9,5279,0
2.0,2.0,4,1,160,5,1.0,0.0,10,4018,1
1.0,1.0,5,2,173,2,0.0,0.0,10,4741,0
3.0,2.0,5,5,232,3,2.0,0.0,33,2998,1
0.0,2.0,3,5,267,2,1.0,0.0,16,2913,1
2.0,1.0,4,2,273,5,1.0,0.0,1,5012,0
2.0,2.0,4,2,175,3,2.0,0.0,34,1005,1
3.0,2.0,3,4,145,3,2.0,1.0,4,5361,1
0.0,2.0,5,3,170,3,2.0,1.0,10,4198,0
1.0,1.0,2,5,127,3,2.0,0.0,3,5964,0
2.0,2.0,4,3,167,3,2.0,1.0,5,5791,0
3.0,0.0,3,2,168,4,1.0,0.0,1,4184,1
3.0,2.0,4,5,160,3,1.0,0.0,9,5799,1
4.0,2.0,5,1,258,5,0.0,0.0,9,1856,1
4.0,2.0,4,2,275,5,1.0,0.0,6,1438,0
0.0,2.0,4,5,233,4,1.0,0.0,6,4652,0
2.0,2.0,5,1,136,3,1.0,1.0,10,5308,0
1.0,2.0,4,3,146,3,1.0,0.0,8,5673,1
0.0,0.0,4,4,137,4,2.0,0.0,5,5095,0
3.0,2.0,4,1,261,4,2.0,0.0,6,4888,0
3.0,1.0,5,2,197,5,1.0,0.0,4,4196,1
2.0,1.0,4,2,112,2,2.0,0.0,8,4599,0
1.0,2.0,4,5,264,3,1.0,0.0,10,5972,0
0.0,2.0,4,1,260,2,2.0,0.0,2,4529,0
2.0,2.0,6,1,309,4,2.0,0.0,10,1904,1
4.0,2.0,3,3,204,4,0.0,1.0,9,4712,0
4.0,2.0,4,1,139,3,1.0,0.0,7,5317,0
3.0,2.0,3,5,157,4,2.0,0.0,2,4640,0
4.0,0.0,5,2,165,3,2.0,0.0,10,5598,0
3.0,2.0,3,1,221,3,2.0,1.0,10,5696,1
4.0,2.0,6,2,279,4,1.0,1.0,1,1150,1
2.0,2.0,6,4,298,4,2.0,1.0,9,1629,0
1.0,1.0,5,5,271,6,1.0,1.0,6,1450,1
1.0,2.0,4,3,208,2,2.0,0.0,4,4767,1
4.0,2.0,5,1,103,5,1.0,0.0,10,5413,1
4.0,2.0,5,5,230,2,1.0,0.0,2,2229,1
3.0,2.0,3,3,116,5,1.0,0.0,6,4524,0
4.0,0.0,3,3,246,3,1.0,1.0,27,3648,1
2.0,2.0,4,3,250,3,2.0,0.0,3,5055,1
3.0,2.0,4,1,263,5,1.0,1.0,1,1605,1
4.0,2.0,5,1,144,4,1.0,1.0,37,1658,1
2.0,2.0,5,5,226,4,1.0,0.0,10,5676,1
4.0,2.0,4,4,220,3,1.0,0.0,4,5622,0
4.0,0.0,5,2,271,3,2.0,1.0,32,3785,1
3.0,2.0,4,3,257,3,1.0,0.0,2,5198,1
0.0,2.0,3,5,161,3,1.0,0.0,10,5663,1
0.0,1.0,3,1,155,2,1.0,1.0,7,4221,1
0.0,2.0,5,4,193,3,2.0,1.0,4,5873,0
4.0,2.0,6,4,268,4,2.0,0.0,3,1586,0
4.0,2.0,3,2,224,2,1.0,0.0,49,3749,1
0.0,2.0,4,2,141,3,1.0,1.0,34,1619,1
0.0,1.0,5,2,196,3,2.0,1.0,44,2085,1
3.0,2.0,4,1,231,2,1.0,0.0,1,5917,1
4.0,0.0,3,5,166,2,1.0,1.0,45,1665,1
2.0,2.0,6,1,222,8,1.0,1.0,2,4914,0
3.0,2.0,4,3,141,3,2.0,0.0,3,4249,0
3.0,2.0,4,5,249,2,1.0,1.0,4,2725,1
1.0,2.0,5,1,263,6,1.0,0.0,3,1665,1
2.0,2.0,2,1,282,5,1.0,0.0,51,1362,1
0.0,2.0,6,3,210,4,2.0,1.0,9,5440,0
2.0,2.0,5,2,244,2,2.0,0.0,4,4992,1
1.0,1.0,4,2,185,4,2.0,0.0,36,2583,1
2.0,2.0,2,4,152,3,1.0,1.0,55,1498,1
2.0,2.0,4,3,252,2,2.0,1.0,1,2336,1
0.0,2.0,4,4,192,3,1.0,0.0,25,2443,1
0.0,0.0,4,5,270,3,2.0,1.0,20,3185,1
4.0,2.0,2,2,177,5,1.0,1.0,36,1249,1
0.0,2.0,3,1,144,2,2.0,1.0,8,5378,1
4.0,1.0,5,2,195,6,1.0,1.0,38,1338,1
3.0,1.0,3,4,273,4,2.0,1.0,4,5361,0
4.0,2.0,5,1,187,4,2.0,0.0,8,5164,0
3.0,0.0,3,1,264,4,1.0,1.0,33,3561,1
1.0,2.0,4,3,245,6,1.0,0.0,3,1155,0
4.0,0.0,4,2,272,2,1.0,1.0,57,2377,1
4.0,2.0,5,2,172,3,2.0,1.0,65,1667,1
4.0,2.0,3,4,231,3,2.0,0.0,49,3441,1
2.0,2.0,4,1,177,2,1.0,1.0,2,5911,0
3.0,1.0,4,2,245,3,2.0,0.0,2,4835,1
2.0,2.0,4,1,239,2,0.0,1.0,16,2504,1
2.0,2.0,3,3,141,2,1.0,1.0,2,5923,0
3.0,2.0,2,1,165,4,1.0,0.0,57,1881,1
4.0,2.0,4,4,199,2,1.0,1.0,9,3075,1
2.0,0.0,4,2,111,2,0.0,0.0,4,5393,0
4.0,0.0,4,4,225,3,1.0,1.0,10,4486,0
4.0,1.0,6,1,277,5,1.0,0.0,2,1190,1
1.0,2.0,4,1,144,2,0.0,1.0,35,1072,1
0.0,0.0,6,1,266,4,2.0,0.0,2,1862,1
4.0,2.0,3,1,231,2,1.0,0.0,12,2123,1
1.0,2.0,4,2,156,3,2.0,1.0,5,4946,1
2.0,2.0,4,1,272,5,2.0,0.0,1,1149,0
4.0,2.0,4,5,153,2,1.0,1.0,1,4492,0
3.0,0.0,3,4,271,3,2.0,1.0,1,4444,1
4.0,2.0,3,3,221,2,2.0,0.0,26,3120,1
0.0,2.0,3,1,153,2,1.0,1.0,6,4996,0
2.0,2.0,3,4,164,3,0.0,0.0,55,1293,1
2.0,1.0,4,4,229,5,1.0,1.0,9,1361,0
2.0,2.0,4,1,240,4,1.0,0.0,7,5905,1
1.0,2.0,3,2,192,3,2.0,0.0,64,3233,1
0.0,2.0,4,1,172,3,0.0,0.0,24,1066,1
0.0,1.0,3,1,209,2,0.0,0.0,1,5779,1
3.0,2.0,3,2,234,4,0.0,0.0,7,4568,1
0.0,2.0,4,4,252,6,2.0,1.0,44,2676,1
3.0,1.0,4,5,169,10,2.0,0.0,6,4385,0
1.0,2.0,5,3,201,2,1.0,1.0,4,3757,1
3.0,2.0,3,1,152,2,2.0,0.0,2,4136,0
1.0,2.0,4,4,232,2,1.0,1.0,36,2861,1
0.0,0.0,2,5,239,2,1.0,0.0,9,5363,1
4.0,2.0,4,5,144,3,1.0,1.0,9,1526,1
4.0,2.0,2,1,111,2,1.0,0.0,1,4296,1
1.0,2.0,2,3,160,3,1.0,0.0,43,1251,1
2.0,2.0,5,3,220,6,2.0,0.0,6,1830,1
4.0,2.0,3,3,145,3,1.0,0.0,10,5696,0
4.0,2.0,4,2,231,5,1.0,1.0,7,4718,0
4.0,2.0,4,1,152,3,1.0,1.0,4,5299,0
4.0,2.0,6,2,293,5,2.0,0.0,4,1281,0
0.0,2.0,4,2,257,3,1.0,1.0,3,5549,1
2.0,2.0,6,1,289,5,2.0,1.0,7,1223,0
3.0,2.0,3,4,254,2,2.0,1.0,2,5957,0
4.0,2.0,3,3,133,3,1.0,1.0,5,5937,0
3.0,2.0,6,4,276,6,1.0,0.0,8,5037,0
2.0,2.0,6,2,298,4,1.0,1.0,2,1648,0
2.0,2.0,3,4,145,8,1.0,0.0,24,1594,1
1.0,2.0,4,4,155,2,2.0,0.0,6,5942,0
4.0,2.0,3,2,197,3,2.0,0.0,3,4491,0
2.0,2.0,3,1,138,10,1.0,0.0,4,4496,1
2.0,2.0,3,5,240,3,1.0,0.0,6,5642,0
4.0,2.0,4,1,134,3,2.0,0.0,37,1818,1
4.0,2.0,3,5,142,2,1.0,0.0,8,4914,0
2.0,1.0,4,3,217,2,2.0,1.0,22,2138,1
0.0,2.0,3,1,271,2,2.0,0.0,7,4569,0
4.0,0.0,3,4,243,3,2.0,0.0,8,4959,0
2.0,2.0,6,5,256,4,1.0,1.0,5,1033,1
1.0,2.0,5,4,232,5,2.0,0.0,4,1561,0
4.0,2.0,2,3,189,4,1.0,1.0,34,3355,1
4.0,2.0,5,1,137,3,2.0,0.0,10,4641,0
4.0,2.0,3,5,154,2,2.0,1.0,6,4744,0
4.0,2.0,3,3,246,4,1.0,0.0,3,4316,0
4.0,2.0,6,5,301,5,1.0,1.0,8,1443,0
4.0,0.0,4,4,146,2,1.0,1.0,52,1459,1
3.0,1.0,5,4,244,6,1.0,0.0,10,1978,1
4.0,0.0,4,1,124,2,2.0,1.0,22,1714,1
4.0,2.0,3,4,229,3,2.0,0.0,46,3223,1
1.0,2.0,4,4,149,2,2.0,0.0,2,5881,0
2.0,2.0,5,1,170,3,0.0,1.0,58,1651,1
0.0,2.0,2,2,273,3,1.0,1.0,56,2633,1
3.0,2.0,4,1,200,2,1.0,1.0,5,5072,1
4.0,0.0,4,2,273,2,1.0,0.0,9,3383,1
2.0,2.0,6,4,260,5,2.0,1.0,2,4687,1
4.0,2.0,4,1,135,3,2.0,1.0,39,1549,1
1.0,2.0,2,1,229,3,2.0,1.0,9,5075,0
3.0,1.0,4,4,271,6,0.0,1.0,3,5204,0
3.0,2.0,4,1,155,5,1.0,0.0,1,5986,0
1.0,1.0,4,1,259,3,2.0,1.0,5,4435,1
1.0,0.0,3,4,184,3,1.0,0.0,2,4875,0
4.0,2.0,4,1,196,4,1.0,0.0,3,5496,0
1.0,2.0,4,1,200,2,2.0,0.0,5,5249,0
3.0,2.0,3,3,99,3,0.0,1.0,63,1223,1
4.0,2.0,5,5,177,5,1.0,0.0,1,4379,1
1.0,2.0,5,3,248,3,2.0,1.0,4,2207,1
3.0,2.0,4,1,187,2,1.0,1.0,5,5691,0
3.0,2.0,6,4,300,4,1.0,0.0,8,1301,1
1.0,1.0,4,3,138,3,0.0,1.0,2,5358,0
4.0,2.0,6,3,260,4,1.0,1.0,9,1131,1
3.0,2.0,3,5,241,3,2.0,1.0,48,2841,1
2.0,0.0,4,2,223,6,1.0,0.0,10,1650,1
0.0,2.0,6,4,217,5,1.0,0.0,7,3725,1
4.0,2.0,5,4,211,3,1.0,1.0,9,4908,0
0.0,2.0,3,2,196,5,2.0,0.0,6,5692,0
0.0,2.0,5,1,227,3,1.0,0.0,19,3007,1
4.0,2.0,3,1,147,2,2.0,1.0,52,1934,1
2.0,2.0,2,4,139,8,2.0,0.0,62,1180,1
2.0,2.0,7,4,281,4,1.0,1.0,9,1970,0
2.0,2.0,3,4,245,3,2.0,0.0,7,5429,0
3.0,1.0,6,2,260,3,1.0,1.0,2,4071,0
4.0,1.0,4,1,241,2,1.0,1.0,3,5672,0
1.0,2.0,4,1,145,6,1.0,1.0,32,1673,1
4.0,2.0,4,5,171,3,2.0,0.0,2,1114,1
3.0,2.0,4,5,249,5,2.0,1.0,3,1530,1
1.0,0.0,5,3,265,3,2.0,1.0,30,2293,1
4.0,2.0,4,2,176,3,2.0,0.0,12,1750,1
2.0,1.0,2,5,263,3,1.0,0.0,5,2947,1
4.0,1.0,4,4,174,3,1.0,1.0,49,1141,1
4.0,2.0,4,4,135,2,1.0,0.0,10,4508,1
1.0,2.0,3,4,153,3,2.0,0.0,9,5474,0
1.0,2.0,6,3,250,4,1.0,1.0,9,1618,0
0.0,2.0,5,1,256,2,2.0,0.0,1,5352,1
1.0,2.0,3,3,140,4,1.0,0.0,47,1207,1
1.0,2.0,6,1,283,5,1.0,0.0,9,1311,1
1.0,2.0,4,3,165,2,1.0,1.0,2,5210,0
0.0,2.0,5,5,259,6,1.0,1.0,5,1382,1
2.0,2.0,3,1,147,4,1.0,1.0,18,1613,1
0.0,2.0,3,3,274,3,1.0,1.0,6,2986,1
0.0,2.0,3,5,157,3,1.0,1.0,7,5100,0
1.0,2.0,3,4,160,3,2.0,1.0,3,5662,0
4.0,2.0,3,2,203,2,2.0,0.0,39,3845,1
4.0,1.0,5,2,239,5,2.0,0.0,6,1310,1
4.0,2.0,4,1,268,3,2.0,1.0,6,4681,1
1.0,2.0,3,3,203,3,2.0,0.0,8,5929,0
3.0,1.0,3,2,229,3,1.0,1.0,2,4447,1
2.0,1.0,4,1,168,2,1.0,0.0,41,1515,1
4.0,1.0,6,4,240,3,1.0,0.0,9,4986,1
4.0,2.0,3,2,204,2,0.0,0.0,2,5526,0
0.0,2.0,6,2,265,3,1.0,1.0,3,1904,1
4.0,2.0,5,4,226,5,1.0,1.0,47,2240,1
0.0,2.0,6,5,206,2,1.0,0.0,6,5646,1
3.0,2.0,2,5,284,3,2.0,1.0,6,4575,0
0.0,0.0,5,2,275,4,2.0,0.0,10,1141,1
1.0,2.0,3,3,240,3,1.0,0.0,5,4888,1
3.0,0.0,3,3,185,2,1.0,1.0,4,4746,0
2.0,2.0,3,1,220,3,2.0,0.0,6,5319,0
2.0,0.0,6,5,305,4,2.0,1.0,10,1418,1
0.0,2.0,3,2,211,2,1.0,1.0,4,4978,1
3.0,2.0,2,4,153,2,2.0,0.0,57,1264,1
2.0,2.0,3,1,256,4,2.0,0.0,3,4398,1
0.0,2.0,3,2,177,4,1.0,0.0,3,4199,1
2.0,0.0,3,3,154,2,1.0,1.0,1,5884,1
0.0,0.0,5,2,131,5,1.0,0.0,4,4600,1
2.0,2.0,3,2,212,3,2.0,1.0,10,4117,0
0.0,2.0,4,4,163,3,1.0,1.0,8,4921,1
0.0,2.0,6,1,275,4,1.0,1.0,7,1767,0
4.0,2.0,3,5,206,3,1.0,0.0,6,4620,1
2.0,2.0,2,3,158,2,2.0,0.0,36,1788,1
1.0,2.0,3,2,136,2,0.0,0.0,6,4002,1
3.0,2.0,3,3,250,2,2.0,0.0,8,5067,0
1.0,1.0,3,2,180,2,1.0,1.0,53,1853,1
0.0,0.0,5,1,271,5,1.0,1.0,4,1353,0
4.0,2.0,6,2,269,4,2.0,0.0,10,1166,0
0.0,0.0,3,4,155,3,2.0,1.0,9,5718,1
3.0,2.0,4,3,228,5,1.0,0.0,9,1044,0
4.0,2.0,4,4,243,5,2.0,1.0,10,4356,0
1.0,2.0,4,4,146,10,1.0,1.0,1,4351,0
4.0,2.0,3,3,261,4,2.0,0.0,4,4307,1
0.0,0.0,4,2,249,6,1.0,0.0,9,1673,1
3.0,2.0,4,4,212,4,2.0,0.0,2,3830,1
0.0,0.0,3,1,185,2,2.0,0.0,34,3299,1
0.0,2.0,4,5,134,4,1.0,1.0,36,1191,1
0.0,1.0,5,4,230,2,2.0,0.0,48,3743,1
4.0,0.0,6,4,221,5,2.0,1.0,8,4511,1
4.0,2.0,4,4,255,2,2.0,1.0,29,2267,1
2.0,2.0,4,2,216,3,1.0,0.0,12,2273,1
3.0,2.0,2,1,192,3,1.0,0.0,9,4774,0
1.0,2.0,3,2,221,3,0.0,0.0,7,5477,0
1.0,2.0,3,1,202,3,2.0,1.0,5,1556,1
4.0,0.0,5,2,251,2,1.0,1.0,2,4245,1
2.0,2.0,4,2,191,3,0.0,1.0,3,2353,1
4.0,1.0,3,4,287,5,2.0,0.0,9,5308,0
1.0,1.0,5,5,232,5,1.0,0.0,2,5561,0
1.0,2.0,3,1,244,4,2.0,1.0,6,4734,1
2.0,0.0,5,4,275,4,1.0,0.0,7,4597,0
4.0,2.0,6,3,247,4,2.0,1.0,7,1626,1
3.0,2.0,3,1,227,3,2.0,1.0,52,3336,1
4.0,2.0,3,1,176,3,1.0,0.0,63,1420,1
0.0,1.0,4,3,247,3,0.0,0.0,1,5214,0
2.0,2.0,3,4,269,3,2.0,0.0,21,3716,1
2.0,0.0,4,1,180,2,1.0,1.0,23,1193,1
4.0,1.0,5,3,237,3,1.0,0.0,8,5131,0
3.0,2.0,4,5,251,6,1.0,0.0,1,1625,0
2.0,2.0,5,4,151,4,2.0,1.0,10,1441,1
