loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,__target__
13.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,False
32.0,6.0,1.0,6.0,82.0,402.37,0.07,15.0,26.82,6035.48,0.13,335.3,26.0,1.0,3.0,0,15.0,15.0,52.0,30.0,11.0,False
22.0,4.0,1.0,3.0,64.0,307.67,0.08,13.0,23.67,3999.72,0.1,222.21,18.0,0.0,2.0,0,14.0,14.0,38.0,26.0,7.0,False
31.0,15.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.0,False
48.0,3.0,1.0,3.0,350.0,1965.15,0.03,32.67,60.15,64205.08,0.66,3566.95,42.0,0.0,4.0,0,17.0,32.0,227.0,123.0,5.0,False
91.0,2.0,1.0,1.0,600.0,3748.76,0.03,34.4,108.98,128957.22,1.25,7164.29,80.0,0.0,8.0,1,16.0,60.0,342.0,258.0,3.0,True
7.0,1.0,1.0,1.0,13.0,41.21,0.32,3.12,13.19,128.78,0.01,7.15,5.0,0.0,0.0,0,5.0,4.0,8.0,5.0,1.0,False
29.0,3.0,1.0,2.0,68.0,330.34,0.1,9.88,33.43,3264.56,0.11,181.36,22.0,2.0,2.0,0,12.0,17.0,40.0,28.0,5.0,False
27.0,11.0,6.0,5.0,131.0,671.94,0.03,36.0,18.66,24189.7,0.22,1343.87,23.0,0.0,2.0,0,21.0,14.0,83.0,48.0,21.0,False
113.0,16.0,9.0,10.0,350.0,2083.96,0.02,41.28,50.48,86030.5,0.69,4779.47,96.0,6.0,9.0,0,23.0,39.0,210.0,140.0,31.0,True
19.0,2.0,1.0,2.0,58.0,278.83,0.08,13.33,20.91,3717.69,0.09,206.54,13.0,0.0,3.0,0,16.0,12.0,38.0,20.0,3.0,False
39.0,4.0,1.0,4.0,97.0,526.35,0.07,14.76,35.66,7768.89,0.18,431.61,20.0,6.0,7.0,4,18.0,25.0,56.0,41.0,7.0,False
22.0,2.0,1.0,2.0,34.0,149.34,0.14,7.15,20.89,1067.77,0.05,59.32,12.0,3.0,5.0,0,11.0,10.0,21.0,13.0,3.0,False
21.0,3.0,3.0,2.0,60.0,294.41,0.1,9.94,29.62,2926.82,0.1,162.6,17.0,3.0,1.0,0,13.0,17.0,34.0,26.0,5.0,False
21.0,2.0,1.0,1.0,35.0,175.0,0.12,8.5,20.59,1487.5,0.06,82.64,19.0,0.0,0.0,0,17.0,15.0,20.0,15.0,3.0,False
18.0,4.0,1.0,4.0,52.0,241.48,0.14,7.33,32.93,1770.86,0.08,98.38,13.0,0.0,2.0,0,10.0,15.0,30.0,22.0,7.0,False
12.0,4.0,4.0,1.0,30.0,117.21,0.13,7.5,15.63,879.05,0.04,48.84,8.0,0.0,2.0,0,9.0,6.0,20.0,10.0,7.0,False
16.0,8.0,8.0,1.0,55.0,214.88,0.07,13.5,15.92,2900.87,0.07,161.16,13.0,0.0,1.0,0,9.0,6.0,37.0,18.0,15.0,False
5.0,1.0,1.0,1.0,11.0,34.87,0.32,3.12,11.16,108.97,0.01,6.05,3.0,0.0,0.0,0,5.0,4.0,6.0,5.0,1.0,False
4.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,2.0,0.0,0.0,0,5.0,4.0,6.0,4.0,1.0,False
4.0,1.0,1.0,1.0,11.0,34.87,0.5,2.0,17.43,69.74,0.01,3.87,2.0,0.0,0.0,0,4.0,5.0,6.0,5.0,1.0,False
14.0,3.0,1.0,3.0,23.0,89.86,0.23,4.38,20.54,393.13,0.03,21.84,10.0,0.0,2.0,0,7.0,8.0,13.0,10.0,5.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0,4.0,4.0,5.0,4.0,1.0,False
4.0,1.0,1.0,1.0,9.0,28.53,0.4,2.5,11.41,71.32,0.01,3.96,2.0,0.0,0.0,0,5.0,4.0,5.0,4.0,1.0,False
39.0,13.0,12.0,9.0,154.0,845.75,0.04,23.6,35.84,19959.59,0.28,1108.87,34.0,0.0,3.0,0,20.0,25.0,95.0,59.0,25.0,False
45.0,4.0,1.0,4.0,151.0,808.99,0.08,12.83,63.04,10382.04,0.27,576.78,35.0,0.0,8.0,0,11.0,30.0,81.0,70.0,7.0,False
26.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,False
32.0,6.0,6.0,4.0,81.0,397.46,0.07,14.0,28.39,5564.41,0.13,309.13,23.0,2.0,4.0,1,14.0,16.0,49.0,32.0,11.0,False
86.0,12.0,1.0,2.0,136.0,789.8,0.05,18.38,42.98,14512.58,0.26,806.25,70.0,0.0,14.0,0,24.0,32.0,87.0,49.0,13.0,True
56.0,7.0,5.0,2.0,101.0,513.83,0.05,21.94,23.42,11272.23,0.17,626.23,28.0,6.0,16.0,4,18.0,16.0,62.0,39.0,13.0,False
14.0,3.0,1.0,3.0,35.0,145.95,0.18,5.6,26.06,817.31,0.05,45.41,12.0,0.0,0.0,0,8.0,10.0,21.0,14.0,5.0,False
69.0,12.0,1.0,12.0,237.0,1394.19,0.04,28.21,49.43,39323.21,0.46,2184.62,63.0,2.0,2.0,0,20.0,39.0,127.0,110.0,13.0,False
36.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,True
105.0,6.0,1.0,6.0,556.0,3323.37,0.02,45.83,72.52,152296.93,1.11,8460.94,87.0,2.0,14.0,0,17.0,46.0,308.0,248.0,11.0,False
45.0,4.0,1.0,2.0,88.0,418.43,0.07,14.4,29.06,6025.39,0.14,334.74,25.0,10.0,8.0,0,12.0,15.0,52.0,36.0,7.0,False
54.0,4.0,1.0,4.0,188.0,1032.47,0.06,17.61,58.62,18184.77,0.34,1010.26,40.0,4.0,7.0,0,14.0,31.0,110.0,78.0,7.0,False
39.0,4.0,1.0,4.0,116.0,574.69,0.07,14.03,40.98,8059.98,0.19,447.78,27.0,3.0,5.0,0,11.0,20.0,65.0,51.0,7.0,False
113.0,1.0,1.0,1.0,565.0,3427.34,0.05,18.37,186.54,62970.12,1.14,3498.34,95.0,0.0,16.0,0,8.0,59.0,294.0,271.0,1.0,True
27.0,6.0,1.0,3.0,95.0,396.14,0.03,30.0,13.2,11884.29,0.13,660.24,21.0,0.0,1.0,3,12.0,6.0,65.0,30.0,11.0,False
32.0,6.0,6.0,4.0,81.0,397.46,0.07,14.0,28.39,5564.41,0.13,309.13,23.0,2.0,4.0,1,14.0,16.0,49.0,32.0,11.0,False
56.0,15.0,5.0,5.0,125.0,655.99,0.05,19.02,34.48,12479.45,0.22,693.3,37.0,10.0,7.0,0,17.0,21.0,78.0,47.0,29.0,False
25.0,3.0,3.0,3.0,60.0,305.25,0.11,8.75,34.89,2670.92,0.1,148.38,14.0,3.0,6.0,0,14.0,20.0,35.0,25.0,5.0,False
23.0,5.0,1.0,4.0,81.0,408.6,0.06,15.42,26.5,6299.19,0.14,349.95,20.0,0.0,1.0,0,15.0,18.0,44.0,37.0,9.0,False
13.0,3.0,3.0,1.0,26.0,106.27,0.11,9.17,11.59,974.18,0.04,54.12,10.0,0.0,1.0,0,11.0,6.0,16.0,10.0,5.0,False
17.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,False
11.0,1.0,1.0,1.0,48.0,217.13,0.11,8.71,24.93,1890.85,0.07,105.05,8.0,0.0,1.0,0,11.0,12.0,29.0,19.0,1.0,False
25.0,3.0,1.0,3.0,36.0,150.12,0.09,11.0,13.65,1651.29,0.05,91.74,16.0,3.0,4.0,0,11.0,7.0,22.0,14.0,5.0,False
139.0,11.0,11.0,11.0,321.0,1974.07,0.04,26.27,75.13,51867.69,0.66,2881.54,75.0,28.0,32.0,2,20.0,51.0,187.0,134.0,21.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0,4.0,4.0,5.0,4.0,1.0,False
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0,4.0,4.0,5.0,4.0,1.0,False
116.0,20.0,17.0,10.0,380.0,2429.08,0.03,35.17,69.07,85429.53,0.81,4746.09,99.0,8.0,6.0,1,25.0,59.0,214.0,166.0,39.0,False
24.0,4.0,1.0,3.0,68.0,336.89,0.07,13.59,24.78,4579.54,0.11,254.42,17.0,0.0,4.0,0,15.0,16.0,39.0,29.0,7.0,False
159.0,39.0,32.0,23.0,514.0,3294.43,0.02,42.92,76.76,141385.82,1.1,7854.77,112.0,21.0,22.0,2,25.0,60.0,308.0,206.0,77.0,False
7.0,2.0,1.0,2.0,15.0,53.77,0.29,3.5,15.36,188.21,0.02,10.46,4.0,0.0,1.0,0,6.0,6.0,8.0,7.0,3.0,False
7.0,1.0,1.0,1.0,26.0,89.95,0.14,7.0,12.85,629.62,0.03,34.98,5.0,0.0,0.0,0,7.0,4.0,18.0,8.0,1.0,True
50.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,False
21.0,2.0,1.0,2.0,31.0,121.11,0.21,4.67,25.95,565.2,0.04,31.4,13.0,3.0,3.0,0,6.0,9.0,17.0,14.0,3.0,False
66.0,10.0,1.0,2.0,258.0,1433.08,0.05,21.56,66.46,30900.87,0.48,1716.72,48.0,2.0,10.0,1,15.0,32.0,166.0,92.0,19.0,False
17.0,2.0,1.0,2.0,66.0,326.98,0.13,7.62,42.92,2491.25,0.11,138.4,14.0,0.0,1.0,0,10.0,21.0,34.0,32.0,3.0,False
152.0,11.0,3.0,9.0,595.0,3890.8,0.03,39.67,98.09,154335.05,1.3,8574.17,139.0,0.0,8.0,0,21.0,72.0,323.0,272.0,21.0,False
26.0,7.0,6.0,4.0,47.0,209.59,0.13,7.92,26.47,1659.28,0.07,92.18,21.0,0.0,3.0,0,10.0,12.0,28.0,19.0,13.0,False
13.0,3.0,1.0,1.0,34.0,138.97,0.12,8.44,16.47,1172.59,0.05,65.14,10.0,0.0,1.0,0,9.0,8.0,19.0,15.0,5.0,False
31.0,6.0,3.0,5.0,66.0,320.63,0.07,14.15,22.65,4538.1,0.11,252.12,18.0,4.0,5.0,2,16.0,13.0,43.0,23.0,11.0,False
155.0,22.0,5.0,8.0,931.0,5606.82,0.01,146.61,38.24,822022.76,1.87,45667.93,97.0,46.0,10.0,0,29.0,36.0,567.0,364.0,43.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0,4.0,3.0,4.0,3.0,1.0,False
18.0,1.0,1.0,1.0,68.0,315.78,0.2,5.05,62.5,1595.53,0.11,88.64,14.0,0.0,2.0,0,6.0,19.0,36.0,32.0,1.0,True
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,4.0,0.0,0.0,0,4.0,3.0,4.0,3.0,1.0,False
15.0,4.0,1.0,4.0,62.0,301.19,0.13,7.63,39.47,2298.59,0.1,127.7,14.0,0.0,1.0,0,10.0,19.0,33.0,29.0,7.0,False
7.0,2.0,1.0,2.0,14.0,48.43,0.28,3.6,13.45,174.36,0.02,9.69,6.0,0.0,0.0,1,6.0,5.0,8.0,6.0,3.0,False
46.0,18.0,18.0,14.0,200.0,1134.49,0.05,21.67,52.35,24586.42,0.38,1365.91,39.0,0.0,5.0,0,19.0,32.0,127.0,73.0,35.0,False
43.0,4.0,4.0,2.0,63.0,292.56,0.06,17.25,16.96,5046.71,0.1,280.37,25.0,12.0,4.0,0,15.0,10.0,41.0,23.0,7.0,False
46.0,8.0,3.0,6.0,115.0,589.87,0.04,24.67,23.91,14550.07,0.2,808.34,35.0,3.0,5.0,0,20.0,15.0,81.0,37.0,12.0,False
7.0,2.0,1.0,2.0,14.0,50.19,0.24,4.2,11.95,210.8,0.02,11.71,7.0,0.0,0.0,0,7.0,5.0,8.0,6.0,3.0,True
68.0,5.0,1.0,4.0,309.0,1725.75,0.03,32.04,53.85,55302.55,0.58,3072.36,53.0,1.0,8.0,0,15.0,32.0,167.0,140.0,9.0,True
23.0,3.0,1.0,3.0,56.0,256.76,0.12,8.46,30.34,2172.57,0.09,120.7,17.0,0.0,4.0,0,11.0,13.0,36.0,20.0,5.0,True
38.0,5.0,5.0,2.0,139.0,780.44,0.05,22.0,35.47,17169.78,0.26,953.88,28.0,0.0,4.0,2,22.0,27.0,85.0,54.0,9.0,False
163.0,19.0,16.0,6.0,258.0,1353.97,0.02,52.5,25.79,71083.18,0.45,3949.07,70.0,39.0,40.0,12,19.0,19.0,153.0,105.0,37.0,False
28.0,6.0,1.0,5.0,71.0,329.71,0.09,10.67,30.91,3516.95,0.11,195.39,23.0,0.0,3.0,0,10.0,15.0,39.0,32.0,11.0,False
8.0,2.0,1.0,2.0,18.0,66.61,0.33,3.0,22.2,199.82,0.02,11.1,6.0,0.0,0.0,0,6.0,7.0,11.0,7.0,3.0,False
27.0,4.0,3.0,2.0,60.0,294.41,0.09,11.0,26.76,3238.55,0.1,179.92,19.0,5.0,1.0,0,15.0,15.0,38.0,22.0,7.0,False
147.0,65.0,63.0,64.0,825.0,5469.22,0.03,39.66,137.89,216922.91,1.82,12051.27,133.0,5.0,7.0,0,19.0,80.0,491.0,334.0,129.0,False
212.0,9.0,1.0,6.0,642.0,4394.8,0.03,30.52,144.02,134112.42,1.46,7450.69,103.0,55.0,34.0,18,22.0,93.0,384.0,258.0,17.0,False
95.0,2.0,1.0,2.0,440.0,2732.16,0.04,22.48,121.52,61428.8,0.91,3412.71,53.0,15.0,25.0,0,13.0,61.0,229.0,211.0,3.0,True
27.0,1.0,1.0,1.0,89.0,418.34,0.11,8.74,47.89,3654.32,0.14,203.02,18.0,0.0,5.0,0,9.0,17.0,56.0,33.0,1.0,False
72.0,10.0,1.0,1.0,272.0,1447.56,0.02,41.62,34.78,60246.25,0.48,3347.01,61.0,0.0,9.0,0,19.0,21.0,180.0,92.0,16.0,False
75.0,10.0,5.0,4.0,226.0,1340.35,0.03,29.33,45.69,39316.83,0.45,2184.27,67.0,0.0,8.0,0,22.0,39.0,122.0,104.0,19.0,True
24.0,3.0,1.0,3.0,73.0,325.54,0.1,10.38,31.35,3380.59,0.11,187.81,15.0,2.0,5.0,0,9.0,13.0,43.0,30.0,5.0,False
5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,False
7.0,2.0,1.0,1.0,15.0,53.77,0.2,5.0,10.75,268.87,0.02,14.94,5.0,0.0,0.0,0,8.0,4.0,10.0,5.0,3.0,False
11.0,3.0,3.0,2.0,18.0,66.61,0.29,3.5,19.03,233.13,0.02,12.95,9.0,0.0,0.0,0,7.0,6.0,12.0,6.0,5.0,False
117.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,False
15.0,4.0,3.0,2.0,28.0,122.98,0.12,8.13,15.14,999.25,0.04,55.51,9.0,3.0,1.0,0,13.0,8.0,18.0,10.0,7.0,False
15.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,False
10.0,3.0,3.0,2.0,23.0,94.01,0.14,7.33,12.82,689.42,0.03,38.3,7.0,0.0,1.0,0,11.0,6.0,15.0,8.0,5.0,False
30.0,6.0,3.0,1.0,63.0,276.72,0.04,23.0,12.03,6364.47,0.09,353.58,20.0,4.0,4.0,0,14.0,7.0,40.0,23.0,11.0,False
90.0,9.0,7.0,8.0,439.0,2835.69,0.03,30.59,92.71,86738.77,0.95,4818.82,80.0,1.0,7.0,0,20.0,68.0,232.0,208.0,17.0,False
7.0,1.0,1.0,1.0,16.0,57.36,0.4,2.5,22.94,143.4,0.02,7.97,3.0,0.0,2.0,0,5.0,7.0,9.0,7.0,1.0,False
30.0,4.0,4.0,3.0,100.0,539.23,0.07,13.54,39.83,7300.37,0.18,405.58,26.0,0.0,2.0,0,16.0,26.0,56.0,44.0,7.0,False
10.0,3.0,3.0,2.0,20.0,80.0,0.17,5.83,13.71,466.67,0.03,25.93,6.0,0.0,1.0,0,10.0,6.0,13.0,7.0,5.0,False
56.0,11.0,9.0,3.0,123.0,640.76,0.03,30.84,20.77,19763.53,0.21,1097.97,41.0,9.0,4.0,0,21.0,16.0,76.0,47.0,21.0,False
38.0,1.0,1.0,1.0,142.0,728.36,0.07,15.13,48.14,11020.38,0.24,612.24,24.0,0.0,9.0,0,12.0,23.0,84.0,58.0,1.0,False
65.0,10.0,1.0,1.0,177.0,1008.98,0.03,29.17,34.59,29428.52,0.34,1634.92,51.0,3.0,7.0,0,25.0,27.0,114.0,63.0,16.0,False
167.0,27.0,1.0,21.0,461.0,2665.21,0.02,52.54,50.73,140031.41,0.89,7779.52,109.0,29.0,27.0,0,18.0,37.0,245.0,216.0,53.0,False
21.0,1.0,1.0,1.0,40.0,172.88,0.32,3.17,54.59,547.44,0.06,30.41,11.0,1.0,7.0,0,5.0,15.0,21.0,19.0,1.0,True
3.0,1.0,1.0,1.0,6.0,13.93,0.25,4.0,3.48,55.73,0.0,3.1,1.0,0.0,0.0,0,4.0,1.0,4.0,2.0,1.0,False
23.0,5.0,1.0,2.0,55.0,241.58,0.06,17.06,14.16,4121.92,0.08,229.0,17.0,0.0,4.0,0,13.0,8.0,34.0,21.0,9.0,False
6.0,1.0,1.0,1.0,11.0,34.87,0.4,2.5,13.95,87.17,0.01,4.84,3.0,0.0,1.0,0,5.0,4.0,7.0,4.0,1.0,False
21.0,2.0,1.0,2.0,61.0,263.64,0.1,10.39,25.38,2738.9,0.09,152.16,12.0,4.0,3.0,0,11.0,9.0,44.0,17.0,3.0,True
14.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,False
101.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.0,False
19.0,3.0,1.0,2.0,47.0,199.65,0.04,23.8,8.39,4751.73,0.07,263.99,13.0,0.0,3.0,0,14.0,5.0,30.0,17.0,5.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0,4.0,3.0,4.0,3.0,1.0,False
13.0,3.0,1.0,3.0,32.0,125.02,0.13,8.0,15.63,1000.16,0.04,55.56,8.0,0.0,1.0,2,8.0,7.0,18.0,14.0,5.0,False
89.0,17.0,14.0,10.0,340.0,2062.46,0.03,28.99,71.15,59789.22,0.69,3321.62,70.0,7.0,10.0,0,21.0,46.0,213.0,127.0,33.0,False
8.0,1.0,1.0,1.0,53.0,207.07,0.13,8.0,25.88,1656.52,0.07,92.03,5.0,0.0,0.0,0,6.0,9.0,29.0,24.0,1.0,False
18.0,3.0,1.0,3.0,42.0,187.3,0.16,6.25,29.97,1170.6,0.06,65.03,15.0,0.0,1.0,0,10.0,12.0,27.0,15.0,5.0,False
41.0,2.0,1.0,1.0,150.0,792.81,0.12,8.2,96.65,6503.52,0.26,361.31,34.0,0.0,5.0,0,7.0,32.0,75.0,75.0,3.0,False
51.0,14.0,9.0,2.0,125.0,660.68,0.04,22.29,29.65,14723.62,0.22,817.98,42.0,0.0,4.0,1,18.0,21.0,73.0,52.0,27.0,False
14.0,3.0,3.0,2.0,30.0,122.62,0.12,8.44,14.53,1034.64,0.04,57.48,10.0,0.0,2.0,0,9.0,8.0,15.0,15.0,5.0,False
11.0,1.0,1.0,1.0,19.0,70.31,0.29,3.43,20.51,241.06,0.02,13.39,6.0,0.0,3.0,0,6.0,7.0,11.0,8.0,1.0,False
18.0,1.0,1.0,1.0,17.0,66.42,0.3,3.33,19.93,221.39,0.02,12.3,14.0,0.0,2.0,0,6.0,9.0,7.0,10.0,1.0,True
87.0,16.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.0,False
78.0,13.0,4.0,6.0,347.0,2006.13,0.02,54.63,36.73,109584.95,0.67,6088.05,51.0,16.0,9.0,0,23.0,32.0,195.0,152.0,25.0,True
89.0,14.0,11.0,8.0,277.0,1674.3,0.03,32.36,51.74,54181.04,0.56,3010.06,69.0,7.0,7.0,4,23.0,43.0,156.0,121.0,27.0,True
14.0,3.0,1.0,3.0,39.0,173.92,0.1,9.6,18.12,1669.61,0.06,92.76,11.0,0.0,1.0,0,12.0,10.0,23.0,16.0,5.0,False
13.0,3.0,1.0,2.0,33.0,134.89,0.06,15.6,8.65,2104.23,0.04,116.9,10.0,0.0,1.0,0,12.0,5.0,20.0,13.0,5.0,False
23.0,1.0,1.0,1.0,84.0,420.0,0.2,4.9,85.71,2058.0,0.14,114.33,15.0,0.0,6.0,0,7.0,25.0,49.0,35.0,1.0,False
59.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,False
26.0,6.0,3.0,5.0,79.0,383.78,0.08,13.0,29.52,4989.15,0.13,277.17,13.0,9.0,2.0,0,13.0,16.0,47.0,32.0,11.0,False
31.0,3.0,1.0,1.0,90.0,375.29,0.03,29.86,12.57,11205.18,0.13,622.51,20.0,4.0,5.0,0,11.0,7.0,52.0,38.0,5.0,False
29.0,5.0,1.0,5.0,141.0,684.98,0.03,32.58,21.02,22318.78,0.23,1239.93,23.0,0.0,4.0,0,17.0,12.0,95.0,46.0,9.0,False
17.0,1.0,1.0,1.0,49.0,227.55,0.19,5.34,42.58,1215.96,0.08,67.55,11.0,0.0,4.0,0,9.0,16.0,30.0,19.0,1.0,False
69.0,8.0,5.0,4.0,218.0,1282.42,0.04,26.8,47.85,34372.13,0.43,1909.56,54.0,4.0,9.0,0,21.0,38.0,121.0,97.0,15.0,False
11.0,2.0,1.0,2.0,29.0,120.93,0.14,7.0,17.28,846.49,0.04,47.03,7.0,0.0,2.0,0,9.0,9.0,15.0,14.0,3.0,False
19.0,3.0,1.0,2.0,43.0,191.76,0.07,13.72,13.97,2631.31,0.06,146.18,9.0,0.0,1.0,0,13.0,9.0,24.0,19.0,5.0,False
8.0,1.0,1.0,1.0,31.0,114.71,0.3,3.33,34.41,382.38,0.04,21.24,6.0,0.0,0.0,0,4.0,9.0,16.0,15.0,1.0,True
16.0,3.0,1.0,3.0,37.0,151.24,0.16,6.22,24.31,941.02,0.05,52.28,12.0,0.0,2.0,0,8.0,9.0,23.0,14.0,5.0,False
112.0,44.0,43.0,43.0,591.0,3777.86,0.03,37.81,99.91,142850.32,1.26,7936.13,99.0,3.0,8.0,0,20.0,64.0,349.0,242.0,87.0,False
9.0,1.0,1.0,1.0,16.0,53.15,0.27,3.75,14.17,199.32,0.02,11.07,5.0,0.0,2.0,0,6.0,4.0,11.0,5.0,1.0,False
26.0,3.0,1.0,3.0,51.0,247.76,0.17,6.05,40.93,1499.58,0.08,83.31,17.0,4.0,3.0,0,10.0,19.0,28.0,23.0,5.0,False
46.0,6.0,1.0,5.0,144.0,738.62,0.04,24.42,30.25,18037.8,0.25,1002.1,39.0,0.0,4.0,0,16.0,19.0,86.0,58.0,11.0,False
39.0,6.0,6.0,5.0,127.0,666.49,0.05,20.24,32.93,13488.42,0.22,749.36,31.0,0.0,6.0,0,17.0,21.0,77.0,50.0,11.0,False
4.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,0.0,0.0,0,4.0,3.0,4.0,3.0,1.0,False
8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,False
55.0,3.0,1.0,3.0,197.0,1117.47,0.1,10.29,108.64,11493.95,0.37,638.55,35.0,7.0,11.0,0,9.0,42.0,101.0,96.0,5.0,False
7.0,2.0,1.0,2.0,20.0,80.0,0.16,6.43,12.44,514.28,0.03,28.57,4.0,0.0,1.0,0,9.0,7.0,10.0,10.0,3.0,False
16.0,2.0,1.0,2.0,46.0,205.13,0.13,7.92,25.91,1623.98,0.07,90.22,13.0,0.0,1.0,0,10.0,12.0,27.0,19.0,3.0,False
6.0,1.0,1.0,1.0,10.0,28.07,0.38,2.67,10.53,74.86,0.01,4.16,3.0,0.0,0.0,0,4.0,3.0,6.0,4.0,1.0,False
34.0,4.0,1.0,2.0,81.0,397.46,0.09,11.33,35.07,4504.53,0.13,250.25,24.0,2.0,6.0,0,12.0,18.0,47.0,34.0,7.0,False
81.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,False
33.0,6.0,1.0,1.0,83.0,411.2,0.05,21.82,18.85,8971.6,0.14,498.42,26.0,1.0,2.0,2,20.0,11.0,59.0,24.0,10.0,False
16.0,5.0,1.0,1.0,36.0,140.65,0.08,12.0,11.72,1687.78,0.05,93.77,8.0,0.0,5.0,0,10.0,5.0,24.0,12.0,9.0,False
48.0,13.0,12.0,7.0,156.0,812.67,0.04,23.18,35.06,18839.28,0.27,1046.63,34.0,3.0,4.0,5,15.0,22.0,88.0,68.0,25.0,False
52.0,8.0,5.0,7.0,129.0,704.27,0.05,21.28,33.1,14986.79,0.23,832.6,41.0,1.0,8.0,0,19.0,25.0,73.0,56.0,15.0,True
21.0,5.0,1.0,2.0,64.0,281.11,0.06,17.33,16.21,4872.54,0.09,270.7,14.0,2.0,3.0,0,12.0,9.0,38.0,26.0,9.0,False
42.0,3.0,1.0,3.0,104.0,463.78,0.04,25.2,18.4,11687.28,0.15,649.29,27.0,4.0,4.0,0,12.0,10.0,62.0,42.0,5.0,False
37.0,7.0,6.0,3.0,94.0,530.52,0.06,17.46,30.38,9264.49,0.18,514.69,27.0,7.0,3.0,0,23.0,27.0,53.0,41.0,13.0,False
24.0,5.0,5.0,2.0,50.0,216.1,0.07,15.0,14.41,3241.45,0.07,180.08,19.0,0.0,1.0,0,12.0,8.0,30.0,20.0,9.0,False
68.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.0,False
33.0,3.0,1.0,3.0,75.0,390.71,0.1,10.23,38.2,3995.89,0.13,221.99,22.0,1.0,5.0,0,15.0,22.0,45.0,30.0,5.0,False
9.0,1.0,1.0,1.0,14.0,48.43,0.28,3.6,13.45,174.36,0.02,9.69,6.0,0.0,1.0,0,6.0,5.0,8.0,6.0,1.0,False
15.0,3.0,1.0,2.0,32.0,130.8,0.14,7.33,17.84,959.19,0.04,53.29,13.0,0.0,0.0,0,11.0,6.0,24.0,8.0,5.0,False
74.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,False
