RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,__target__
1555.0,3086.0,45.0,77.0,2.0,2.0,6.0,0.0,2.0,1
2616.0,652.0,18.0,19.0,241.0,255.0,1053.0,36.0,264.0,1
490.0,3222.0,4.0,2.0,0.0,3.0,321.0,56.0,3.0,1
441.0,3664.0,18.0,61.0,320.0,47.0,5.0,61.0,51.0,0
2202.0,1890.0,18.0,63.0,371.0,47.0,5.0,61.0,51.0,1
3760.0,937.0,18.0,61.0,88.0,22.0,5.0,61.0,23.0,0
3634.0,1889.0,78.0,105.0,73.0,50.0,817.0,12.0,54.0,1
794.0,1238.0,18.0,69.0,197.0,22.0,5.0,61.0,23.0,1
5493.0,3702.0,18.0,65.0,286.0,4.0,5.0,61.0,4.0,1
1376.0,2062.0,18.0,65.0,261.0,4.0,1899.0,61.0,4.0,1
4565.0,619.0,18.0,61.0,110.0,46.0,2141.0,63.0,50.0,1
4538.0,1523.0,27.0,28.0,6.0,0.0,2.0,56.0,0.0,1
2418.0,1257.0,18.0,69.0,197.0,22.0,1112.0,61.0,23.0,1
5416.0,3170.0,18.0,65.0,31.0,22.0,5.0,61.0,23.0,1
3524.0,2849.0,67.0,97.0,13.0,35.0,61.0,60.0,39.0,1
6327.0,2275.0,18.0,55.0,206.0,4.0,5.0,61.0,4.0,1
893.0,892.0,18.0,33.0,166.0,22.0,5.0,61.0,23.0,0
1471.0,2319.0,3.0,48.0,133.0,6.0,111.0,62.0,5.0,1
2274.0,654.0,78.0,105.0,7.0,217.0,1592.0,62.0,227.0,1
3199.0,1002.0,75.0,100.0,13.0,96.0,1457.0,60.0,104.0,1
4338.0,629.0,18.0,65.0,360.0,46.0,2141.0,63.0,50.0,1
4565.0,656.0,18.0,61.0,323.0,22.0,1899.0,61.0,23.0,1
5910.0,2207.0,18.0,61.0,33.0,11.0,19.0,0.0,11.0,1
4362.0,50.0,18.0,63.0,240.0,38.0,2278.0,17.0,42.0,1
3599.0,4030.0,18.0,55.0,317.0,147.0,1107.0,37.0,157.0,1
2001.0,3773.0,18.0,65.0,57.0,260.0,701.0,61.0,269.0,1
6328.0,1325.0,6.0,4.0,88.0,4.0,15.0,61.0,4.0,1
5493.0,956.0,18.0,63.0,126.0,72.0,1682.0,64.0,79.0,1
3184.0,346.0,18.0,61.0,257.0,119.0,2336.0,8.0,128.0,1
3767.0,2874.0,50.0,60.0,145.0,103.0,2047.0,9.0,111.0,1
6820.0,20.0,18.0,55.0,158.0,4.0,1899.0,61.0,4.0,1
5493.0,1377.0,18.0,18.0,41.0,32.0,2311.0,4.0,36.0,1
3916.0,3047.0,29.0,173.0,379.0,68.0,102.0,26.0,75.0,1
4474.0,2284.0,90.0,125.0,240.0,127.0,191.0,10.0,136.0,1
5599.0,2971.0,127.0,31.0,20.0,22.0,5.0,61.0,23.0,1
1705.0,2244.0,18.0,61.0,186.0,22.0,5.0,61.0,23.0,1
2355.0,1214.0,18.0,61.0,155.0,104.0,1952.0,3.0,112.0,1
5531.0,2271.0,18.0,65.0,167.0,4.0,5.0,61.0,4.0,1
1317.0,2435.0,18.0,61.0,49.0,92.0,964.0,9.0,100.0,1
5154.0,1022.0,48.0,57.0,48.0,233.0,1748.0,26.0,243.0,1
2228.0,1861.0,18.0,61.0,232.0,72.0,1293.0,64.0,79.0,1
5034.0,3152.0,18.0,71.0,78.0,186.0,169.0,21.0,196.0,1
1203.0,2042.0,18.0,63.0,153.0,155.0,5.0,21.0,164.0,0
2120.0,2265.0,18.0,33.0,164.0,47.0,5.0,61.0,51.0,0
7388.0,3149.0,18.0,61.0,320.0,22.0,5.0,61.0,23.0,1
1814.0,2260.0,18.0,61.0,125.0,4.0,1493.0,61.0,4.0,1
987.0,2218.0,18.0,55.0,206.0,22.0,5.0,61.0,23.0,1
488.0,1086.0,18.0,68.0,215.0,146.0,1684.0,9.0,156.0,1
99.0,2076.0,18.0,71.0,118.0,22.0,5.0,61.0,23.0,1
3302.0,642.0,18.0,33.0,201.0,78.0,467.0,19.0,85.0,1
6102.0,3361.0,18.0,68.0,40.0,34.0,58.0,63.0,38.0,1
2609.0,1154.0,54.0,70.0,35.0,11.0,213.0,0.0,11.0,1
4362.0,696.0,18.0,63.0,207.0,115.0,2265.0,17.0,124.0,1
814.0,818.0,18.0,61.0,364.0,52.0,1117.0,9.0,56.0,1
1426.0,2976.0,18.0,65.0,57.0,22.0,5.0,61.0,23.0,1
3509.0,1006.0,18.0,61.0,125.0,289.0,1078.0,17.0,297.0,1
3940.0,3794.0,18.0,55.0,39.0,22.0,5.0,61.0,23.0,1
7098.0,1385.0,18.0,18.0,55.0,31.0,55.0,14.0,35.0,0
1783.0,3709.0,51.0,72.0,127.0,47.0,226.0,61.0,51.0,0
5336.0,1366.0,18.0,33.0,100.0,147.0,2102.0,37.0,157.0,1
886.0,2929.0,18.0,65.0,168.0,22.0,5.0,61.0,23.0,1
2910.0,2029.0,58.0,76.0,73.0,61.0,297.0,62.0,67.0,1
4565.0,3090.0,18.0,69.0,260.0,4.0,5.0,61.0,4.0,1
5785.0,1457.0,57.0,48.0,28.0,38.0,2278.0,17.0,42.0,1
3524.0,1910.0,67.0,97.0,13.0,9.0,17.0,60.0,9.0,1
4530.0,128.0,13.0,11.0,0.0,0.0,0.0,56.0,0.0,1
7218.0,3049.0,18.0,63.0,264.0,11.0,19.0,0.0,11.0,1
779.0,2556.0,18.0,65.0,145.0,75.0,737.0,9.0,82.0,1
980.0,3322.0,100.0,140.0,398.0,4.0,1234.0,61.0,4.0,1
7321.0,3790.0,18.0,65.0,219.0,22.0,5.0,61.0,23.0,1
3194.0,3773.0,18.0,65.0,57.0,260.0,701.0,61.0,269.0,1
3112.0,2425.0,102.0,142.0,123.0,9.0,17.0,60.0,9.0,1
646.0,1998.0,40.0,47.0,335.0,331.0,458.0,62.0,64.0,1
6103.0,3793.0,72.0,94.0,115.0,22.0,5.0,61.0,23.0,0
1750.0,1129.0,40.0,47.0,7.0,6.0,396.0,62.0,5.0,1
4189.0,4027.0,18.0,55.0,39.0,22.0,5.0,61.0,23.0,1
2760.0,3647.0,18.0,61.0,125.0,38.0,1172.0,17.0,42.0,1
5438.0,3997.0,18.0,63.0,108.0,22.0,5.0,61.0,23.0,1
5493.0,727.0,18.0,55.0,267.0,47.0,224.0,61.0,51.0,1
6141.0,35.0,18.0,65.0,219.0,23.0,471.0,6.0,25.0,1
3622.0,1409.0,18.0,71.0,81.0,41.0,1013.0,19.0,45.0,1
2100.0,1838.0,18.0,61.0,406.0,11.0,19.0,0.0,11.0,1
4198.0,3985.0,30.0,35.0,0.0,0.0,6.0,56.0,0.0,1
4432.0,1231.0,26.0,27.0,217.0,37.0,600.0,16.0,41.0,1
4487.0,2953.0,18.0,33.0,115.0,22.0,5.0,61.0,23.0,0
7202.0,1085.0,18.0,19.0,221.0,242.0,1505.0,10.0,252.0,1
986.0,819.0,18.0,63.0,56.0,139.0,525.0,8.0,149.0,1
5362.0,1827.0,127.0,31.0,271.0,6.0,1475.0,62.0,5.0,1
3205.0,3242.0,12.0,13.0,5.0,1.0,6.0,0.0,1.0,1
3184.0,3396.0,18.0,65.0,46.0,108.0,1538.0,34.0,117.0,1
3095.0,1151.0,18.0,18.0,55.0,155.0,879.0,21.0,164.0,1
5404.0,1932.0,67.0,97.0,149.0,246.0,989.0,30.0,256.0,1
844.0,301.0,18.0,55.0,278.0,16.0,2141.0,60.0,16.0,0
4069.0,2665.0,18.0,55.0,173.0,47.0,50.0,61.0,51.0,1
6285.0,1783.0,127.0,31.0,142.0,174.0,279.0,34.0,183.0,1
4513.0,94.0,18.0,55.0,212.0,4.0,1899.0,61.0,4.0,1
3583.0,3562.0,18.0,33.0,254.0,37.0,242.0,16.0,41.0,1
2581.0,3826.0,18.0,61.0,125.0,235.0,2256.0,65.0,245.0,1
5827.0,2264.0,18.0,63.0,341.0,38.0,322.0,17.0,42.0,1
55.0,3744.0,127.0,31.0,160.0,4.0,5.0,61.0,4.0,1
2270.0,3783.0,18.0,55.0,39.0,22.0,5.0,61.0,23.0,1
3767.0,3555.0,60.0,80.0,448.0,53.0,1184.0,9.0,57.0,1
314.0,2201.0,18.0,33.0,214.0,22.0,52.0,61.0,23.0,1
55.0,2806.0,18.0,61.0,49.0,86.0,2311.0,4.0,94.0,1
4362.0,3289.0,56.0,75.0,35.0,11.0,2330.0,0.0,11.0,1
1679.0,747.0,18.0,55.0,130.0,157.0,1076.0,25.0,166.0,1
4513.0,196.0,18.0,55.0,267.0,47.0,1031.0,61.0,51.0,1
4264.0,4050.0,18.0,18.0,265.0,59.0,83.0,23.0,65.0,1
5581.0,3934.0,18.0,61.0,61.0,22.0,1027.0,61.0,23.0,1
563.0,2969.0,18.0,18.0,443.0,38.0,67.0,17.0,42.0,1
1294.0,3254.0,18.0,71.0,118.0,41.0,951.0,19.0,45.0,1
987.0,572.0,18.0,55.0,288.0,65.0,286.0,25.0,72.0,1
5657.0,2287.0,18.0,61.0,175.0,83.0,2309.0,16.0,91.0,1
741.0,1781.0,18.0,55.0,212.0,140.0,638.0,65.0,150.0,0
3686.0,3552.0,127.0,31.0,20.0,4.0,5.0,61.0,4.0,1
4079.0,2849.0,67.0,97.0,13.0,35.0,61.0,60.0,39.0,1
4565.0,3745.0,18.0,63.0,37.0,22.0,5.0,61.0,23.0,1
7507.0,2001.0,18.0,71.0,78.0,186.0,335.0,21.0,196.0,1
4571.0,4227.0,89.0,123.0,417.0,47.0,2201.0,61.0,51.0,1
2219.0,3780.0,18.0,33.0,108.0,47.0,1722.0,61.0,51.0,1
1347.0,43.0,18.0,63.0,240.0,38.0,78.0,17.0,42.0,1
1062.0,368.0,18.0,71.0,196.0,22.0,5.0,61.0,23.0,1
5362.0,3430.0,127.0,31.0,27.0,22.0,5.0,61.0,23.0,1
6587.0,2138.0,18.0,65.0,76.0,75.0,737.0,9.0,82.0,1
5494.0,1025.0,79.0,106.0,135.0,47.0,1828.0,61.0,51.0,1
4792.0,1413.0,18.0,71.0,190.0,22.0,5.0,61.0,23.0,1
2228.0,2693.0,18.0,61.0,155.0,92.0,743.0,9.0,100.0,1
5015.0,209.0,101.0,141.0,7.0,337.0,2144.0,62.0,71.0,1
4383.0,266.0,24.0,25.0,33.0,12.0,613.0,1.0,12.0,1
2788.0,151.0,6.0,4.0,56.0,129.0,193.0,8.0,138.0,1
5549.0,2114.0,72.0,94.0,115.0,22.0,5.0,61.0,23.0,1
555.0,1711.0,18.0,63.0,60.0,145.0,1783.0,61.0,155.0,1
6628.0,1584.0,18.0,63.0,56.0,55.0,230.0,8.0,59.0,1
4022.0,1406.0,45.0,52.0,123.0,94.0,828.0,12.0,102.0,1
3767.0,2454.0,18.0,61.0,49.0,92.0,2344.0,9.0,100.0,1
1365.0,2258.0,50.0,60.0,102.0,56.0,2288.0,8.0,60.0,1
2936.0,2430.0,112.0,167.0,64.0,11.0,715.0,0.0,11.0,1
5858.0,2408.0,18.0,65.0,248.0,27.0,2236.0,9.0,28.0,1
5362.0,3984.0,18.0,68.0,59.0,22.0,301.0,61.0,23.0,1
4923.0,1585.0,18.0,63.0,56.0,139.0,525.0,8.0,149.0,1
5034.0,2924.0,18.0,71.0,78.0,22.0,5.0,61.0,23.0,1
355.0,3790.0,18.0,65.0,219.0,47.0,224.0,61.0,51.0,1
5870.0,1663.0,45.0,77.0,2.0,0.0,2.0,56.0,0.0,1
2274.0,2433.0,57.0,48.0,7.0,61.0,2322.0,62.0,67.0,1
4792.0,4139.0,6.0,4.0,324.0,4.0,5.0,61.0,4.0,1
1310.0,2266.0,83.0,111.0,21.0,41.0,1611.0,19.0,45.0,1
1518.0,2821.0,83.0,111.0,303.0,22.0,5.0,61.0,23.0,1
2741.0,362.0,45.0,77.0,33.0,118.0,173.0,1.0,127.0,1
2274.0,1022.0,48.0,57.0,48.0,61.0,1141.0,62.0,67.0,1
931.0,2316.0,18.0,55.0,268.0,37.0,393.0,16.0,41.0,0
5634.0,3178.0,18.0,104.0,132.0,6.0,77.0,62.0,5.0,1
3018.0,1160.0,27.0,28.0,5.0,3.0,2.0,56.0,3.0,1
1743.0,3868.0,18.0,63.0,54.0,261.0,1795.0,60.0,270.0,1
1908.0,2822.0,18.0,18.0,104.0,71.0,2356.0,65.0,78.0,0
969.0,187.0,103.0,145.0,7.0,337.0,410.0,62.0,71.0,1
2634.0,3580.0,18.0,55.0,206.0,21.0,1400.0,2.0,22.0,1
893.0,3360.0,18.0,71.0,196.0,83.0,1750.0,16.0,91.0,1
6859.0,2846.0,83.0,111.0,154.0,20.0,40.0,3.0,21.0,1
7269.0,2437.0,18.0,65.0,105.0,57.0,2161.0,9.0,62.0,1
5485.0,3149.0,18.0,61.0,320.0,22.0,5.0,61.0,23.0,1
1931.0,3565.0,18.0,19.0,424.0,56.0,479.0,8.0,60.0,1
4565.0,1025.0,79.0,106.0,135.0,47.0,1828.0,61.0,51.0,1
7340.0,3826.0,18.0,61.0,46.0,28.0,597.0,10.0,29.0,1
1005.0,581.0,78.0,105.0,7.0,12.0,714.0,1.0,12.0,0
4565.0,3805.0,18.0,63.0,191.0,4.0,5.0,61.0,4.0,1
6694.0,804.0,18.0,55.0,204.0,26.0,1834.0,8.0,27.0,1
4675.0,45.0,18.0,152.0,207.0,11.0,516.0,0.0,11.0,1
3677.0,305.0,18.0,33.0,176.0,4.0,5.0,61.0,4.0,1
5941.0,2177.0,45.0,52.0,347.0,88.0,2343.0,2.0,96.0,1
4963.0,3901.0,18.0,55.0,206.0,47.0,5.0,61.0,51.0,1
6756.0,2423.0,40.0,47.0,149.0,9.0,1776.0,60.0,9.0,1
2906.0,3544.0,18.0,63.0,108.0,140.0,476.0,65.0,150.0,1
5341.0,113.0,30.0,35.0,0.0,0.0,30.0,56.0,0.0,1
1921.0,2708.0,18.0,65.0,348.0,96.0,1457.0,60.0,104.0,1
813.0,1694.0,69.0,90.0,74.0,103.0,2262.0,9.0,111.0,0
5378.0,515.0,18.0,65.0,73.0,83.0,377.0,16.0,91.0,1
5487.0,587.0,67.0,87.0,7.0,83.0,570.0,16.0,91.0,1
2338.0,763.0,18.0,61.0,323.0,4.0,5.0,61.0,4.0,1
3184.0,2449.0,18.0,61.0,94.0,52.0,1796.0,9.0,56.0,1
4786.0,1773.0,74.0,99.0,147.0,299.0,1204.0,18.0,307.0,0
6877.0,2962.0,18.0,18.0,104.0,46.0,2141.0,63.0,50.0,1
1054.0,540.0,75.0,100.0,404.0,108.0,291.0,34.0,117.0,1
591.0,564.0,58.0,76.0,73.0,61.0,969.0,62.0,67.0,1
1749.0,855.0,127.0,31.0,20.0,21.0,1527.0,2.0,22.0,1
6076.0,540.0,75.0,100.0,404.0,108.0,291.0,34.0,117.0,1
2159.0,1373.0,61.0,81.0,6.0,36.0,1432.0,56.0,40.0,1
488.0,1058.0,12.0,13.0,6.0,36.0,904.0,56.0,40.0,1
3931.0,3506.0,20.0,103.0,6.0,0.0,228.0,56.0,0.0,1
6000.0,1243.0,18.0,63.0,56.0,56.0,2336.0,8.0,60.0,1
5040.0,2710.0,95.0,136.0,312.0,124.0,1787.0,9.0,133.0,1
7458.0,1333.0,18.0,55.0,123.0,40.0,237.0,63.0,44.0,1
702.0,2001.0,50.0,60.0,78.0,87.0,203.0,61.0,95.0,1
813.0,3574.0,18.0,65.0,46.0,189.0,46.0,6.0,199.0,1
6000.0,3721.0,18.0,18.0,32.0,22.0,1899.0,61.0,23.0,1
2398.0,3706.0,18.0,69.0,52.0,4.0,5.0,61.0,4.0,1
6949.0,763.0,18.0,61.0,323.0,44.0,423.0,10.0,48.0,1
680.0,1949.0,3.0,48.0,28.0,22.0,2192.0,61.0,23.0,1
2945.0,3393.0,20.0,21.0,6.0,36.0,2151.0,56.0,40.0,0
4395.0,867.0,18.0,33.0,271.0,96.0,1457.0,60.0,104.0,1
2100.0,1718.0,18.0,65.0,113.0,103.0,574.0,9.0,111.0,1
3580.0,2696.0,18.0,63.0,28.0,28.0,59.0,10.0,29.0,1
911.0,966.0,12.0,10.0,144.0,315.0,34.0,0.0,6.0,1
490.0,1320.0,47.0,54.0,10.0,0.0,2.0,56.0,0.0,1
4942.0,729.0,18.0,19.0,425.0,90.0,2131.0,1.0,98.0,1
697.0,3390.0,18.0,63.0,29.0,175.0,227.0,11.0,184.0,1
594.0,512.0,6.0,32.0,7.0,331.0,631.0,62.0,64.0,1
819.0,367.0,18.0,61.0,94.0,138.0,2324.0,9.0,148.0,1
5216.0,1781.0,18.0,55.0,212.0,140.0,638.0,65.0,150.0,1
4792.0,3384.0,18.0,55.0,212.0,4.0,5.0,61.0,4.0,1
3766.0,2511.0,18.0,65.0,113.0,52.0,760.0,9.0,56.0,1
3165.0,4062.0,45.0,77.0,2.0,1.0,6.0,0.0,1.0,1
921.0,946.0,18.0,63.0,207.0,38.0,2278.0,17.0,42.0,1
2908.0,1190.0,34.0,40.0,6.0,0.0,209.0,56.0,0.0,1
5819.0,3426.0,18.0,65.0,98.0,4.0,1440.0,61.0,4.0,1
965.0,833.0,18.0,69.0,242.0,22.0,1899.0,61.0,23.0,1
1705.0,3153.0,18.0,71.0,78.0,223.0,453.0,18.0,233.0,0
919.0,3012.0,28.0,30.0,2.0,1.0,10.0,0.0,1.0,1
6896.0,2797.0,83.0,111.0,25.0,20.0,40.0,3.0,21.0,1
1422.0,4134.0,18.0,18.0,41.0,340.0,2311.0,4.0,24.0,1
2724.0,3290.0,18.0,63.0,28.0,47.0,1031.0,61.0,51.0,1
1705.0,2435.0,18.0,61.0,49.0,103.0,2347.0,9.0,111.0,1
4298.0,4199.0,18.0,63.0,54.0,261.0,1795.0,60.0,270.0,1
4695.0,739.0,18.0,55.0,204.0,26.0,2091.0,8.0,27.0,1
5012.0,1382.0,50.0,60.0,171.0,340.0,1629.0,4.0,24.0,1
1197.0,2047.0,18.0,68.0,245.0,4.0,1899.0,61.0,4.0,0
4338.0,1300.0,18.0,69.0,438.0,123.0,83.0,23.0,132.0,1
893.0,2556.0,18.0,65.0,145.0,53.0,737.0,9.0,57.0,1
1536.0,1724.0,18.0,65.0,80.0,22.0,5.0,61.0,23.0,1
2508.0,2163.0,74.0,99.0,57.0,22.0,154.0,61.0,23.0,1
2606.0,377.0,58.0,76.0,149.0,81.0,1274.0,30.0,88.0,1
3184.0,1876.0,18.0,65.0,124.0,72.0,1706.0,64.0,79.0,1
55.0,4117.0,36.0,42.0,1.0,0.0,1.0,56.0,0.0,1
4059.0,2515.0,18.0,55.0,39.0,4.0,5.0,61.0,4.0,1
1560.0,3958.0,18.0,68.0,160.0,88.0,1400.0,2.0,96.0,1
3439.0,482.0,45.0,52.0,291.0,4.0,5.0,61.0,4.0,1
4233.0,2685.0,18.0,69.0,162.0,22.0,5.0,61.0,23.0,1
6000.0,3819.0,3.0,48.0,7.0,331.0,1653.0,62.0,64.0,1
1924.0,1259.0,18.0,63.0,436.0,273.0,1832.0,29.0,281.0,1
1027.0,665.0,11.0,43.0,448.0,338.0,1435.0,58.0,90.0,1
5272.0,2335.0,30.0,35.0,0.0,0.0,2266.0,56.0,0.0,1
6001.0,532.0,18.0,65.0,354.0,83.0,1421.0,16.0,91.0,1
5947.0,1414.0,18.0,18.0,3.0,229.0,285.0,61.0,239.0,1
488.0,259.0,31.0,36.0,1.0,0.0,1.0,56.0,0.0,1
965.0,996.0,18.0,69.0,242.0,4.0,5.0,61.0,4.0,1
6608.0,2932.0,18.0,65.0,168.0,22.0,5.0,61.0,23.0,1
2480.0,1118.0,66.0,86.0,22.0,1.0,1.0,0.0,1.0,1
6013.0,3206.0,61.0,81.0,6.0,1.0,123.0,0.0,1.0,1
55.0,2935.0,18.0,63.0,37.0,22.0,5.0,61.0,23.0,1
1471.0,883.0,40.0,47.0,18.0,13.0,28.0,58.0,13.0,1
5910.0,2469.0,18.0,61.0,33.0,83.0,1069.0,16.0,91.0,1
2741.0,378.0,18.0,61.0,175.0,271.0,765.0,9.0,279.0,1
3260.0,406.0,11.0,43.0,5.0,118.0,1659.0,1.0,127.0,1
1904.0,2929.0,18.0,65.0,168.0,22.0,1899.0,61.0,23.0,1
6000.0,727.0,18.0,55.0,267.0,47.0,224.0,61.0,51.0,1
4825.0,1456.0,18.0,18.0,104.0,22.0,5.0,61.0,23.0,1
1020.0,3857.0,21.0,34.0,6.0,0.0,1.0,56.0,0.0,1
1194.0,1031.0,18.0,55.0,39.0,47.0,5.0,61.0,51.0,1
5362.0,3621.0,18.0,68.0,253.0,88.0,1400.0,2.0,96.0,1
5513.0,571.0,6.0,4.0,175.0,37.0,2309.0,16.0,41.0,1
537.0,3737.0,18.0,69.0,260.0,47.0,439.0,61.0,51.0,1
2301.0,550.0,45.0,52.0,206.0,22.0,1899.0,61.0,23.0,1
6701.0,3784.0,18.0,61.0,231.0,46.0,2141.0,63.0,50.0,1
1203.0,1905.0,18.0,55.0,278.0,35.0,318.0,60.0,39.0,1
5018.0,4020.0,114.0,162.0,205.0,38.0,2278.0,17.0,42.0,1
5830.0,4095.0,18.0,33.0,166.0,22.0,5.0,61.0,23.0,1
5518.0,840.0,18.0,33.0,339.0,208.0,1977.0,41.0,218.0,1
854.0,475.0,18.0,61.0,46.0,123.0,279.0,23.0,132.0,1
3664.0,1468.0,18.0,68.0,27.0,238.0,624.0,15.0,248.0,1
3396.0,1872.0,18.0,68.0,195.0,22.0,5.0,61.0,23.0,1
6652.0,2591.0,18.0,61.0,350.0,52.0,1865.0,9.0,56.0,1
4976.0,1671.0,18.0,61.0,200.0,4.0,5.0,61.0,4.0,1
4911.0,4082.0,18.0,69.0,203.0,28.0,711.0,10.0,29.0,1
2849.0,3550.0,127.0,31.0,100.0,22.0,5.0,61.0,23.0,1
2036.0,2219.0,4.0,39.0,0.0,270.0,1711.0,31.0,278.0,1
4850.0,2813.0,18.0,65.0,145.0,22.0,1899.0,61.0,23.0,1
4394.0,3307.0,18.0,68.0,256.0,183.0,2267.0,9.0,193.0,1
5493.0,190.0,92.0,128.0,225.0,168.0,2165.0,64.0,177.0,1
7226.0,2137.0,18.0,55.0,39.0,22.0,5.0,61.0,23.0,1
1646.0,622.0,18.0,33.0,148.0,4.0,5.0,61.0,4.0,1
2313.0,2525.0,18.0,65.0,145.0,103.0,2324.0,9.0,111.0,1
1520.0,2806.0,18.0,61.0,49.0,86.0,2311.0,4.0,94.0,1
5030.0,2663.0,18.0,69.0,203.0,4.0,5.0,61.0,4.0,1
815.0,1694.0,69.0,90.0,74.0,27.0,2236.0,9.0,28.0,1
4605.0,2452.0,18.0,55.0,152.0,178.0,1049.0,23.0,188.0,1
1518.0,2355.0,100.0,140.0,190.0,22.0,5.0,61.0,23.0,1
3184.0,795.0,18.0,71.0,196.0,153.0,249.0,4.0,61.0,1
6430.0,2836.0,83.0,111.0,410.0,105.0,1092.0,9.0,113.0,1
1888.0,1958.0,18.0,55.0,192.0,157.0,160.0,25.0,166.0,1
2606.0,1950.0,67.0,97.0,13.0,9.0,17.0,60.0,9.0,1
960.0,895.0,18.0,61.0,57.0,235.0,2256.0,65.0,245.0,1
4579.0,2770.0,18.0,65.0,113.0,340.0,1276.0,4.0,24.0,1
2147.0,2344.0,18.0,18.0,32.0,4.0,5.0,61.0,4.0,1
55.0,2420.0,18.0,65.0,145.0,27.0,2236.0,9.0,28.0,1
2633.0,3983.0,57.0,48.0,28.0,28.0,597.0,10.0,29.0,1
5092.0,2969.0,18.0,18.0,443.0,128.0,1156.0,17.0,137.0,1
5362.0,2047.0,18.0,68.0,245.0,22.0,5.0,61.0,23.0,1
6223.0,2512.0,18.0,61.0,57.0,4.0,1899.0,61.0,4.0,1
3788.0,3578.0,18.0,63.0,85.0,47.0,1031.0,61.0,51.0,1
4565.0,3921.0,18.0,68.0,86.0,21.0,1400.0,2.0,22.0,1
1631.0,2467.0,18.0,65.0,76.0,340.0,706.0,4.0,24.0,1
3391.0,3801.0,18.0,63.0,198.0,47.0,1722.0,61.0,51.0,1
594.0,614.0,18.0,33.0,271.0,239.0,1307.0,62.0,249.0,1
6000.0,434.0,18.0,33.0,93.0,4.0,5.0,61.0,4.0,1
490.0,130.0,27.0,28.0,10.0,36.0,246.0,56.0,40.0,1
541.0,3426.0,18.0,65.0,98.0,4.0,1440.0,61.0,4.0,1
3767.0,4191.0,18.0,19.0,241.0,141.0,214.0,36.0,151.0,0
3395.0,1453.0,40.0,47.0,73.0,337.0,1592.0,62.0,71.0,1
1004.0,1526.0,67.0,87.0,7.0,18.0,507.0,62.0,19.0,0
7417.0,2225.0,18.0,61.0,88.0,4.0,1899.0,61.0,4.0,1
1091.0,377.0,58.0,76.0,149.0,81.0,1274.0,30.0,88.0,1
6001.0,579.0,18.0,68.0,287.0,56.0,374.0,8.0,60.0,1
5111.0,3286.0,18.0,18.0,222.0,340.0,2209.0,4.0,24.0,1
3054.0,2264.0,18.0,63.0,341.0,196.0,2278.0,17.0,206.0,1
2103.0,1342.0,18.0,55.0,39.0,120.0,179.0,61.0,129.0,1
4947.0,2444.0,18.0,61.0,179.0,11.0,340.0,0.0,11.0,1
1379.0,979.0,18.0,65.0,145.0,199.0,2016.0,9.0,209.0,1
2879.0,1181.0,18.0,68.0,359.0,219.0,670.0,16.0,229.0,0
1057.0,1288.0,18.0,61.0,283.0,103.0,537.0,9.0,111.0,1
1551.0,4147.0,47.0,54.0,5.0,76.0,1492.0,0.0,83.0,1
4380.0,43.0,18.0,63.0,341.0,38.0,2278.0,17.0,42.0,1
1120.0,686.0,18.0,69.0,242.0,47.0,1031.0,61.0,51.0,1
7435.0,254.0,18.0,65.0,145.0,75.0,737.0,9.0,82.0,1
5329.0,1070.0,18.0,63.0,114.0,11.0,85.0,0.0,11.0,1
7485.0,1896.0,18.0,63.0,28.0,4.0,5.0,61.0,4.0,1
4474.0,1493.0,18.0,63.0,35.0,115.0,2265.0,17.0,124.0,1
2085.0,2903.0,18.0,61.0,255.0,79.0,598.0,64.0,86.0,1
55.0,3752.0,18.0,55.0,338.0,24.0,1420.0,0.0,34.0,1
6214.0,1532.0,18.0,61.0,294.0,4.0,5.0,61.0,4.0,1
3216.0,3759.0,18.0,61.0,126.0,4.0,5.0,61.0,4.0,1
4792.0,3867.0,18.0,69.0,438.0,4.0,5.0,61.0,4.0,1
1749.0,3904.0,18.0,68.0,195.0,17.0,183.0,61.0,18.0,1
7087.0,483.0,18.0,69.0,260.0,47.0,75.0,61.0,51.0,1
1214.0,3806.0,18.0,61.0,125.0,46.0,2141.0,63.0,50.0,1
4565.0,349.0,89.0,123.0,398.0,235.0,2256.0,65.0,245.0,1
1008.0,3816.0,18.0,65.0,125.0,40.0,50.0,63.0,44.0,1
5416.0,3799.0,18.0,61.0,175.0,138.0,546.0,9.0,148.0,1
488.0,3499.0,20.0,21.0,1.0,0.0,1.0,56.0,0.0,1
634.0,1560.0,18.0,63.0,37.0,22.0,5.0,61.0,23.0,1
6177.0,1410.0,18.0,68.0,40.0,4.0,5.0,61.0,4.0,1
307.0,3080.0,127.0,31.0,86.0,88.0,1400.0,2.0,96.0,1
4786.0,2060.0,18.0,65.0,185.0,27.0,2236.0,9.0,28.0,1
1749.0,3699.0,18.0,61.0,33.0,83.0,1835.0,16.0,91.0,1
2748.0,39.0,43.0,50.0,2.0,14.0,31.0,0.0,14.0,1
1294.0,3360.0,18.0,71.0,196.0,83.0,2259.0,16.0,91.0,1
1997.0,1300.0,18.0,69.0,213.0,123.0,83.0,23.0,132.0,1
1081.0,52.0,72.0,94.0,124.0,4.0,5.0,61.0,4.0,1
2354.0,2078.0,18.0,61.0,171.0,27.0,1883.0,9.0,28.0,1
